,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
40,41,GA Tech,429.0,480.7,570.0,430.5,428.3,389.9
41,42,Florida St,426.5,449.0,586.0,464.8,350.0,382.3
42,43,Cincinnati,424.2,429.7,271.0,520.0,328.3,442.8
43,44,E Carolina,423.7,445.7,365.0,437.5,416.8,403.3
44,45,Oregon,423.5,428.3,417.0,401.7,445.3,412.9
45,46,Miss State,423.4,419.7,522.0,384.0,476.0,340.2
46,47,UCLA,422.8,397.3,352.0,415.0,435.7,455.7
47,48,Fla Atlantic,422.5,474.0,427.0,622.5,322.5,324.6
48,49,Arkansas St,421.2,406.7,413.0,455.3,387.0,481.4
49,50,Kent State,415.1,484.0,457.0,514.5,375.4,612.5
50,51,NC State,411.3,406.7,421.0,443.0,379.7,386.2
51,52,Missouri,409.2,399.3,328.0,416.5,394.5,402.0
52,53,Liberty,408.7,395.0,350.0,436.5,397.6,478.9
53,54,BYU,402.9,402.3,385.0,398.8,407.0,521.4
54,55,North Texas,402.8,452.7,454.0,361.7,444.0,490.1
55,56,Utah,402.5,465.3,455.0,403.5,402.0,409.8
56,57,Hawaii,401.0,407.7,482.0,399.7,402.0,384.0
57,58,Army,400.0,380.0,595.0,474.8,300.3,303.2
58,59,Colorado St,398.2,457.7,472.0,447.0,373.8,323.5
59,60,Buffalo,396.9,477.3,484.0,363.0,422.3,478.1
60,61,Texas A&M,396.3,429.0,477.0,435.8,330.3,439.3
61,62,Maryland,396.2,291.3,268.0,431.0,361.3,409.0
62,63,Syracuse,393.9,473.3,550.0,358.3,441.3,265.3
63,64,LSU,393.1,396.0,326.0,432.0,364.0,433.9
64,65,Kentucky,392.8,314.0,243.0,445.5,287.5,318.3
65,66,Purdue,392.6,372.7,206.0,343.5,458.0,391.2
66,67,Air Force,392.4,315.3,259.0,428.8,344.0,389.3
67,68,California,390.3,371.0,438.0,347.0,433.7,318.0
68,68,S Alabama,390.3,428.0,409.0,410.7,370.0,359.2
69,70,Georgia State,388.9,485.0,503.0,373.8,409.0,424.3
70,71,Charlotte,386.3,330.7,351.0,467.0,305.7,377.7
71,72,Florida Intl,383.2,405.3,290.0,409.3,357.0,315.8
72,73,LA Tech,382.8,386.3,401.0,390.0,375.7,290.7
73,74,Miami (FL),382.3,404.3,420.0,401.8,343.5,440.3
74,75,Central FL,378.5,317.3,297.0,409.7,347.3,568.1
75,76,N Mex State,376.1,441.0,485.0,295.5,408.4,--
76,77,TX El Paso,375.7,374.0,385.0,354.0,397.3,354.7
77,78,Oklahoma St,375.5,377.0,332.0,398.3,352.7,427.5
78,79,N Illinois,373.1,433.3,546.0,387.0,362.8,367.5
79,80,Tulane,372.7,380.0,428.0,351.5,383.3,394.0
80,81,Toledo,370.6,350.3,330.0,330.7,400.5,494.0
81,82,Miami (OH),369.7,407.7,364.0,494.0,320.0,365.3
82,83,Notre Dame,369.0,372.7,383.0,379.0,355.7,448.5
83,84,Boise State,368.7,366.3,337.0,387.8,343.3,352.6
84,85,W Virginia,368.5,424.3,487.0,395.0,355.3,389.1
85,86,Ohio,367.7,390.7,457.0,390.7,350.5,362.7
86,87,Northwestern,367.7,309.3,233.0,421.0,314.3,360.9
87,88,E Michigan,367.3,365.7,455.0,380.3,357.5,406.3
88,89,Wisconsin,364.4,383.3,349.0,349.3,384.7,345.6
89,90,Washington,363.7,305.0,305.0,405.3,322.0,402.8
90,91,Minnesota,360.6,382.3,451.0,356.6,370.5,391.0
91,92,Wash State,359.9,410.0,350.0,373.8,325.0,384.0
92,93,Kansas St,356.8,379.7,377.0,386.7,327.0,337.6
93,94,UAB,354.0,379.7,445.0,358.7,350.5,394.1
94,94,Houston,354.0,365.3,256.0,320.0,371.0,408.9
95,96,Kansas,353.0,329.0,412.0,291.3,414.7,259.2
96,97,Stanford,351.7,357.3,349.0,357.0,349.6,420.5
97,98,Middle Tenn,350.3,350.7,473.0,314.0,357.6,365.9
98,99,Penn State,349.5,307.3,227.0,378.3,292.0,430.3
99,100,Boston Col,344.5,308.3,266.0,370.5,331.5,385.9
100,101,S Florida,343.0,376.7,526.0,363.7,322.3,360.5
101,102,Texas State,336.3,382.7,378.0,335.0,337.7,369.7
102,103,GA Southern,336.2,358.0,233.0,496.5,256.0,373.6
103,104,Arizona,335.5,307.3,280.0,290.7,380.3,369.4
104,105,Troy,333.5,362.3,387.0,320.5,340.0,381.8
105,106,VA Tech,331.2,327.3,437.0,332.2,326.0,440.7
106,107,Ball State,324.7,379.0,329.0,303.3,340.8,448.5
107,108,Old Dominion,324.7,347.3,446.0,439.5,267.3,--
108,109,Illinois,323.8,301.7,395.0,316.6,335.7,349.0
109,110,San Jose St,318.9,347.0,429.0,375.0,296.4,432.5
110,111,Wyoming,318.0,261.0,255.0,301.3,334.7,372.8
111,112,Temple,314.0,315.3,231.0,363.0,289.5,352.6
112,113,S Carolina,312.3,329.7,185.0,335.7,294.8,355.1
113,114,San Diego St,312.0,269.0,231.0,315.7,308.3,353.0
114,115,Bowling Grn,311.4,378.0,374.0,351.7,281.3,326.4
115,116,Iowa,311.1,335.3,273.0,315.4,300.5,368.6
116,117,Akron,310.7,348.3,304.0,331.0,295.5,281.2
117,118,LA Monroe,310.0,426.3,555.0,392.3,145.5,305.7
118,119,Rutgers,309.5,315.0,222.0,362.7,256.3,341.2
119,120,Indiana,305.0,238.0,128.0,275.3,334.7,362.6
120,121,Clemson,294.0,361.7,315.0,361.0,260.5,511.2
121,122,UNLV,289.7,338.7,335.0,266.3,313.0,330.5
122,123,U Mass,287.1,260.7,241.0,348.8,205.0,188.8
123,123,Vanderbilt,287.1,251.3,155.0,267.3,313.7,330.0
124,125,Navy,280.3,263.3,308.0,284.2,270.5,275.1
125,126,Connecticut,279.1,372.7,304.0,269.3,286.5,--
126,127,Rice,262.8,257.7,346.0,268.5,260.0,331.6
127,128,New Mexico,246.6,177.0,259.0,288.0,215.5,393.7
128,129,S Mississippi,227.8,246.3,107.0,172.3,283.3,375.0
129,130,Colorado,214.0,237.0,104.0,223.3,204.7,413.8
