,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Ohio State,46.3,39.3,59.0,47.7,44.3,41.0
1,2,Wake Forest,45.1,48.3,45.0,40.8,50.5,32.3
2,3,Alabama,44.2,43.7,59.0,47.2,40.5,48.5
3,4,Coastal Car,41.2,34.3,40.0,47.2,33.8,36.6
4,5,S Methodist,40.0,39.0,55.0,46.5,34.8,37.3
5,6,Pittsburgh,39.8,39.3,30.0,36.6,43.8,26.4
6,7,W Kentucky,39.4,45.0,42.0,42.5,37.0,19.5
7,8,Cincinnati,38.9,34.7,45.0,46.3,33.0,35.6
8,9,Georgia,38.7,39.3,41.0,41.2,36.2,32.3
9,10,Houston,38.2,45.0,37.0,34.3,40.2,30.0
10,11,Texas,37.8,29.0,56.0,49.2,26.4,42.7
11,12,N Carolina,37.3,38.3,23.0,47.3,22.3,41.0
12,13,TX-San Ant,36.9,38.7,27.0,30.8,41.8,28.6
13,14,Oklahoma,36.0,33.7,14.0,36.6,35.3,42.5
14,15,Utah,35.2,44.7,38.0,34.3,35.7,30.2
15,16,Mississippi,35.0,25.3,29.0,40.0,28.8,39.2
16,17,App State,34.8,46.0,31.0,37.8,32.4,32.2
17,18,Michigan,34.7,27.7,21.0,37.2,31.0,28.3
18,19,Virginia,34.4,33.3,3.0,31.6,38.0,28.0
19,20,Iowa State,34.3,33.0,38.0,32.5,35.8,32.9
20,21,Texas Tech,34.2,28.7,41.0,37.5,31.6,28.4
21,22,E Michigan,33.9,44.3,26.0,32.3,35.2,33.2
22,22,Tennessee,33.9,28.7,17.0,32.0,36.3,21.5
23,22,Oregon,33.9,38.7,38.0,37.2,29.8,31.3
24,25,Michigan St,33.8,35.3,40.0,37.0,31.2,18.0
25,26,Liberty,33.7,37.0,14.0,49.3,25.8,37.1
26,27,UCLA,33.4,33.0,44.0,36.2,29.3,35.4
27,28,Nevada,33.3,33.0,21.0,41.8,26.6,30.8
28,29,Oklahoma St,33.2,47.3,63.0,40.2,24.5,30.2
29,30,Oregon St,33.1,31.3,35.0,37.3,29.8,28.9
30,31,Army,32.9,30.3,21.0,42.3,23.5,22.6
31,32,Marshall,32.7,26.7,14.0,27.5,36.8,25.1
32,33,Notre Dame,32.3,35.3,28.0,30.2,35.5,33.4
33,34,Baylor,32.0,28.7,27.0,34.4,29.0,23.3
34,35,Utah State,31.8,44.7,48.0,25.0,37.2,15.5
35,36,LA Lafayette,31.7,33.7,35.0,39.0,25.8,33.6
36,37,Central Mich,31.4,44.7,54.0,37.3,26.8,31.3
37,38,W Michigan,31.0,30.0,45.0,36.4,24.3,41.7
38,39,NC State,30.8,32.7,42.0,33.5,28.6,30.3
39,39,Toledo,30.8,44.0,49.0,27.3,33.6,35.0
40,41,N Illinois,30.4,38.7,30.0,33.5,28.0,24.8
41,41,BYU,30.4,37.0,66.0,34.2,25.8,41.5
42,41,E Carolina,30.4,34.7,30.0,35.8,26.2,30.2
43,44,Memphis,30.3,21.3,29.0,30.2,30.5,28.5
44,45,Louisville,30.0,26.0,41.0,33.6,25.5,29.5
45,45,Fresno St,30.0,26.0,34.0,33.0,27.0,32.8
46,47,Boise State,29.7,30.3,23.0,29.0,30.4,33.9
47,48,Arizona St,29.7,29.0,35.0,30.4,28.8,40.3
48,48,Florida St,29.7,21.7,31.0,33.0,23.0,23.9
49,50,USC,29.6,24.3,16.0,30.4,28.5,33.3
50,51,Miss State,29.5,34.0,43.0,24.8,34.2,21.4
51,52,Florida,29.4,22.0,17.0,36.0,24.2,39.8
52,53,Kentucky,29.3,31.0,34.0,36.8,20.0,21.8
53,53,Arkansas,29.3,23.3,16.0,35.4,21.8,25.7
54,55,Middle Tenn,29.2,35.3,50.0,39.7,24.0,22.9
55,56,Kansas St,28.7,33.3,34.0,30.8,26.0,26.6
56,57,Central FL,28.6,30.3,28.0,23.5,32.6,42.2
