,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Ohio State,47.2,47.0,56.0,48.9,44.3,41.0
1,2,Alabama,44.0,40.3,42.0,46.3,40.5,48.5
2,3,Wake Forest,43.3,42.3,27.0,40.8,45.8,32.3
3,4,W Kentucky,40.7,47.3,52.0,44.4,37.0,19.5
4,5,Coastal Car,40.6,34.3,35.0,45.2,33.8,36.6
5,5,Pittsburgh,40.6,44.0,48.0,38.5,43.8,26.4
6,7,Cincinnati,39.8,40.3,48.0,46.6,33.0,35.6
7,8,Georgia,38.7,39.3,41.0,41.2,36.2,32.3
8,9,Houston,37.5,40.7,31.0,33.5,40.2,30.0
9,10,S Methodist,37.4,31.3,14.0,46.5,31.3,37.3
10,11,N Carolina,37.3,38.3,23.0,47.3,22.3,41.0
11,12,Michigan,36.9,36.3,59.0,37.2,36.6,28.3
12,13,TX-San Ant,36.6,35.0,34.0,31.4,41.8,28.6
13,14,Tennessee,36.5,40.7,60.0,36.7,36.3,21.5
14,15,Texas,36.5,28.7,23.0,49.2,25.8,42.7
15,16,UCLA,36.0,43.3,62.0,36.2,35.8,35.4
16,17,App State,35.8,41.3,45.0,37.8,34.5,32.2
17,18,Utah,35.5,42.7,38.0,35.3,35.7,30.2
18,19,Oklahoma,35.2,31.3,28.0,35.2,35.3,42.5
19,20,Virginia,34.8,30.0,38.0,31.6,38.0,28.0
20,21,Mississippi,34.6,29.0,31.0,38.5,28.8,39.2
21,22,Notre Dame,34.4,39.0,55.0,33.7,35.5,33.4
22,23,Marshall,34.3,30.3,49.0,27.5,38.8,25.1
23,24,Nevada,33.9,29.0,39.0,41.2,26.6,30.8
24,25,Louisville,33.2,42.3,62.0,33.6,32.8,29.5
25,26,Iowa State,33.0,29.7,21.0,32.5,33.3,32.9
26,27,Army,32.9,36.7,33.0,40.4,23.5,22.6
27,28,E Michigan,32.7,33.3,22.0,30.2,35.2,33.2
28,28,LA Lafayette,32.7,32.7,42.0,39.0,28.5,33.6
29,30,Oklahoma St,32.2,36.7,23.0,40.2,24.2,30.2
30,30,Oregon St,32.2,31.0,24.0,34.6,29.8,28.9
31,32,Central Mich,32.0,44.3,37.0,37.3,28.5,31.3
32,32,Kentucky,32.0,44.0,56.0,40.0,20.0,21.8
33,34,NC State,31.8,37.0,41.0,35.0,28.6,30.3
34,35,Liberty,31.7,30.0,14.0,40.5,25.8,37.1
35,36,E Carolina,31.2,37.7,38.0,35.8,28.2,30.2
36,36,Toledo,31.2,44.3,35.0,27.3,33.8,35.0
37,36,Oregon,31.2,23.7,7.0,37.2,25.2,31.3
38,39,Michigan St,31.1,25.3,7.0,37.0,27.2,18.0
39,40,Texas Tech,30.8,20.7,0.0,30.0,31.6,28.4
40,40,Baylor,30.8,25.0,20.0,34.4,27.2,23.3
41,40,BYU,30.8,40.3,34.0,34.2,27.4,41.5
42,43,N Illinois,30.7,36.7,33.0,33.5,28.8,24.8
43,44,Central FL,30.6,30.3,49.0,28.6,32.6,42.2
44,45,Boise State,30.4,33.3,37.0,30.3,30.4,33.9
45,46,Utah State,30.3,33.3,17.0,23.4,37.2,15.5
