,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Georgia,180.6,183.0,162.0,215.3,128.5,321.0
1,2,Iowa State,223.5,240.3,302.0,237.5,209.5,341.6
2,3,Wisconsin,249.0,233.0,365.0,251.3,242.0,299.9
3,4,Liberty,265.8,277.0,325.0,201.0,287.3,331.8
4,5,Kentucky,271.0,332.0,382.0,289.3,216.0,380.7
5,6,Iowa,271.4,261.7,271.0,249.0,305.0,313.8
6,7,Army,276.0,242.0,269.0,311.3,223.0,275.2
7,8,Arkansas,282.8,283.3,345.0,265.7,308.5,451.7
8,9,Michigan,284.6,256.7,210.0,303.3,210.0,434.3
9,10,Air Force,285.3,357.7,226.0,423.5,147.0,304.5
10,11,Troy,285.5,267.7,357.0,339.0,267.7,403.3
11,12,S Alabama,286.3,286.3,283.0,271.0,317.0,436.6
12,13,Houston,294.3,267.0,289.0,300.0,292.3,398.5
13,14,Coastal Car,297.0,258.7,203.0,260.0,408.0,351.9
14,15,Oklahoma St,297.5,281.0,280.0,295.7,303.0,379.0
15,16,Purdue,300.8,306.0,300.0,312.7,283.0,401.3
16,17,Alabama,302.5,314.7,291.0,252.0,353.0,352.2
17,18,Colorado St,303.7,303.7,278.0,342.0,284.5,358.8
18,19,Toledo,304.0,255.7,134.0,321.0,298.3,362.2
19,20,Arizona St,304.8,354.7,453.0,202.5,407.0,435.8
20,21,TX El Paso,305.3,343.7,282.0,285.0,325.5,418.7
21,22,Minnesota,307.8,234.3,448.0,342.7,255.5,415.4
22,23,San Diego St,310.3,310.3,327.0,350.5,230.0,283.9
23,24,Utah,313.0,313.0,318.0,318.0,310.5,365.0
24,25,Miss State,318.4,295.3,297.0,349.7,271.5,389.7
25,26,NC State,320.5,337.0,480.0,322.0,316.0,415.7
26,27,Texas A&M,320.8,336.0,438.0,298.7,354.0,317.3
27,28,Penn State,321.8,309.3,264.0,309.3,359.0,329.0
28,29,Syracuse,322.0,314.0,378.0,282.0,362.0,463.9
29,30,Florida,325.6,326.0,224.0,369.0,260.5,428.0
30,31,Baylor,326.0,356.3,401.0,479.0,275.0,383.4
31,32,Nebraska,328.0,318.3,293.0,326.0,329.3,386.5
32,33,Fresno St,328.2,392.0,348.0,270.0,367.0,430.0
33,34,Clemson,329.8,354.3,368.0,338.5,321.0,341.8
34,35,Cincinnati,331.7,331.7,341.0,278.0,358.5,325.1
35,36,Rutgers,333.8,358.0,541.0,401.0,266.5,451.9
36,37,Auburn,334.8,375.7,358.0,298.0,371.5,406.0
37,38,Wyoming,339.3,339.3,281.0,260.0,379.0,328.0
38,39,TX-San Ant,342.3,319.0,351.0,275.0,409.5,387.2
39,40,S Carolina,344.3,371.3,291.0,311.5,377.0,451.5
40,41,Navy,349.8,311.7,326.0,338.3,384.0,385.5
41,42,Washington,350.5,338.3,290.0,362.5,338.5,346.3
42,43,Old Dominion,351.5,351.3,333.0,297.0,369.7,--
43,44,Temple,352.0,347.7,460.0,340.5,363.5,433.0
