,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Iowa,2.7,1.3,3.0,2.0,3.5,2.3
1,2,Middle Tenn,2.6,2.7,0.0,5.5,1.7,1.6
2,3,Cincinnati,2.4,2.0,1.0,1.8,3.0,2.2
3,4,Wash State,2.3,2.3,5.0,1.8,3.0,1.5
4,5,Boise State,2.2,1.3,3.0,2.0,2.4,0.4
5,6,E Carolina,2.1,1.7,0.0,2.8,1.5,2.0
6,6,Nevada,2.1,2.3,3.0,3.0,1.3,1.0
7,6,S Alabama,2.1,2.0,1.0,2.5,1.8,1.3
8,6,S Carolina,2.1,1.7,2.0,2.8,1.5,1.1
9,6,Wake Forest,2.1,1.3,1.0,2.8,1.5,1.6
10,11,Kent State,2.0,1.3,1.0,1.7,2.2,1.3
11,11,Troy,2.0,2.3,2.0,1.7,2.2,1.3
12,13,Hawaii,1.9,1.7,1.0,2.8,1.2,1.9
13,13,Notre Dame,1.9,1.0,0.0,1.2,3.3,1.4
14,13,Fresno St,1.9,2.0,1.0,1.3,2.4,1.7
15,16,Mississippi,1.9,2.7,3.0,2.3,1.5,1.3
16,16,W Kentucky,1.9,3.0,7.0,2.8,1.0,0.9
17,16,Penn State,1.9,2.0,2.0,2.0,1.8,1.0
18,16,TX-San Ant,1.9,1.7,0.0,2.3,1.6,1.6
19,16,Houston,1.9,2.0,2.0,1.7,2.0,0.8
20,16,UAB,1.9,1.3,1.0,2.0,1.8,1.4
21,16,Central FL,1.9,2.3,0.0,2.0,1.8,2.2
22,23,Wisconsin,1.8,4.0,4.0,1.2,2.5,1.7
23,24,California,1.8,2.3,3.0,1.8,1.8,1.3
24,24,Michigan St,1.8,2.0,1.0,1.7,1.8,1.6
25,24,App State,1.8,2.7,3.0,1.7,1.8,1.6
26,24,Washington,1.8,2.0,1.0,1.8,1.8,2.0
27,24,Marshall,1.8,1.7,1.0,1.7,1.8,1.6
28,29,Ohio State,1.7,1.3,1.0,1.8,1.5,2.4
29,29,BYU,1.7,1.7,3.0,2.0,1.3,1.1
30,31,Oregon,1.6,1.3,1.0,2.0,1.3,1.0
31,31,Baylor,1.6,1.3,1.0,1.3,2.0,1.9
32,31,Duke,1.6,1.3,2.0,2.8,0.5,1.8
