,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Ohio State,548.0,535.3,469.0,561.8,525.0,519.4
1,2,Virginia,544.9,584.0,588.0,556.5,533.3,412.8
2,3,W Kentucky,526.0,505.7,469.0,532.3,521.3,294.5
3,4,Mississippi,517.3,481.0,463.0,596.0,458.3,555.9
4,5,Coastal Car,508.7,513.7,510.0,521.5,491.7,448.4
5,6,Wake Forest,507.3,580.3,677.0,503.5,512.3,428.3
6,7,S Methodist,506.3,457.0,355.0,537.0,483.3,501.4
7,8,Alabama,504.0,546.3,574.0,543.7,474.3,541.8
8,9,Pittsburgh,503.7,487.3,587.0,534.5,462.7,372.0
9,10,Florida,483.5,440.7,355.0,494.3,472.8,509.8
10,11,N Carolina,482.9,459.3,564.0,515.2,429.0,537.0
11,12,Marshall,474.9,441.0,456.0,497.7,457.8,365.1
12,13,Tennessee,462.3,428.3,346.0,446.0,484.0,346.2
13,14,Arkansas,460.4,432.7,460.0,484.3,428.7,391.5
14,15,Oklahoma,459.4,488.0,541.0,444.6,484.0,483.4
15,16,USC,457.6,488.3,548.0,459.2,455.0,416.7
16,17,Duke,457.6,376.3,315.0,556.3,383.5,379.7
17,18,Fresno St,456.8,401.7,485.0,487.7,438.2,479.3
18,19,Utah State,456.6,449.3,564.0,421.8,503.0,275.8
19,20,Michigan,456.5,489.3,552.0,455.2,458.7,381.3
20,21,App State,455.1,435.7,521.0,554.0,381.0,445.2
21,22,Louisville,449.7,458.3,434.0,480.7,426.5,444.2
22,23,Nebraska,449.5,402.3,399.0,500.8,398.3,391.5
23,24,Texas,447.5,405.0,382.0,502.8,392.3,475.4
24,25,Memphis,445.6,442.0,297.0,356.0,512.8,441.8
25,26,Oregon,444.1,479.7,568.0,443.3,445.3,412.9
26,27,TX-San Ant,443.3,457.7,406.0,412.3,466.5,407.8
27,28,Iowa State,441.6,405.3,424.0,425.7,453.5,436.3
28,29,Oregon St,440.4,445.7,402.0,438.7,441.8,408.9
29,30,Auburn,440.3,409.3,483.0,458.3,416.3,382.8
30,31,Central Mich,440.1,431.0,500.0,477.0,412.5,420.5
31,32,BYU,439.7,509.3,734.0,465.8,407.0,521.4
32,33,Texas Tech,439.4,377.0,373.0,486.7,411.0,408.6
33,34,Nevada,438.3,479.7,439.0,482.7,405.0,441.4
34,35,TX Christian,437.4,420.7,340.0,423.8,455.7,412.4
35,36,W Michigan,436.1,474.0,398.0,457.0,420.5,479.7
36,37,Tulsa,435.0,415.0,294.0,415.5,461.0,414.1
37,38,Liberty,433.1,446.7,604.0,492.3,397.6,478.9
38,39,Arizona St,432.6,410.3,406.0,437.5,426.0,458.5
39,40,Baylor,431.3,496.3,430.0,443.5,415.0,310.2
40,41,E Carolina,430.4,398.7,471.0,448.7,416.8,403.3
41,42,LA Lafayette,429.6,475.3,425.0,480.7,391.3,421.8
42,43,Miss State,425.3,419.7,438.0,394.8,476.0,340.2
43,44,Michigan St,424.9,412.0,395.0,389.3,451.5,330.6
44,45,Missouri,422.4,434.7,502.0,416.5,430.3,402.0
45,46,UCLA,421.4,397.3,411.0,415.0,429.5,455.7
46,47,Georgia,421.0,400.7,354.0,447.8,394.3,424.1
47,48,GA Tech,420.0,458.7,366.0,409.0,428.3,389.9
48,49,Kent State,415.1,484.0,457.0,514.5,375.4,612.5
49,50,Cincinnati,413.7,366.0,351.0,520.0,334.0,442.8
50,51,Utah,412.0,459.7,469.0,425.3,402.0,409.8
51,52,Maryland,410.7,367.0,498.0,447.8,361.3,409.0
52,53,Buffalo,409.6,460.7,499.0,397.0,422.3,478.1
53,54,California,408.9,453.3,520.0,390.3,433.7,318.0
54,55,NC State,404.9,389.3,366.0,423.8,379.7,386.2
55,56,Fla Atlantic,402.1,332.7,280.0,508.3,322.5,324.6
56,57,Army,400.0,380.0,595.0,474.8,300.3,303.2
57,57,Florida St,400.0,403.3,241.0,464.8,313.7,382.3
58,59,Oklahoma St,398.3,421.7,535.0,432.5,352.7,427.5
59,60,Miami (FL),397.7,443.7,490.0,401.8,392.3,440.3
60,61,Texas A&M,396.3,429.0,477.0,435.8,330.3,439.3
61,62,Hawaii,395.9,411.7,360.0,399.7,393.6,384.0
62,63,Colorado St,395.7,435.0,381.0,425.0,373.8,323.5
63,64,S Alabama,395.1,459.3,424.0,414.0,370.0,359.2
64,65,LSU,393.1,396.0,326.0,432.0,364.0,433.9
65,66,Arkansas St,393.0,303.3,224.0,455.3,346.3,481.4
66,67,Air Force,392.4,315.3,259.0,428.8,344.0,389.3
67,68,North Texas,390.3,393.3,315.0,361.7,411.8,490.1
68,69,Syracuse,389.4,421.3,358.0,358.2,441.3,265.3
69,70,Notre Dame,388.5,434.0,525.0,408.2,355.7,448.5
70,71,Purdue,387.6,341.0,353.0,343.5,431.8,391.2
71,72,Georgia State,387.5,484.3,378.0,373.8,401.3,424.3
72,73,W Virginia,386.1,447.0,492.0,427.3,355.3,389.1
73,74,Central FL,386.0,341.3,431.0,409.7,368.3,568.1
74,75,TX El Paso,385.3,410.7,443.0,354.0,408.8,354.7
75,76,Charlotte,376.7,349.3,319.0,467.0,309.0,377.7
76,77,Boise State,376.5,360.0,431.0,387.8,365.3,352.6
77,78,N Mex State,376.1,441.0,485.0,295.5,408.4,--
78,79,LA Tech,376.0,338.0,335.0,390.0,365.5,290.7
