,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Ohio State,550.3,529.3,624.0,572.2,517.5,519.4
1,2,Virginia,515.2,500.7,278.0,500.8,533.3,412.8
2,3,W Kentucky,513.4,469.3,587.0,487.3,534.4,294.5
3,4,Pittsburgh,511.7,555.3,441.0,515.8,506.5,372.0
4,5,Mississippi,510.1,477.7,504.0,551.6,458.3,555.9
5,6,Wake Forest,508.0,566.0,406.0,484.0,538.0,428.3
6,7,S Methodist,499.8,436.3,631.0,560.5,451.2,501.4
7,8,Alabama,491.4,489.7,587.0,505.2,474.3,541.8
8,9,N Carolina,479.3,498.0,384.0,520.3,417.8,537.0
9,10,Coastal Car,478.7,419.0,442.0,505.6,445.0,448.4
10,11,Florida,467.6,394.3,340.0,494.3,446.2,509.8
11,12,Tennessee,453.8,398.0,387.0,434.2,478.3,346.2
12,13,Utah State,451.4,477.0,410.0,421.8,475.2,275.8
13,14,Texas Tech,449.3,406.7,529.0,497.3,411.0,408.6
14,15,Kent State,449.2,531.3,456.0,570.0,388.8,612.5
15,16,Marshall,448.9,390.7,269.0,440.5,455.6,365.1
16,17,TX-San Ant,448.8,447.3,370.0,401.8,486.4,407.8
17,18,Oregon St,448.1,450.7,475.0,447.8,448.4,408.9
18,19,W Michigan,447.9,458.7,533.0,469.8,420.5,479.7
19,20,Iowa State,445.8,448.3,445.0,438.3,451.8,436.3
20,21,Michigan,442.4,441.3,361.0,447.8,434.3,381.3
21,22,App State,442.0,437.7,330.0,498.0,397.2,445.2
22,23,Oregon,441.9,478.7,441.0,442.8,440.8,412.9
23,24,Central Mich,441.7,464.7,505.0,484.0,407.8,420.5
24,25,USC,441.4,428.0,312.0,459.2,419.3,416.7
25,26,Fresno St,440.7,412.7,397.0,443.2,438.2,479.3
26,27,E Carolina,439.9,472.3,502.0,447.5,433.8,403.3
27,28,Nebraska,439.7,379.0,361.0,472.8,398.3,391.5
28,28,BYU,439.7,509.3,734.0,465.8,407.0,521.4
29,30,Miss State,437.5,470.3,487.0,394.8,480.2,340.2
30,31,Oklahoma,437.2,399.7,260.0,444.6,428.0,483.4
31,32,Utah,437.0,506.0,468.0,425.3,442.8,409.8
32,33,Duke,436.7,347.3,343.0,513.3,375.4,379.7
33,34,Louisville,436.3,404.3,382.0,444.2,426.5,444.2
34,35,Texas,436.1,387.7,574.0,517.0,355.2,475.4
