,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
29,30,Fresno St,20.8,19.0,0.0,15.0,23.8,30.0
30,31,Florida,21.1,23.0,49.0,14.8,29.7,30.8
31,31,Nebraska,21.1,23.0,30.0,14.0,26.5,29.4
32,33,Alabama,21.2,23.7,9.0,17.5,23.0,19.4
33,34,Washington,21.8,25.0,24.0,17.0,29.0,25.0
34,35,Boise State,22.1,27.3,24.0,24.8,18.7,27.1
35,36,UAB,22.2,16.7,0.0,25.0,20.8,19.8
36,37,VA Tech,22.2,29.0,28.0,21.0,27.0,32.1
37,38,TX-San Ant,22.3,21.0,0.0,10.0,34.7,27.1
38,38,Troy,22.3,25.0,28.0,22.5,22.3,25.4
39,40,Colorado,22.4,24.0,0.0,22.3,22.5,31.7
40,40,Wake Forest,22.4,29.3,37.0,19.3,27.0,35.1
41,42,Pittsburgh,22.6,24.0,7.0,25.5,20.7,27.0
42,43,Syracuse,22.8,30.0,17.0,23.8,21.0,32.7
43,44,BYU,23.0,28.0,38.0,21.8,24.7,15.5
44,44,Auburn,23.0,25.3,23.0,22.7,23.3,24.7
45,46,Boston Col,23.4,28.7,33.0,33.5,16.7,28.4
46,47,Wyoming,23.6,21.0,17.0,14.5,29.7,21.0
47,48,Utah,23.8,20.0,21.0,17.0,28.3,26.0
48,48,Oregon,23.8,22.3,17.0,20.0,29.5,28.3
49,50,Rutgers,24.2,34.7,21.0,32.3,16.0,32.1
50,51,Notre Dame,24.3,22.0,29.0,22.0,26.7,19.7
51,52,Illinois,24.6,17.0,24.0,23.4,27.5,34.9
52,53,Marshall,24.7,22.7,21.0,27.5,23.3,14.4
53,53,San Jose St,24.7,27.3,19.0,25.0,24.5,19.9
54,55,Fla Atlantic,24.8,27.7,31.0,13.5,32.3,17.4
55,55,S Methodist,24.8,25.0,24.0,14.5,31.7,33.6
56,57,Kansas St,25.0,33.7,33.0,29.0,19.0,32.2
57,58,UCLA,25.1,25.0,17.0,29.8,19.0,30.7
58,59,S Carolina,25.3,26.3,20.0,16.7,34.0,36.0
59,60,Miami (OH),25.7,17.0,21.0,19.0,29.0,26.7
60,61,Wash State,26.0,20.3,31.0,31.5,15.0,38.5
61,62,Nevada,26.2,25.3,17.0,22.5,28.7,23.3
62,62,App State,26.2,29.0,41.0,30.0,25.3,19.9
63,64,California,26.4,25.3,24.0,21.5,29.7,26.5
64,65,Arkansas,26.4,42.3,38.0,21.5,33.0,34.9
65,66,Tennessee,26.7,25.0,31.0,24.5,31.0,30.1
66,66,E Michigan,26.7,25.7,38.0,23.7,29.7,36.0
67,68,W Virginia,27.0,28.0,45.0,22.0,30.3,21.7
68,69,USC,27.3,33.7,42.0,34.0,14.0,26.0
69,70,Northwestern,27.4,23.0,7.0,17.0,43.0,15.9
70,70,GA Tech,27.4,33.7,27.0,37.0,21.0,36.8
71,72,Bowling Grn,27.7,32.0,34.0,28.5,27.3,45.0
72,73,Oregon St,27.8,27.3,31.0,25.5,29.3,33.3
73,74,Stanford,28.0,28.7,34.0,29.5,27.4,31.7
74,74,E Carolina,28.0,29.0,20.0,24.5,30.3,35.4
75,76,Virginia,28.5,20.3,0.0,17.0,40.0,31.2
76,77,LA Tech,28.8,23.3,19.0,28.0,29.3,34.3
77,77,Charlotte,28.8,32.0,33.0,33.5,25.7,32.5
78,79,N Carolina,28.9,28.0,42.0,28.0,31.0,31.3
79,80,Miss State,29.0,33.0,49.0,30.3,26.5,28.1
80,80,Oklahoma,29.0,36.7,31.0,23.8,39.5,23.9
81,82,Indiana,29.4,25.0,20.0,29.0,29.7,20.3
82,83,Texas,29.6,38.0,32.0,21.3,40.7,28.5
83,84,Ball State,29.7,22.3,31.0,19.0,35.0,25.8
84,85,Utah State,30.6,28.3,24.0,30.5,30.7,35.2
85,86,W Michigan,30.7,31.0,31.0,26.3,35.0,34.2
86,86,New Mexico,30.7,35.0,36.0,33.0,28.3,32.6
87,88,Hawaii,30.8,26.3,34.0,20.5,36.0,27.6
88,89,Ohio,31.2,24.7,27.0,29.5,32.0,16.7
89,90,Central Mich,31.3,26.0,23.0,25.0,34.5,30.2
90,90,Buffalo,31.3,32.7,26.0,26.0,36.7,21.9
91,92,LSU,32.0,36.0,42.0,29.0,35.0,34.9
92,93,Florida St,32.4,28.7,25.0,34.0,30.0,37.5
93,94,Memphis,32.7,28.7,17.0,25.7,39.7,29.3
94,94,Navy,32.7,32.0,35.0,33.3,31.5,30.3
95,96,Mississippi,32.8,39.7,26.0,36.0,30.7,38.3
96,97,Texas Tech,33.0,28.7,14.0,36.5,31.3,37.1
97,98,S Mississippi,33.2,28.0,34.0,27.0,39.3,34.4
98,99,N Illinois,33.3,22.0,26.0,32.0,34.7,38.7
99,100,Texas State,33.4,40.3,31.0,30.3,38.0,38.2
100,101,Duke,34.0,39.0,48.0,29.0,39.0,38.1
101,102,Arizona,34.2,36.3,34.0,36.0,33.0,39.8
102,103,Louisville,34.4,31.3,34.0,34.5,34.3,26.6
103,104,Middle Tenn,34.6,37.0,41.0,28.0,36.3,35.4
104,105,Tulsa,34.7,35.0,31.0,36.0,33.3,21.6
105,106,Maryland,34.8,44.3,66.0,30.3,41.5,32.0
106,107,UNLV,35.0,30.0,28.0,38.0,33.0,38.0
107,108,Georgia State,35.2,33.3,21.0,32.3,38.0,31.7
108,109,GA Southern,35.3,33.7,41.0,30.5,37.8,20.3
109,110,Old Dominion,35.5,30.3,43.0,39.0,33.8,--
110,111,Central FL,35.8,35.3,56.0,23.5,44.0,33.2
111,112,Vanderbilt,35.8,30.3,21.0,43.7,28.0,37.3
112,113,Miami (FL),36.0,37.7,45.0,30.3,44.5,27.0
113,114,N Mex State,37.5,44.3,55.0,35.5,38.5,--
114,115,TX Christian,37.8,38.3,52.0,35.3,41.5,24.2
115,116,Connecticut,37.8,27.0,27.0,36.5,38.5,--
116,117,W Kentucky,38.2,40.0,20.0,42.5,35.3,26.7
117,118,Kent State,38.3,40.7,64.0,29.0,43.0,38.0
118,119,Missouri,38.7,44.0,35.0,39.0,38.0,32.3
119,120,S Florida,39.0,36.0,32.0,37.0,40.3,44.1
120,121,North Texas,39.2,40.3,49.0,44.5,35.7,44.1
121,121,Temple,39.2,37.0,52.0,29.5,45.7,37.1
122,123,LA Monroe,40.6,47.3,28.0,33.0,52.0,42.0
123,124,Rice,40.8,40.7,45.0,31.5,47.0,18.8
124,125,U Mass,41.5,37.0,13.0,36.3,52.0,40.3
125,126,Akron,42.0,29.3,34.0,39.5,43.3,41.3
126,127,Florida Intl,42.2,44.7,45.0,34.0,47.7,35.8
127,128,Tulane,44.2,40.0,40.0,34.0,51.0,28.1
128,129,Kansas,49.2,50.7,41.0,43.0,53.3,46.0
129,130,Arkansas St,51.8,50.7,52.0,53.5,50.7,38.2
