,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
111,111,Miami (FL),35.0,35.0,30.0,30.3,44.5,27.0
112,113,GA Southern,35.3,33.7,41.0,30.5,37.8,20.3
113,114,Old Dominion,35.5,30.3,43.0,39.0,33.8,--
114,115,TX Christian,36.3,37.3,29.0,33.8,41.5,24.2
115,116,Kent State,36.7,43.0,27.0,29.0,39.8,38.0
116,117,Vanderbilt,37.1,36.0,45.0,44.0,28.0,37.3
117,118,Rice,38.0,29.3,24.0,31.5,41.3,18.8
118,119,Temple,38.3,39.0,34.0,29.5,42.8,37.1
119,120,North Texas,38.5,44.0,35.0,41.3,35.7,44.1
120,121,Missouri,38.7,44.0,35.0,39.0,38.0,32.3
121,122,Connecticut,38.7,33.7,44.0,39.0,38.5,--
122,123,LA Monroe,39.0,38.0,31.0,32.5,52.0,42.0
123,123,N Mex State,39.0,46.7,48.0,35.5,40.4,--
124,125,Florida Intl,40.8,45.7,34.0,34.0,47.7,35.8
125,126,Akron,42.4,33.0,45.0,41.3,43.3,41.3
126,127,U Mass,44.0,39.0,59.0,36.3,54.3,40.3
127,128,Tulane,46.0,49.0,55.0,34.0,52.0,28.1
128,129,Kansas,46.8,45.0,35.0,40.3,53.3,46.0
129,130,Arkansas St,47.8,46.3,28.0,45.0,50.7,38.2
