,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Michigan,0.3,0.7,1.0,0.0,1.0,1.0
1,2,Toledo,0.5,0.0,0.0,0.5,0.5,2.0
2,3,LA Lafayette,0.6,0.7,1.0,1.0,0.3,1.2
3,3,Colorado St,0.6,0.3,0.0,0.5,0.7,1.0
4,3,Nevada,0.6,0.3,0.0,0.5,0.7,1.0
5,3,Mississippi,0.6,0.7,1.0,0.5,0.7,1.8
6,3,Clemson,0.6,0.3,0.0,0.5,0.7,1.3
7,3,Coastal Car,0.6,0.3,0.0,0.7,0.5,1.1
8,9,Auburn,0.7,0.7,1.0,0.7,0.7,0.8
9,9,W Michigan,0.7,1.3,0.0,1.3,0.0,1.0
10,9,Army,0.7,1.0,1.0,0.3,1.0,1.3
11,9,Air Force,0.7,0.7,1.0,1.0,0.3,1.3
12,13,UCLA,0.7,0.7,0.0,0.8,0.7,1.9
13,13,Arkansas,0.7,1.0,1.0,0.8,0.7,1.3
14,15,Charlotte,0.8,1.0,0.0,0.5,1.0,1.0
15,15,NC State,0.8,0.0,0.0,0.3,1.5,1.6
16,15,Oregon,0.8,1.0,2.0,1.0,0.5,2.3
17,18,LSU,0.8,0.7,0.0,0.7,1.0,1.3
18,18,Ohio State,0.8,0.3,0.0,1.0,0.5,1.1
19,18,Baylor,0.8,0.3,1.0,0.7,1.0,1.0
20,18,Alabama,0.8,1.0,0.0,1.0,0.8,0.9
21,18,Kent State,0.8,0.3,1.0,0.0,1.3,1.0
22,18,Buffalo,0.8,1.3,1.0,0.7,1.0,0.9
23,24,Illinois,0.9,0.3,0.0,0.8,1.0,1.1
24,25,Kansas St,1.0,1.3,1.0,0.7,1.5,1.5
25,25,Wake Forest,1.0,0.7,1.0,1.3,0.5,0.9
26,25,Texas,1.0,1.3,2.0,1.0,1.0,0.9
27,25,Miami (OH),1.0,1.0,1.0,1.0,1.0,0.7
28,25,BYU,1.0,1.7,1.0,1.5,0.3,0.8
29,25,Nebraska,1.0,0.7,0.0,1.0,1.0,2.3
30,25,Michigan St,1.0,1.3,2.0,0.5,1.3,2.9
31,25,Colorado,1.0,0.7,0.0,1.3,0.5,1.8
32,25,VA Tech,1.0,1.0,1.0,1.3,0.0,1.3
33,25,Stanford,1.0,1.7,2.0,0.0,1.4,0.8
34,25,Syracuse,1.0,1.0,1.0,1.3,0.5,1.9
35,25,Rutgers,1.0,1.7,1.0,1.3,0.7,1.6
36,25,GA Tech,1.0,1.3,2.0,1.5,0.7,2.5
37,25,S Alabama,1.0,1.0,0.0,0.3,2.0,1.4
38,25,Navy,1.0,0.7,0.0,1.3,0.5,1.1
39,25,Pittsburgh,1.0,1.0,0.0,2.5,0.0,1.6
40,25,Ball State,1.0,0.0,0.0,0.5,1.3,1.1
41,25,Georgia,1.0,0.0,0.0,1.0,1.0,1.5
42,25,Houston,1.0,0.3,0.0,0.0,1.3,2.0
43,25,California,1.0,1.3,0.0,1.0,1.0,1.3
44,25,Tennessee,1.0,0.3,1.0,1.5,0.0,1.5
45,25,LA Monroe,1.0,1.3,1.0,1.3,0.5,1.9
46,25,W Kentucky,1.0,1.3,1.0,1.0,1.0,1.2
47,48,Minnesota,1.2,1.7,2.0,1.8,0.0,1.0
48,48,TX-San Ant,1.2,0.7,0.0,1.0,1.3,0.9
49,48,Missouri,1.2,1.3,2.0,1.0,1.5,1.4
50,48,E Michigan,1.2,1.7,2.0,1.0,1.3,2.0
51,48,GA Southern,1.2,1.3,1.0,0.5,1.5,1.3
52,48,Oklahoma,1.2,1.3,1.0,1.0,1.5,1.3
53,54,Oklahoma St,1.2,1.3,1.0,1.3,1.0,1.5
54,54,Iowa State,1.2,0.3,0.0,2.0,0.7,1.2
55,54,Kansas,1.2,1.7,1.0,1.0,1.3,1.6
56,54,Louisville,1.2,1.0,1.0,1.0,1.3,2.2
57,54,San Diego St,1.2,1.0,1.0,1.7,0.5,1.4
58,54,TX Christian,1.2,1.3,1.0,1.7,0.5,1.4
59,54,Penn State,1.2,2.0,4.0,0.7,2.0,1.9
60,61,Iowa,1.3,1.7,4.0,1.8,0.0,1.1
61,62,N Illinois,1.3,1.0,1.0,1.7,1.0,1.7
62,62,Akron,1.3,1.3,1.0,1.5,1.3,1.5
63,62,UAB,1.3,1.0,1.0,1.0,1.5,1.6
64,62,Purdue,1.3,1.7,1.0,1.7,1.0,1.2
65,62,Central Mich,1.3,0.7,0.0,1.0,1.5,1.5
66,62,Ohio,1.3,1.0,1.0,1.0,1.5,0.7
67,62,Texas Tech,1.3,1.3,2.0,1.0,1.5,2.0
68,62,Arizona St,1.3,1.0,1.0,0.7,2.0,1.3
69,70,Temple,1.4,1.0,3.0,0.0,2.3,2.0
70,70,Fla Atlantic,1.4,1.7,4.0,0.0,2.3,1.2
71,70,S Florida,1.4,1.0,1.0,1.0,1.7,2.1
72,70,Northwestern,1.4,0.7,0.0,0.3,3.0,1.7
73,70,Cincinnati,1.4,0.7,1.0,1.3,1.5,1.7
74,70,UNLV,1.4,2.0,2.0,1.5,1.3,1.5
75,70,Middle Tenn,1.4,1.3,2.0,2.0,1.3,1.8
76,77,N Carolina,1.4,0.7,1.0,0.8,3.0,0.9
77,77,Boise State,1.4,1.7,2.0,2.0,0.7,1.0
78,79,Liberty,1.5,2.3,3.0,2.0,1.3,1.4
79,79,Connecticut,1.5,2.0,3.0,1.0,1.8,--
80,79,Georgia State,1.5,1.3,0.0,2.3,0.7,2.0
81,79,Kentucky,1.5,0.3,0.0,1.5,1.5,1.1
82,79,Tulsa,1.5,2.0,3.0,1.3,1.7,2.0
83,79,Troy,1.5,1.7,0.0,1.0,1.8,1.5
84,85,Texas A&M,1.6,1.0,1.0,2.0,1.0,0.8
85,86,Boston Col,1.6,1.7,2.0,1.5,1.7,1.3
86,86,Florida Intl,1.6,1.3,1.0,2.0,1.3,0.8
87,86,Oregon St,1.6,2.0,2.0,1.5,1.7,1.1
88,86,Utah,1.6,1.7,2.0,2.5,1.0,2.6
89,86,E Carolina,1.6,1.3,3.0,1.0,2.0,2.3
90,91,Miss State,1.7,1.7,3.0,2.3,0.5,2.4
91,91,Virginia,1.7,1.3,1.0,1.7,1.7,2.1
92,91,Notre Dame,1.7,2.0,2.0,2.0,1.3,0.9
93,91,U Mass,1.7,1.3,0.0,2.3,0.5,1.8
94,95,App State,1.8,2.3,4.0,2.0,1.8,1.5
95,95,W Virginia,1.8,1.0,1.0,1.5,2.0,1.2
96,95,Rice,1.8,1.0,2.0,1.5,2.0,1.6
97,95,Central FL,1.8,2.0,3.0,1.5,2.0,1.0
98,95,Utah State,1.8,2.0,1.0,2.5,1.3,1.7
99,95,LA Tech,1.8,2.0,3.0,1.0,2.3,1.7
100,95,North Texas,1.8,2.0,2.0,1.5,2.0,1.6
101,95,Washington,1.8,1.7,2.0,2.0,1.5,0.8
102,103,Wash State,1.8,1.0,0.0,1.5,2.5,2.0
103,103,Memphis,1.8,2.0,1.0,1.3,2.3,1.8
104,103,Vanderbilt,1.8,2.0,2.0,2.0,1.7,1.9
105,103,USC,1.8,2.0,1.0,1.8,2.0,1.8
106,103,N Mex State,1.8,1.7,1.0,2.0,1.8,--
107,103,New Mexico,1.8,2.7,3.0,2.0,1.7,1.3
108,109,Florida,1.9,2.3,4.0,1.5,2.3,1.6
109,110,Wyoming,2.0,3.0,5.0,2.5,1.7,1.5
110,110,San Jose St,2.0,1.7,1.0,1.0,2.5,1.1
111,110,Miami (FL),2.0,2.3,3.0,1.3,3.0,1.1
112,110,Arkansas St,2.0,2.3,1.0,0.5,3.0,1.5
113,110,S Methodist,2.0,2.0,2.0,2.5,1.7,1.3
114,110,Bowling Grn,2.0,2.7,1.0,3.5,1.3,2.2
115,116,Hawaii,2.2,2.7,5.0,1.0,2.8,1.3
116,116,Old Dominion,2.2,2.3,3.0,3.0,1.8,--
117,118,Arizona,2.2,3.0,2.0,1.5,2.7,2.4
118,118,Texas State,2.2,2.7,4.0,3.3,0.5,1.5
119,120,S Carolina,2.3,3.0,4.0,2.3,2.3,1.5
120,120,Fresno St,2.3,2.3,0.0,1.0,3.0,1.7
121,120,TX El Paso,2.3,1.7,4.0,1.7,3.0,2.2
122,120,Duke,2.3,2.3,4.0,2.0,2.7,3.5
123,120,S Mississippi,2.3,2.3,1.0,1.7,3.0,1.3
124,125,Indiana,2.4,1.7,3.0,3.5,1.7,1.5
125,125,Florida St,2.4,1.0,0.0,2.0,3.0,2.0
126,127,Wisconsin,2.5,2.0,1.0,2.0,3.5,1.7
127,128,Tulane,2.6,3.0,1.0,2.5,2.7,1.2
128,128,Maryland,2.6,3.7,2.0,3.0,2.0,2.2
129,130,Marshall,2.7,3.3,2.0,2.5,2.8,1.3
