,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Coastal Car,47.3,46.7,59.0,53.7,28.0,36.6
1,2,Pittsburgh,46.3,44.7,52.0,46.0,46.5,26.4
2,3,Alabama,45.0,45.3,42.0,52.5,37.5,48.5
3,3,Ohio State,45.0,50.7,52.0,42.7,48.5,41.0
4,5,Texas,43.8,53.3,32.0,55.3,26.5,42.7
5,6,Mississippi,41.7,41.7,21.0,61.0,32.0,39.2
6,7,Georgia,41.0,46.3,37.0,44.3,36.0,32.3
7,8,Michigan,39.8,40.3,38.0,40.3,38.0,28.3
8,9,Wyoming,39.7,39.7,24.0,45.0,37.0,26.5
9,10,S Methodist,39.3,40.7,41.0,38.0,40.5,37.3
10,11,Iowa State,38.3,45.3,59.0,38.0,38.5,32.9
11,12,Wake Forest,37.8,36.3,37.0,38.0,37.0,32.3
12,13,N Carolina,37.6,39.7,38.0,52.0,16.0,41.0
13,14,Texas Tech,37.5,37.3,23.0,54.0,32.0,28.4
14,15,Cincinnati,37.0,37.0,24.0,49.0,31.0,35.6
15,15,Tennessee,37.0,36.7,62.0,36.0,38.0,21.5
16,17,Michigan St,36.8,36.3,48.0,35.5,38.0,18.0
17,18,Memphis,36.3,30.0,31.0,29.5,43.0,28.5
18,18,Marshall,36.3,32.0,28.0,38.0,35.7,25.1
19,20,UCLA,35.4,31.7,23.0,35.5,35.0,35.4
20,21,Houston,34.5,39.0,45.0,28.0,36.7,30.0
21,21,Auburn,34.5,26.0,24.0,47.0,22.0,25.1
22,21,Oregon St,34.5,39.0,27.0,36.0,33.0,28.9
23,24,Army,34.4,30.3,16.0,37.7,29.5,22.6
24,25,Air Force,34.3,38.0,38.0,38.0,30.5,24.3
25,26,Fresno St,34.2,34.0,24.0,41.5,29.3,32.8
26,27,Central FL,33.7,33.7,30.0,36.0,32.5,42.2
27,28,USC,33.4,36.3,37.0,28.3,41.0,33.3
28,29,Iowa,33.2,35.0,51.0,29.3,39.0,31.8
