,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Georgia,6.6,10.0,7.0,8.3,5.0,20.0
1,2,Cincinnati,15.3,17.7,12.0,12.7,17.3,16.4
2,3,Iowa,16.1,23.7,27.0,14.2,19.3,16.0
3,3,Texas A&M,16.1,22.0,14.0,17.6,13.7,21.7
4,5,Wisconsin,17.0,11.3,7.0,16.4,18.0,17.4
5,5,San Diego St,17.0,19.0,30.0,19.5,13.7,17.8
6,5,Penn State,17.0,25.3,33.0,13.3,22.0,27.7
7,5,Clemson,17.0,20.3,20.0,13.7,19.5,22.0
8,9,Purdue,17.1,20.0,23.0,20.0,14.3,29.8
9,9,Michigan,17.1,24.3,37.0,10.8,27.7,34.5
10,11,Air Force,17.1,17.0,20.0,22.5,10.0,15.0
11,12,NC State,17.6,17.0,13.0,15.3,20.7,29.2
12,13,Oklahoma St,18.3,17.0,3.0,15.0,22.7,23.5
13,14,Colorado St,18.4,20.3,28.0,22.0,15.8,35.8
14,15,LA Lafayette,18.6,13.3,0.0,9.0,25.8,22.0
15,16,Minnesota,18.9,17.7,14.0,24.8,9.0,30.1
16,17,Liberty,19.1,24.7,17.0,15.7,21.2,22.8
17,18,Coastal Car,19.1,26.0,28.0,14.8,25.0,20.2
18,19,Ohio State,19.3,16.0,24.0,20.6,17.0,25.8
19,20,TX El Paso,19.3,14.7,28.0,12.3,24.5,36.8
20,21,Toledo,19.4,21.0,15.0,19.7,19.3,24.3
21,22,Washington,19.7,17.7,13.0,17.0,21.8,25.0
22,23,Kentucky,20.4,27.3,31.0,18.0,23.7,25.9
23,24,S Alabama,21.0,22.7,13.0,13.5,31.0,27.3
24,24,Iowa State,21.0,26.3,38.0,18.3,23.0,21.4
25,26,Marshall,21.1,11.3,0.0,18.3,23.3,14.4
26,26,Baylor,21.1,22.7,24.0,24.3,17.0,29.2
27,28,Michigan St,21.4,20.3,33.0,28.0,16.5,35.1
28,28,TX-San Ant,21.4,20.7,16.0,10.0,30.0,27.1
29,30,Alabama,21.6,24.7,24.0,19.7,23.0,19.4
30,31,Arizona St,21.7,26.3,34.0,16.8,28.3,23.3
31,32,Boise State,21.8,20.0,19.0,24.8,18.8,27.1
32,33,Nebraska,22.0,30.0,28.0,17.5,26.5,29.4
33,34,Fresno St,22.1,17.3,20.0,20.7,23.0,30.0
34,35,Syracuse,22.4,19.7,6.0,20.2,26.0,32.7
35,36,Auburn,22.6,25.7,20.0,22.0,23.3,24.7
36,36,Houston,22.6,27.7,37.0,27.0,19.3,32.0
37,36,Fla Atlantic,22.6,21.7,25.0,17.3,26.5,17.4
38,39,Rutgers,22.7,22.0,14.0,32.3,15.5,32.1
39,39,Wyoming,22.7,19.3,27.0,14.3,29.0,21.0
40,41,Florida,22.8,27.7,34.0,14.8,30.8,30.8
41,42,California,22.9,17.3,25.0,17.8,29.7,26.5
42,43,Kansas St,23.0,23.0,12.0,24.8,20.7,32.2
43,44,UAB,23.3,14.7,30.0,26.7,20.8,19.8
44,45,Illinois,23.3,20.7,20.0,22.8,24.3,34.9
45,46,San Jose St,23.6,20.0,21.0,23.7,23.6,19.9
46,47,Boston Col,23.7,27.3,21.0,33.5,19.8,28.4
47,48,Pittsburgh,24.0,20.7,38.0,26.5,20.7,27.0
48,49,VA Tech,24.1,28.7,17.0,25.0,22.0,32.1
49,49,Troy,24.1,29.0,35.0,22.5,24.8,25.4
50,51,Miami (OH),24.4,17.0,17.0,19.0,26.6,26.7
51,52,Notre Dame,24.5,26.3,34.0,23.2,26.7,19.7
52,53,Miss State,24.6,24.0,17.0,27.6,19.7,28.1
53,54,Wash State,24.8,24.3,21.0,29.4,17.0,38.5
54,55,Wake Forest,25.0,33.3,7.0,16.3,36.7,35.1
55,56,BYU,25.4,35.3,49.0,27.2,23.3,15.5
56,57,Oregon,25.6,25.7,29.0,22.3,30.0,28.3
57,58,W Virginia,26.1,31.0,31.0,25.0,27.0,21.7
58,59,E Michigan,26.3,24.7,24.0,23.7,28.3,36.0
59,60,Nevada,26.4,23.7,20.0,21.7,30.0,23.3
60,60,E Carolina,26.4,21.7,14.0,21.0,30.5,35.4
61,60,Arkansas,26.4,42.3,38.0,21.5,33.0,34.9
62,60,Utah,26.4,29.0,24.0,19.3,31.8,26.0
63,64,App State,26.6,32.0,28.0,28.3,25.3,19.9
64,65,New Mexico,26.7,23.3,3.0,33.0,22.0,32.6
65,66,Stanford,27.0,27.3,20.0,26.3,27.4,31.7
66,67,Colorado,27.1,26.0,52.0,22.3,30.8,31.7
67,68,Oklahoma,27.3,25.0,21.0,23.2,34.0,23.9
68,69,Central FL,27.6,23.3,7.0,18.0,34.8,33.2
69,70,Army,27.7,39.3,70.0,34.0,19.3,15.9
70,70,S Methodist,27.7,31.3,44.0,18.3,34.8,33.6
71,72,Florida St,27.9,19.3,30.0,26.3,30.0,37.5
72,73,Middle Tenn,28.0,21.3,10.0,19.0,31.6,35.4
73,73,S Carolina,28.0,36.3,44.0,16.7,36.5,36.0
74,75,UCLA,28.2,31.7,44.0,30.6,25.3,30.7
75,76,USC,28.6,35.7,34.0,34.0,19.7,26.0
76,77,Ball State,28.9,25.0,24.0,20.7,35.0,25.8
77,78,Utah State,29.7,26.3,31.0,29.0,30.7,35.2
78,79,Texas,29.8,39.3,31.0,21.3,38.3,28.5
79,80,Navy,30.0,26.3,17.0,32.0,26.7,30.3
80,81,Georgia State,30.1,17.0,14.0,28.3,32.0,31.7
81,82,Northwestern,30.1,27.0,41.0,23.0,39.7,15.9
82,82,GA Tech,30.1,33.7,26.0,33.3,27.8,36.8
83,84,Mississippi,30.3,24.7,31.0,29.7,30.8,38.3
84,84,Oregon St,30.3,34.7,39.0,28.3,31.8,33.3
85,84,LA Tech,30.3,29.0,23.0,33.7,27.8,34.3
