,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Virginia,544.9,584.0,588.0,556.5,533.3,412.8
1,2,Ohio State,542.1,501.0,495.0,561.8,517.5,519.4
2,3,Wake Forest,520.8,643.3,615.0,503.5,538.0,428.3
3,4,Pittsburgh,520.5,563.0,638.0,534.5,506.5,372.0
4,5,Mississippi,510.9,466.3,466.0,563.5,458.3,555.9
5,6,W Kentucky,504.3,450.3,352.0,487.3,521.3,294.5
6,7,N Carolina,489.9,497.3,546.0,520.3,429.0,537.0
7,8,S Methodist,483.4,430.0,323.0,537.0,451.2,501.4
8,9,Coastal Car,483.3,387.0,305.0,521.5,445.0,448.4
9,10,Alabama,479.5,475.0,308.0,484.8,474.3,541.8
10,11,Marshall,471.4,460.0,447.0,497.7,455.6,365.1
11,12,Florida,467.6,394.3,340.0,494.3,446.2,509.8
12,13,Tennessee,462.1,424.7,461.0,446.0,478.3,346.2
13,14,Oklahoma,459.4,488.0,541.0,444.6,484.0,483.4
14,15,TX-San Ant,458.6,458.3,566.0,412.3,486.4,407.8
15,16,Utah State,456.6,455.0,457.0,421.8,491.5,275.8
16,17,App State,456.0,519.3,462.0,554.0,397.2,445.2
17,18,TX Christian,454.0,434.3,570.0,453.0,455.7,412.4
18,19,Arkansas,452.0,509.7,393.0,466.0,428.7,391.5
19,20,Michigan,451.4,473.3,411.0,447.8,458.7,381.3
20,21,Duke,448.4,341.3,384.0,513.3,383.5,379.7
21,21,Kent State,448.4,500.0,681.0,570.0,375.4,612.5
22,23,Memphis,447.8,391.7,463.0,382.8,512.8,441.8
23,24,Iowa State,445.9,424.7,476.0,438.3,453.5,436.3
24,25,Fresno St,445.6,434.0,356.0,454.8,438.2,479.3
25,26,Oregon St,444.8,448.3,475.0,438.7,448.4,408.9
26,27,Louisville,443.1,423.0,397.0,459.8,426.5,444.2
27,28,Oregon,442.0,470.7,427.0,443.3,440.8,412.9
28,29,USC,441.4,428.0,312.0,459.2,419.3,416.7
29,30,BYU,439.7,509.3,734.0,465.8,407.0,521.4
30,30,Nebraska,439.7,379.0,361.0,472.8,398.3,391.5
31,32,Texas Tech,439.4,377.0,373.0,486.7,411.0,408.6
32,33,W Michigan,437.3,497.0,445.0,454.0,420.5,479.7
33,34,Tulsa,436.4,425.0,446.0,415.5,457.3,414.1
34,35,Liberty,435.8,470.3,457.0,492.3,407.5,478.9
35,36,Central Mich,433.8,407.0,389.0,477.0,407.8,420.5
36,37,Utah,433.1,501.7,581.0,425.3,437.8,409.8
37,38,Arizona St,433.0,409.0,436.0,437.2,426.0,458.5
38,39,E Carolina,432.1,426.7,444.0,447.5,416.8,403.3
39,40,Miss State,432.0,482.0,486.0,394.8,478.5,340.2
40,41,Georgia,430.3,425.0,505.0,459.2,394.3,424.1
41,42,LA Lafayette,429.6,467.0,430.0,468.0,391.3,421.8
42,43,Nevada,429.4,443.0,367.0,453.8,405.0,441.4
43,44,Michigan St,429.0,364.7,458.0,389.3,452.8,330.6
44,45,Baylor,426.5,452.3,393.0,443.5,409.5,310.2
45,46,UCLA,421.4,397.3,411.0,415.0,429.5,455.7
46,47,Texas,420.8,302.0,207.0,502.8,355.2,475.4
47,48,Miami (FL),418.4,491.0,563.0,434.0,392.3,440.3
48,49,Auburn,413.5,378.7,226.0,458.3,368.8,382.8
49,50,Maryland,411.8,395.0,419.0,442.0,361.3,409.0
50,51,Cincinnati,410.8,337.3,390.0,487.5,334.0,442.8
51,52,Purdue,410.6,384.3,594.0,393.6,431.8,391.2
52,53,Buffalo,409.6,460.7,499.0,397.0,422.3,478.1
53,54,N Illinois,409.4,522.3,663.0,387.0,422.8,367.5
54,55,GA Tech,408.6,421.7,329.0,409.0,408.4,389.9
55,55,North Texas,408.6,435.3,537.0,361.7,436.8,490.1
56,57,Toledo,408.3,450.7,672.0,416.0,400.5,494.0
57,58,Houston,407.4,463.7,646.0,376.3,426.0,408.9
58,59,Fla Atlantic,407.0,382.7,441.0,491.5,322.5,324.6
59,60,NC State,404.3,395.7,400.0,423.8,384.8,386.2
60,61,Missouri,403.8,367.7,273.0,416.5,391.0,402.0
61,62,Kentucky,398.1,357.0,612.0,478.8,263.7,318.3
62,63,Texas A&M,397.9,439.7,411.0,431.7,330.3,439.3
63,64,Miami (OH),394.6,469.0,569.0,494.0,361.5,365.3
64,65,Air Force,393.6,342.3,402.0,428.8,358.5,389.3
65,66,Notre Dame,393.1,446.0,430.0,411.8,355.7,448.5
66,67,Colorado St,390.9,403.3,357.0,425.0,370.4,323.5
67,68,Army,390.3,394.3,322.0,474.8,305.8,303.2
68,69,Syracuse,389.4,421.3,358.0,358.2,441.3,265.3
69,70,S Alabama,387.9,390.0,337.0,414.0,361.8,359.2
70,71,Boise State,386.9,412.7,470.0,387.8,386.2,352.6
71,72,Oklahoma St,384.1,384.0,285.0,432.5,335.8,427.5
72,73,TX El Paso,383.9,400.7,374.0,359.0,408.8,354.7
73,73,Florida St,383.9,366.0,271.0,426.0,313.7,382.3
74,75,E Michigan,382.6,443.3,490.0,380.3,384.0,406.3
75,76,LSU,380.9,358.3,295.0,432.0,350.2,433.9
76,77,Hawaii,380.8,367.3,260.0,364.8,393.6,384.0
77,78,Kansas St,379.1,423.0,504.0,387.0,371.3,337.6
78,79,Georgia State,378.6,396.0,307.0,373.8,382.4,424.3
79,80,Wisconsin,377.8,399.3,579.0,333.4,433.3,345.6
80,81,Florida Intl,377.8,337.7,435.0,415.8,339.8,315.8
81,82,Ohio,373.4,405.3,413.0,396.3,350.5,362.7
82,83,Charlotte,373.3,339.7,349.0,437.5,309.0,377.7
83,84,California,373.0,360.0,122.0,390.3,355.8,318.0
84,85,N Mex State,372.5,428.0,347.0,312.7,408.4,--
85,86,LA Tech,372.3,360.7,346.0,390.0,361.6,290.7
86,86,Central FL,372.3,334.7,279.0,377.0,367.5,568.1
87,88,UAB,369.5,437.0,478.0,388.5,350.5,394.1
88,89,Arkansas St,368.8,278.7,199.0,391.3,346.3,481.4
89,90,Penn State,368.4,359.0,456.0,378.3,358.5,430.3
90,91,Wash State,364.9,379.7,400.0,373.8,350.0,384.0
91,92,Minnesota,361.7,394.0,289.0,345.3,394.3,391.0
92,93,S Florida,356.0,438.7,399.0,372.5,339.5,360.5
93,94,W Virginia,354.5,370.7,133.0,353.8,355.3,389.1
94,95,Old Dominion,353.0,440.7,565.0,396.7,326.8,--
95,96,Arizona,352.4,362.0,340.0,303.0,401.8,369.4
96,97,Northwestern,351.4,279.3,363.0,373.6,314.3,360.9
97,98,Tulane,349.4,329.0,279.0,327.7,362.4,394.0
98,99,Wyoming,348.1,377.3,477.0,345.3,351.0,372.8
99,100,GA Southern,342.3,318.0,233.0,428.5,256.0,373.6
100,100,Middle Tenn,342.3,369.7,349.0,300.5,356.2,365.9
101,102,San Jose St,341.8,424.3,452.0,380.7,322.3,432.5
102,103,Washington,340.5,282.3,166.0,345.5,335.5,402.8
103,104,VA Tech,339.1,387.7,235.0,332.2,350.7,440.7
104,105,Troy,338.8,365.3,320.0,320.3,349.8,381.8
105,106,Ball State,337.3,395.7,425.0,303.3,357.6,448.5
106,107,LA Monroe,335.4,459.3,432.0,392.3,278.5,305.7
107,108,Texas State,334.0,344.0,434.0,359.8,308.3,369.7
108,109,Bowling Grn,333.0,418.0,484.0,351.7,321.8,326.4
109,109,Boston Col,333.0,287.7,346.0,362.3,315.4,385.9
110,111,S Carolina,330.6,359.3,459.0,366.5,294.8,355.1
111,112,Akron,329.1,372.7,458.0,362.8,295.5,281.2
112,113,Stanford,321.1,259.0,167.0,285.5,349.6,420.5
113,114,Kansas,316.9,276.3,274.0,287.0,346.8,259.2
114,115,Illinois,315.2,319.0,265.0,313.3,318.0,349.0
115,116,San Diego St,313.9,290.0,227.0,339.8,288.0,353.0
116,117,Clemson,310.8,345.7,345.0,366.3,277.4,511.2
117,118,Indiana,308.9,256.3,195.0,275.3,329.0,362.6
118,119,Rutgers,306.5,272.3,207.0,323.8,289.3,341.2
119,120,Rice,301.6,394.0,468.0,301.7,301.6,331.6
120,121,Iowa,299.4,263.3,361.0,315.4,279.5,368.6
121,122,Vanderbilt,298.8,282.3,380.0,289.8,313.7,330.0
122,123,Temple,293.6,232.0,168.0,341.0,265.2,352.6
123,124,UNLV,291.9,310.7,304.0,266.3,307.2,330.5
124,125,U Mass,286.8,310.7,284.0,348.8,224.8,188.8
125,126,Connecticut,279.1,372.7,304.0,269.3,286.5,--
126,127,Navy,272.0,264.7,184.0,284.2,256.8,275.1
127,128,New Mexico,252.8,211.3,296.0,290.0,215.5,393.7
128,129,Colorado,252.1,279.0,392.0,265.5,238.8,413.8
129,130,S Mississippi,228.8,190.0,229.0,186.5,271.0,375.0
