,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
37,37,Nebraska,24.1,29.7,28.0,20.7,28.2,29.4
38,39,Army,24.1,15.7,16.0,30.6,17.6,15.9
39,40,TX-San Ant,24.2,31.0,45.0,15.6,31.3,27.1
40,40,Auburn,24.2,29.3,24.0,25.8,22.2,24.7
41,40,Boston Col,24.2,32.3,41.0,27.4,21.5,28.4
42,43,Wash State,24.3,23.0,13.0,27.5,20.4,38.5
43,43,Florida,24.3,28.3,21.0,16.0,31.2,30.8
44,45,TX El Paso,24.5,30.0,42.0,21.8,26.7,36.8
45,46,Pittsburgh,24.7,25.0,14.0,27.8,21.0,27.0
46,47,UAB,24.9,24.3,25.0,28.6,21.8,19.8
47,48,BYU,25.2,32.3,31.0,27.2,23.5,15.5
48,49,Miami (OH),25.4,24.3,48.0,15.8,30.9,26.7
49,50,Rutgers,25.6,23.7,40.0,37.8,15.5,32.1
50,51,Nevada,25.7,24.7,10.0,26.0,25.5,23.3
51,51,Mississippi,25.7,19.0,21.0,23.2,28.8,38.3
52,53,Arkansas,25.9,24.0,17.0,21.8,30.8,34.9
53,54,Oregon,26.0,30.3,29.0,23.7,28.8,28.3
54,55,E Carolina,26.1,33.0,35.0,20.2,31.0,35.4
55,56,Central FL,26.2,28.3,13.0,15.7,38.8,33.2
56,57,S Carolina,26.5,26.0,30.0,19.0,35.4,36.0
57,58,Utah State,26.5,23.7,10.0,32.0,22.0,35.2
58,58,W Virginia,26.5,28.3,28.0,24.4,28.3,21.7
59,58,Syracuse,26.5,37.7,31.0,22.0,32.0,32.7
60,61,Miss State,26.6,32.0,31.0,28.2,24.8,28.1
61,62,Michigan St,26.7,34.7,27.0,26.4,27.0,35.1
62,63,UCLA,26.8,22.3,14.0,26.7,26.8,30.7
63,64,Middle Tenn,26.8,17.0,17.0,18.0,31.9,35.4
64,64,Fla Atlantic,26.8,36.3,27.0,21.4,31.3,17.4
65,66,S Alabama,26.9,39.3,27.0,16.2,35.8,27.3
66,67,Ball State,27.0,23.3,3.0,20.4,32.5,25.8
67,67,LSU,27.0,18.0,24.0,23.5,31.2,34.9
68,67,Colorado St,27.0,45.7,52.0,30.6,24.0,35.8
69,70,Florida St,27.1,25.0,24.0,26.8,27.4,37.5
70,71,W Kentucky,27.5,19.7,21.0,27.2,27.8,26.7
71,71,Oklahoma,27.5,28.3,37.0,22.8,33.2,23.9
72,73,San Jose St,27.6,38.3,40.0,31.8,24.2,19.9
73,74,Georgia State,27.7,23.3,10.0,23.8,31.5,31.7
74,75,Tulsa,28.2,18.0,31.0,27.6,28.7,21.6
75,75,Troy,28.2,39.0,37.0,29.8,26.8,25.4
76,77,Oregon St,28.3,20.7,38.0,21.8,33.7,33.3
77,78,Colorado,28.5,29.7,28.0,23.6,32.5,31.7
78,79,Central Mich,28.5,19.0,10.0,25.8,30.8,30.2
79,80,North Texas,28.7,15.7,23.0,32.8,25.3,44.1
80,81,E Michigan,29.0,28.7,31.0,25.2,32.2,36.0
81,82,Louisville,29.2,25.7,52.0,28.0,30.6,26.6
82,83,Old Dominion,29.5,22.3,34.0,29.6,29.3,--
83,83,New Mexico,29.5,35.3,35.0,33.0,26.5,32.6
84,85,Navy,29.6,28.7,14.0,33.0,25.6,30.3
85,86,Tennessee,30.0,25.3,21.0,24.9,39.0,30.1
86,87,S Methodist,30.2,36.7,34.0,23.4,35.8,33.6
87,88,Wake Forest,30.3,33.3,10.0,21.4,37.7,35.1
88,89,Memphis,30.4,29.7,28.0,26.7,34.8,29.3
89,90,S Mississippi,30.5,21.0,17.0,27.2,33.2,34.4
90,91,Ohio,30.5,27.3,21.0,32.2,29.2,16.7
91,92,Miami (FL),31.0,22.3,10.0,29.5,32.8,27.0
92,93,Texas,31.1,35.0,17.0,26.5,35.7,28.5
93,93,Hawaii,31.1,28.7,14.0,27.4,33.7,27.6
94,95,Northwestern,31.1,38.0,47.0,21.8,38.8,15.9
95,96,W Michigan,31.2,27.7,21.0,32.2,30.3,34.2
96,97,Buffalo,32.0,32.7,20.0,33.4,30.8,21.9
97,97,GA Southern,32.0,30.3,27.0,28.8,34.7,20.3
98,99,Texas State,32.2,31.7,22.0,29.6,34.3,38.2
99,100,Arizona,32.4,40.0,38.0,26.8,37.0,39.8
100,101,Stanford,32.4,40.3,45.0,36.2,28.7,31.7
101,102,USC,32.5,42.7,35.0,38.1,22.5,26.0
102,103,Bowling Grn,32.5,31.0,10.0,34.2,31.2,45.0
103,104,UNLV,32.6,29.7,48.0,28.8,35.8,38.0
104,105,Texas Tech,33.0,29.3,27.0,31.8,34.0,37.1
105,106,N Carolina,33.2,39.7,34.0,32.5,34.0,31.3
106,107,LA Tech,33.3,34.0,35.0,33.6,33.0,34.3
107,108,Virginia,34.7,35.0,29.0,24.7,46.8,31.2
108,109,Indiana,35.0,39.0,44.0,37.0,33.3,20.3
109,109,GA Tech,35.0,47.0,45.0,37.2,33.2,36.8
110,111,Missouri,35.3,28.3,34.0,34.5,36.2,32.3
111,111,Tulane,35.3,22.3,33.0,26.6,42.5,28.1
112,111,N Illinois,35.3,32.7,42.0,33.4,36.8,38.7
113,114,Maryland,35.4,38.3,16.0,36.0,34.6,32.0
114,115,LA Monroe,35.9,25.0,21.0,31.4,39.7,42.0
115,116,Charlotte,36.2,49.0,56.0,35.6,36.7,32.5
116,117,S Florida,36.3,35.7,17.0,37.4,35.3,44.1
117,118,Rice,36.4,37.0,31.0,33.2,39.0,18.8
118,119,Kent State,36.8,33.7,47.0,38.0,36.1,38.0
119,120,Vanderbilt,37.0,36.7,45.0,41.2,32.0,37.3
120,121,TX Christian,37.8,46.3,48.0,31.8,45.0,24.2
121,122,Arkansas St,40.2,25.3,24.0,41.4,39.2,38.2
122,123,Temple,40.3,39.7,38.0,36.6,43.3,37.1
123,124,Connecticut,40.9,46.0,45.0,40.5,41.2,--
124,125,N Mex State,40.9,47.3,27.0,33.3,45.3,--
125,126,Duke,41.8,52.3,47.0,41.7,42.0,38.1
126,126,Akron,41.8,44.0,49.0,38.6,44.5,41.3
127,128,Florida Intl,42.4,45.3,37.0,39.6,44.7,35.8
128,129,U Mass,44.7,46.3,44.0,36.3,50.3,40.3
129,130,Kansas,44.7,40.3,34.0,38.0,50.3,46.0
