,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
85,86,Florida Intl,21.7,21.7,27.0,17.0,24.0,25.5
86,87,Nebraska,21.5,21.3,20.0,28.0,19.3,23.1
87,88,W Virginia,21.3,21.3,13.0,27.0,18.5,23.2
88,88,Texas State,21.3,21.3,21.0,20.0,22.0,27.7
89,90,Indiana,21.0,21.0,33.0,24.0,19.5,28.9
90,90,Buffalo,21.0,21.0,35.0,25.0,19.0,43.4
91,90,TX El Paso,21.0,21.0,20.0,20.0,21.5,23.8
92,93,Kansas,20.7,20.7,33.0,7.0,27.5,15.8
93,93,Temple,20.7,20.7,3.0,3.0,29.5,19.9
94,95,Old Dominion,20.3,20.3,34.0,34.0,13.5,--
95,96,Syracuse,20.0,20.0,24.0,15.5,29.0,17.8
96,96,Illinois,20.0,13.3,9.0,25.7,11.5,20.1
97,98,Fla Atlantic,19.7,19.7,7.0,38.0,10.5,18.9
98,99,LA Monroe,19.5,19.5,29.0,29.0,10.0,16.3
99,99,Nevada,19.5,19.5,17.0,--,19.5,30.8
100,101,Toledo,19.0,19.0,22.0,6.0,25.5,35.0
101,101,Colorado St,19.0,19.0,14.0,21.0,18.0,22.3
102,101,Wisconsin,19.0,19.0,13.0,22.0,13.0,25.1
103,104,Miami (FL),18.3,18.3,17.0,21.0,13.0,34.0
104,105,Georgia State,17.8,20.3,24.0,15.0,20.5,33.3
105,106,Wash State,16.7,16.7,13.0,18.5,13.0,27.0
106,106,Troy,16.7,16.7,16.0,13.0,18.5,27.0
107,106,Miami (OH),16.7,16.7,10.0,--,16.7,28.7
108,109,U Mass,16.5,19.7,3.0,28.0,5.0,3.0
109,110,Arizona,16.3,16.3,19.0,14.0,17.5,17.4
110,111,S Florida,15.7,15.7,27.0,20.0,13.5,22.6
111,111,New Mexico,15.7,15.7,13.0,34.0,6.5,23.9
112,111,Vanderbilt,15.7,15.7,0.0,11.5,24.0,14.8
113,114,N Mex State,14.8,18.7,21.0,12.0,17.5,--
114,115,S Carolina,14.3,14.3,10.0,10.0,16.5,23.5
115,115,UNLV,14.3,14.3,30.0,3.0,20.0,17.3
116,117,Akron,13.7,13.7,7.0,24.0,8.5,17.2
117,118,Bowling Grn,13.0,13.0,14.0,19.0,10.0,11.4
118,119,Clemson,12.7,12.7,21.0,14.0,12.0,43.0
119,120,Ball State,12.3,12.3,12.0,12.0,12.5,34.3
120,121,GA Southern,12.0,12.0,20.0,20.0,8.0,27.3
121,122,North Texas,11.7,11.7,17.0,6.0,14.5,31.9
122,123,Kent State,11.0,11.0,16.0,--,11.0,49.8
123,124,Connecticut,10.8,14.3,22.0,11.0,10.5,--
124,125,Navy,10.0,10.0,20.0,5.0,20.0,16.6
125,125,S Mississippi,10.0,10.0,14.0,9.0,10.5,25.4
126,127,Ohio,9.7,9.7,6.0,9.0,10.0,34.3
127,128,San Jose St,9.0,9.0,3.0,--,9.0,28.6
128,129,Rice,8.0,8.0,0.0,7.0,8.5,23.4
129,130,Colorado,6.7,6.7,13.0,0.0,10.0,28.5
