,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Georgia,4.6,4.3,0.0,6.7,1.5,20.0
1,2,Penn State,10.8,11.0,0.0,11.0,10.0,27.7
2,3,Iowa,11.6,11.7,14.0,9.0,15.5,16.0
3,4,Texas A&M,12.6,15.3,26.0,12.0,13.5,21.7
4,5,Michigan,12.8,13.3,17.0,11.8,17.0,34.5
5,6,Coastal Car,14.0,11.3,6.0,10.3,25.0,20.2
6,7,Clemson,14.5,16.0,13.0,10.5,18.5,22.0
7,8,Kentucky,15.3,17.0,13.0,17.0,10.0,25.9
8,9,S Alabama,15.3,15.3,20.0,13.5,19.0,27.3
9,10,Purdue,15.4,18.7,20.0,16.7,13.5,29.8
10,11,Liberty,16.5,17.7,12.0,17.0,16.3,22.8
11,12,VA Tech,17.0,17.0,27.0,12.0,27.0,32.1
12,12,Cincinnati,17.0,17.0,13.0,14.0,18.5,16.4
13,12,Iowa State,17.0,13.7,7.0,17.0,17.0,21.4
14,15,Nebraska,17.2,17.7,7.0,5.0,25.3,29.4
15,16,Air Force,17.3,22.0,10.0,28.0,6.5,15.0
16,17,Colorado St,18.0,18.0,24.0,24.0,15.0,35.8
17,17,NC State,18.0,24.0,27.0,16.0,24.0,29.2
18,19,Arizona St,18.3,21.0,23.0,11.5,25.0,23.3
19,19,Toledo,18.3,13.7,7.0,22.0,17.0,24.3
20,21,San Diego St,18.3,18.3,31.0,20.5,14.0,17.8
21,22,Wake Forest,18.8,21.7,34.0,19.3,17.0,35.1
22,22,Houston,18.8,12.3,10.0,20.0,18.3,32.0
23,24,Arkansas,19.0,19.0,37.0,16.0,23.5,34.9
24,25,Oklahoma St,19.3,18.0,14.0,19.0,20.0,23.5
25,25,Alabama,19.3,21.3,21.0,17.5,21.0,19.4
26,27,BYU,19.4,21.3,20.0,20.3,18.0,15.5
27,28,Minnesota,19.6,9.0,13.0,28.3,6.5,30.1
28,29,Florida,19.8,21.7,20.0,19.7,20.0,30.8
29,30,Baylor,20.0,20.0,24.0,29.0,17.0,29.2
30,30,Syracuse,20.0,23.7,33.0,19.0,21.0,32.7
31,32,Auburn,20.3,23.7,19.0,17.0,23.5,24.7
32,33,Troy,20.5,20.3,23.0,21.0,20.3,25.4
33,34,Army,20.8,19.7,28.0,22.0,19.0,15.9
34,35,Boston Col,21.0,18.7,19.0,34.0,16.7,28.4
35,36,Ohio State,21.2,13.3,13.0,20.7,22.0,25.8
36,37,Washington,21.3,18.0,27.0,13.5,29.0,25.0
37,38,S Carolina,21.8,23.3,14.0,15.0,28.5,36.0
38,39,TX-San Ant,22.0,19.3,17.0,15.0,29.0,27.1
39,40,Michigan St,22.3,22.7,31.0,25.5,19.0,35.1
40,41,LA Lafayette,22.5,17.3,18.0,14.0,25.3,22.0
41,41,App State,22.5,23.7,16.0,30.0,20.0,19.9
42,41,W Virginia,22.5,20.0,23.0,22.0,23.0,21.7
43,44,TX El Paso,22.8,29.3,21.0,17.0,28.5,36.8
44,45,Boise State,22.8,21.7,41.0,25.0,19.5,27.1
45,46,Kansas St,23.0,28.3,37.0,27.0,19.0,32.2
46,47,Fla Atlantic,23.3,19.3,21.0,13.5,33.0,17.4
47,47,Rutgers,23.3,26.3,52.0,33.0,13.5,32.1
48,49,Notre Dame,23.4,16.7,24.0,22.0,25.5,19.7
49,50,Oklahoma,23.8,20.0,31.0,21.3,31.0,23.9
50,51,Texas,24.0,20.7,27.0,17.7,33.5,28.5
51,51,Utah,24.0,24.0,13.0,13.0,29.5,26.0
52,53,San Jose St,24.3,22.3,31.0,31.0,22.0,19.9
53,53,Bowling Grn,24.3,19.7,27.0,22.0,25.0,45.0
54,55,USC,24.4,24.3,14.0,31.3,14.0,26.0
55,56,Illinois,24.7,15.7,14.0,23.3,27.5,34.9
56,57,N Carolina,25.0,30.3,7.0,21.0,31.0,31.3
57,57,S Methodist,25.0,29.3,17.0,14.5,35.5,33.6
58,57,Fresno St,25.0,31.3,27.0,15.0,31.7,30.0
59,57,Miss State,25.0,27.0,22.0,24.0,26.5,28.1
60,61,Wash State,25.3,25.0,6.0,35.5,15.0,38.5
61,62,Wisconsin,25.5,28.7,38.0,20.3,41.0,17.4
62,62,Oregon,25.5,26.0,31.0,21.5,29.5,28.3
63,64,Wyoming,25.7,25.7,22.0,12.0,32.5,21.0
64,65,Pittsburgh,26.5,33.0,21.0,25.5,27.5,27.0
65,66,Stanford,26.8,27.3,24.0,29.5,25.0,31.7
66,67,Maryland,27.0,28.0,51.0,30.3,17.0,32.0
67,67,Oregon St,27.0,26.0,24.0,25.5,28.5,33.3
68,67,California,27.0,28.7,21.0,21.5,32.5,26.5
69,67,LSU,27.0,23.3,24.0,22.5,31.5,34.9
70,67,W Michigan,27.0,20.3,17.0,3.0,35.0,34.2
71,72,Tennessee,27.3,34.3,24.0,23.5,31.0,30.1
72,73,E Michigan,27.5,25.3,27.0,21.0,29.7,36.0
73,73,GA Tech,27.5,29.3,52.0,37.0,18.0,36.8
74,75,Charlotte,27.8,27.7,24.0,33.5,22.0,32.5
75,76,Colorado,28.0,34.0,37.0,33.5,22.5,31.7
76,77,Buffalo,28.5,28.7,24.0,26.0,31.0,21.9
77,77,Marshall,28.5,35.7,34.0,42.0,24.0,14.4
78,79,UCLA,28.6,35.3,42.0,29.8,24.0,30.7
79,80,Nevada,28.7,28.7,31.0,--,28.7,23.3
80,81,Mississippi,29.0,29.0,42.0,21.0,33.0,38.3
81,82,New Mexico,29.3,30.7,38.0,31.5,27.0,32.6
82,83,UAB,29.8,21.0,36.0,36.0,27.7,19.8
83,84,E Carolina,30.0,29.0,29.0,24.5,35.5,35.4
84,84,Miami (OH),30.0,23.7,17.0,17.0,34.3,26.7
