,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Iowa,3.3,4.0,4.0,2.3,5.5,2.3
1,2,Boise State,2.7,2.3,4.0,2.3,3.0,0.4
2,3,Wake Forest,2.6,1.7,1.0,3.3,1.5,1.6
3,3,Middle Tenn,2.6,3.3,3.0,6.0,1.8,1.6
4,5,Cincinnati,2.5,3.3,3.0,1.5,3.5,2.2
5,5,S Alabama,2.5,2.0,3.0,2.5,2.5,1.3
6,7,E Carolina,2.4,2.7,1.0,3.5,1.7,2.0
7,7,S Carolina,2.4,2.3,0.0,3.5,1.7,1.1
8,7,Kent State,2.4,2.0,2.0,2.0,2.7,1.3
9,7,Hawaii,2.4,3.7,6.0,4.0,1.3,1.9
10,11,Notre Dame,2.3,2.7,2.0,1.3,3.3,1.4
11,12,Oregon,2.3,2.0,0.0,4.0,0.5,1.0
12,13,UAB,2.2,3.0,4.0,2.5,2.0,1.4
13,13,Wash State,2.2,2.0,2.0,2.3,2.0,1.5
14,15,TX-San Ant,2.0,2.3,2.0,2.5,1.7,1.6
15,15,Wyoming,2.0,1.7,1.0,3.0,1.7,1.7
16,15,VA Tech,2.0,1.7,2.0,2.0,2.0,1.5
17,15,Washington,2.0,2.7,2.0,3.0,1.0,2.0
18,15,Toledo,2.0,2.0,1.0,1.0,2.7,1.5
19,15,Oregon St,2.0,2.3,1.0,2.0,2.0,0.9
20,21,Ohio State,1.8,2.3,2.0,1.5,2.5,2.4
21,22,Rutgers,1.8,0.7,2.0,2.0,1.5,2.1
22,22,Duke,1.8,1.3,2.0,3.0,0.0,1.8
23,22,Minnesota,1.8,2.0,2.0,1.7,2.0,1.0
24,22,Houston,1.8,1.7,1.0,1.0,2.0,0.8
25,22,Penn State,1.8,1.3,1.0,1.7,2.0,1.0
26,22,Troy,1.8,2.3,3.0,1.5,2.0,1.3
27,22,Baylor,1.8,1.7,1.0,1.0,2.3,1.9
28,22,Tulsa,1.8,2.0,3.0,2.0,1.5,1.8
29,22,Marshall,1.8,2.0,2.0,1.5,2.0,1.6
30,31,Texas State,1.8,2.0,3.0,2.0,1.5,1.3
31,31,San Diego St,1.8,1.3,2.0,2.0,1.0,1.6
32,31,Northwestern,1.8,2.0,0.0,2.0,1.5,2.1
33,31,Central FL,1.8,2.0,3.0,2.0,1.5,2.2
34,35,Illinois,1.7,2.0,2.0,1.6,2.0,1.9
35,36,USC,1.7,1.3,0.0,1.0,3.0,2.7
36,36,BYU,1.7,1.0,0.0,1.8,1.5,1.1
37,36,Georgia,1.7,1.3,1.0,1.7,1.7,1.3
38,39,Bowling Grn,1.6,1.7,2.0,1.5,1.7,0.2
39,39,Michigan St,1.6,1.3,1.0,1.5,1.7,1.6
40,39,Air Force,1.6,2.0,2.0,1.3,2.0,1.3
41,39,Missouri,1.6,1.3,3.0,1.7,1.5,1.0
42,39,TX El Paso,1.6,2.0,2.0,2.0,1.3,0.7
43,39,Miss State,1.6,1.0,1.0,2.0,1.0,1.6
44,45,N Mex State,1.5,1.3,1.0,2.0,1.3,--
45,45,UCLA,1.5,1.0,2.0,1.8,1.0,1.6
46,45,NC State,1.5,1.0,2.0,2.0,0.0,1.1
47,45,Rice,1.5,1.7,4.0,2.0,1.0,1.8
48,45,Texas,1.5,2.3,2.0,1.0,2.0,1.8
49,45,Colorado St,1.5,1.7,3.0,2.0,1.0,1.3
50,45,Pittsburgh,1.5,1.7,2.0,0.5,2.5,1.7
51,45,Mississippi,1.5,1.3,2.0,1.5,1.5,1.3
52,53,Ball State,1.4,2.3,4.0,1.5,1.3,2.1
53,53,Akron,1.4,2.3,5.0,0.5,2.0,1.0
54,53,Oklahoma,1.4,1.0,1.0,1.7,1.0,1.8
55,53,Texas Tech,1.4,0.7,0.0,0.5,2.0,1.0
56,53,W Michigan,1.4,1.3,0.0,1.5,1.3,0.5
