,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,W Michigan,0.0,0.0,0.0,0.0,0.0,1.0
1,2,Michigan,0.2,0.3,1.0,0.0,1.0,1.0
2,3,Stanford,0.4,0.0,0.0,0.0,0.7,0.8
3,3,BYU,0.4,0.7,0.0,0.7,0.0,0.8
4,3,Arkansas,0.4,0.0,0.0,0.7,0.0,1.3
5,6,Air Force,0.5,0.7,0.0,1.0,0.0,1.3
6,6,LA Lafayette,0.5,0.7,1.0,1.0,0.3,1.2
7,6,Oregon,0.5,0.3,1.0,0.5,0.5,2.3
8,6,Michigan St,0.5,0.3,0.0,0.5,0.5,2.9
9,6,Auburn,0.5,0.7,0.0,0.5,0.5,0.8
10,6,Penn State,0.5,0.7,1.0,0.7,0.0,1.9
11,6,Buffalo,0.5,0.3,1.0,0.5,0.5,0.9
12,13,UCLA,0.6,0.7,0.0,0.8,0.0,1.9
13,13,Army,0.6,0.7,2.0,0.3,1.0,1.3
14,15,Nevada,0.7,0.7,0.0,--,0.7,1.0
15,15,W Kentucky,0.7,0.7,1.0,0.0,1.0,1.2
16,15,LA Monroe,0.7,0.7,1.0,1.0,0.5,1.9
17,15,VA Tech,0.7,0.7,0.0,1.0,0.0,1.3
18,15,Mississippi,0.7,0.7,1.0,1.0,0.5,1.8
19,15,S Alabama,0.7,0.7,0.0,0.5,1.0,1.4
20,21,Alabama,0.8,0.7,1.0,1.0,0.5,0.9
21,21,Liberty,0.8,1.0,1.0,1.0,0.7,1.4
22,21,Toledo,0.8,0.7,0.0,1.0,0.7,2.0
23,21,Coastal Car,0.8,0.7,1.0,0.7,1.0,1.1
24,21,GA Southern,0.8,0.3,0.0,0.5,1.0,1.3
25,21,Fla Atlantic,0.8,0.3,0.0,0.0,1.5,1.2
26,21,Clemson,0.8,0.7,0.0,0.5,1.0,1.3
27,21,GA Tech,0.8,0.7,2.0,1.5,0.0,2.5
28,29,Iowa,0.8,0.7,0.0,1.3,0.0,1.1
29,29,Texas,0.8,1.0,1.0,0.7,1.0,0.9
30,31,Nebraska,1.0,1.0,0.0,0.5,1.3,2.3
31,31,Illinois,1.0,0.7,1.0,1.0,1.0,1.1
32,31,Kansas St,1.0,1.0,1.0,0.5,1.5,1.5
33,31,Oklahoma,1.0,0.7,1.0,1.0,1.0,1.3
34,31,Rutgers,1.0,1.3,3.0,1.5,0.5,1.6
35,31,Temple,1.0,0.0,0.0,0.0,2.0,2.0
36,31,NC State,1.0,1.0,0.0,0.3,3.0,1.6
37,31,Wyoming,1.0,1.0,2.0,0.0,1.5,1.5
38,31,Colorado St,1.0,1.0,1.0,1.0,1.0,1.0
39,31,Wake Forest,1.0,1.0,1.0,1.3,0.0,0.9
40,31,Charlotte,1.0,1.3,2.0,0.5,1.5,1.0
41,31,Baylor,1.0,1.0,0.0,1.0,1.0,1.0
42,31,Syracuse,1.0,1.3,1.0,1.5,0.5,1.9
43,31,Minnesota,1.0,1.0,0.0,1.7,0.0,1.0
44,31,E Michigan,1.0,1.0,2.0,0.0,1.3,2.0
45,31,Miami (OH),1.0,1.3,1.0,1.0,1.0,0.7
46,31,Kent State,1.0,0.7,0.0,0.0,1.3,1.0
47,31,LSU,1.0,1.0,1.0,1.0,1.0,1.3
48,31,Ohio State,1.0,1.0,0.0,1.3,0.5,1.1
49,50,Connecticut,1.2,1.3,2.0,1.0,1.3,--
50,51,California,1.3,1.3,1.0,1.0,1.5,1.3
51,51,Oklahoma St,1.3,1.3,3.0,1.3,1.0,1.5
52,51,E Carolina,1.3,1.0,0.0,1.0,1.5,2.3
53,51,UNLV,1.3,1.7,3.0,1.0,1.3,1.5
54,51,App State,1.3,1.3,1.0,2.0,1.0,1.5
55,51,Pittsburgh,1.3,1.0,0.0,2.5,0.0,1.6
56,51,Houston,1.3,0.3,1.0,0.0,1.7,2.0
57,51,Louisville,1.3,1.0,2.0,1.0,1.3,2.2
58,51,TX-San Ant,1.3,1.3,0.0,1.5,1.0,0.9
59,51,Texas Tech,1.3,1.3,1.0,1.0,1.3,2.0
60,51,Kansas,1.3,1.7,2.0,1.0,1.3,1.6
61,51,Missouri,1.3,1.7,2.0,1.0,1.5,1.4
62,51,Akron,1.3,1.7,1.0,1.5,1.0,1.5
63,51,Colorado,1.3,1.3,2.0,2.0,0.5,1.8
64,51,Middle Tenn,1.3,1.3,2.0,2.0,1.0,1.8
65,51,Tennessee,1.3,1.0,0.0,2.5,0.0,1.5
66,67,San Diego St,1.3,1.3,1.0,2.0,0.0,1.4
67,67,North Texas,1.3,1.3,1.0,1.0,1.5,1.6
68,67,Texas State,1.3,1.3,1.0,3.0,0.5,1.5
69,70,Miss State,1.4,1.0,0.0,2.0,0.5,2.4
70,70,Purdue,1.4,2.0,2.0,1.7,1.0,1.2
71,70,Georgia,1.4,1.3,0.0,1.3,1.5,1.5
72,70,Florida,1.4,1.0,1.0,1.3,1.5,1.6
73,74,Arizona St,1.5,1.7,1.0,0.5,2.5,1.3
74,74,N Illinois,1.5,1.7,1.0,2.0,1.0,1.7
75,74,Oregon St,1.5,1.7,2.0,1.5,1.5,1.1
76,74,LA Tech,1.5,1.3,2.0,1.0,2.0,1.7
77,74,Tulsa,1.5,2.0,3.0,2.0,1.0,2.0
78,74,Ohio,1.5,1.7,1.0,1.0,1.7,0.7
79,74,Ball State,1.5,1.3,0.0,0.5,2.5,1.1
80,74,Bowling Grn,1.5,2.0,2.0,2.0,1.3,2.2
81,74,Central Mich,1.5,1.3,0.0,2.0,1.3,1.5
82,74,Boston Col,1.5,1.3,2.0,1.0,1.7,1.3
83,74,New Mexico,1.5,2.0,3.0,1.5,1.5,1.3
84,74,UAB,1.5,1.0,1.0,1.0,1.7,1.6
85,74,Navy,1.5,1.3,2.0,1.7,1.0,1.1
86,74,S Florida,1.5,1.0,1.0,1.0,1.7,2.1
87,74,Iowa State,1.5,0.7,0.0,2.0,1.0,1.2
88,89,Notre Dame,1.6,1.3,3.0,2.0,1.0,0.9
89,89,N Carolina,1.6,1.3,0.0,0.7,3.0,0.9
90,89,Boise State,1.6,2.0,3.0,2.0,1.0,1.0
91,89,Hawaii,1.6,1.3,1.0,1.0,2.0,1.3
92,93,Central FL,1.7,1.7,2.0,2.0,1.5,1.0
93,93,TX Christian,1.7,1.7,3.0,1.7,--,1.4
94,95,Rice,1.8,1.3,0.0,1.5,2.0,1.6
95,95,Vanderbilt,1.8,2.0,2.0,2.0,1.0,1.9
96,95,Washington,1.8,2.0,2.0,2.0,1.5,0.8
97,95,Virginia,1.8,1.7,1.0,2.0,1.5,2.1
98,95,Northwestern,1.8,2.3,1.0,0.5,3.0,1.7
99,95,Miami (FL),1.8,1.3,0.0,1.3,3.0,1.1
100,95,Memphis,1.8,1.7,2.0,1.5,2.0,1.8
101,95,Florida Intl,1.8,1.3,1.0,3.0,1.3,0.8
102,103,Georgia State,1.8,2.0,3.0,2.3,1.0,2.0
103,103,Texas A&M,1.8,1.0,1.0,2.3,1.0,0.8
104,105,U Mass,2.0,2.0,4.0,3.0,0.5,1.8
105,105,San Jose St,2.0,2.0,1.0,1.0,2.3,1.1
106,105,S Carolina,2.0,1.7,3.0,1.5,2.5,1.5
