,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Mississippi,638.0,638.0,707.0,707.0,569.0,555.9
1,2,Duke,586.7,586.7,607.0,590.0,580.0,379.7
2,3,S Methodist,570.0,570.0,595.0,536.0,587.0,501.4
3,4,Ohio State,559.3,580.7,622.0,580.7,495.0,519.4
4,5,Virginia,545.3,545.3,506.0,531.0,574.0,412.8
5,6,Florida,541.0,537.0,505.0,499.3,666.0,509.8
6,7,N Carolina,507.3,558.3,369.0,653.0,361.5,537.0
7,8,Utah State,504.0,504.0,443.0,443.0,534.5,275.8
8,9,Tulsa,503.7,503.7,663.0,663.0,424.0,414.1
9,10,Marshall,502.7,502.7,397.0,647.0,430.5,365.1
10,11,Maryland,501.0,501.0,526.0,511.0,481.0,409.0
11,12,Central FL,496.5,496.5,420.0,573.0,420.0,568.1
12,13,Pittsburgh,494.7,494.7,490.0,543.5,397.0,372.0
13,14,Texas Tech,493.3,493.3,520.0,584.0,448.0,408.6
14,15,Coastal Car,487.7,487.7,559.0,509.5,444.0,448.4
15,16,Texas,487.5,505.0,639.0,564.7,256.0,475.4
16,17,Fresno St,486.0,467.7,461.0,501.0,471.0,479.3
17,18,Oregon St,485.3,485.3,535.0,558.0,449.0,408.9
18,19,Arkansas,481.3,517.3,448.0,492.3,448.0,391.5
19,20,Alabama,479.3,479.3,606.0,606.0,416.0,541.8
20,21,TX Christian,475.5,475.5,446.0,475.5,--,412.4
21,22,Kentucky,471.7,471.7,332.0,541.5,332.0,318.3
22,23,W Kentucky,467.5,467.5,458.0,458.0,477.0,294.5
23,24,Auburn,467.0,467.0,419.0,516.0,369.0,382.8
24,25,App State,459.0,459.0,566.0,566.0,405.5,445.2
25,26,Georgia,455.3,521.7,535.0,515.0,395.5,424.1
26,27,Michigan,454.8,422.7,275.0,454.8,--,381.3
27,28,Air Force,453.3,453.3,516.0,567.5,225.0,389.3
28,29,Central Mich,452.7,452.7,599.0,599.0,379.5,420.5
29,30,TX-San Ant,449.3,449.3,399.0,452.0,448.0,407.8
30,31,Memphis,444.3,444.3,407.0,326.5,680.0,441.8
31,32,Arizona St,443.3,443.3,439.0,452.0,426.0,458.5
32,33,Charlotte,442.0,442.0,572.0,525.0,276.0,377.7
33,34,Iowa State,437.0,437.0,479.0,339.0,486.0,436.3
34,35,Wake Forest,436.3,436.3,473.0,418.0,473.0,428.3
35,36,Arkansas St,435.7,435.7,359.0,680.0,313.5,481.4
36,37,Cincinnati,435.0,435.0,328.0,542.0,328.0,442.8
37,38,UCLA,434.3,448.3,467.0,423.3,467.0,455.7
38,39,Nebraska,433.0,446.7,440.0,516.0,405.3,391.5
39,40,LA Lafayette,432.7,432.7,378.0,562.0,368.0,421.8
40,41,Miss State,426.3,423.3,486.0,412.3,468.0,340.2
41,42,Northwestern,426.0,426.0,461.0,430.5,417.0,360.9
