,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Wisconsin,237.7,299.3,452.0,266.7,187.0,299.9
1,2,Georgia,247.9,338.3,387.0,232.4,263.4,321.0
2,3,Oklahoma St,253.8,171.3,108.0,260.6,247.0,379.0
3,4,Minnesota,289.6,253.3,218.0,323.0,249.6,415.4
4,5,Air Force,296.5,333.0,369.0,333.8,271.7,304.5
5,6,Michigan,306.2,295.3,359.0,273.5,345.4,434.3
6,7,Iowa State,310.2,347.3,306.0,253.5,348.0,341.6
7,8,Cincinnati,310.4,330.3,199.0,290.6,330.2,325.1
8,9,Alabama,313.5,300.3,468.0,291.8,346.0,352.2
9,10,Houston,314.4,313.0,322.0,335.5,300.3,398.5
10,11,Iowa,314.7,361.3,312.0,317.0,310.8,313.8
11,12,Liberty,319.3,348.7,296.0,261.5,357.8,331.8
12,13,San Diego St,322.5,337.3,394.0,347.4,297.6,283.9
13,14,Clemson,328.2,300.7,406.0,284.6,371.8,341.8
14,15,Coastal Car,333.2,302.3,301.0,307.2,372.3,351.9
15,16,NC State,334.0,304.3,236.0,327.2,340.8,415.7
16,17,Army,334.1,439.0,277.0,369.8,289.5,275.2
17,18,Arizona St,334.8,301.7,327.0,297.2,372.4,435.8
18,19,App State,335.0,208.3,142.0,354.5,322.0,331.6
19,20,Kentucky,335.5,336.3,282.0,336.5,334.0,380.7
20,21,Washington,335.8,328.7,183.0,391.4,280.2,346.3
21,22,LA Lafayette,336.0,330.3,293.0,247.0,395.3,355.4
22,23,Texas A&M,336.9,305.0,504.0,304.8,385.0,317.3
23,24,Wyoming,337.2,374.3,381.0,283.8,372.8,328.0
24,25,Miss State,338.2,364.0,483.0,361.6,314.8,389.7
25,26,Penn State,339.6,313.3,160.0,307.3,388.0,329.0
26,27,TX El Paso,341.2,459.7,390.0,360.8,321.6,418.7
27,28,UAB,343.2,330.0,375.0,381.8,317.5,313.4
28,29,Florida,346.8,366.3,286.0,348.5,345.7,428.0
29,30,Toledo,347.3,377.0,445.0,401.3,311.3,362.2
30,31,California,347.3,344.0,290.0,302.8,383.0,367.5
31,32,Troy,347.5,384.0,445.0,358.4,336.6,403.3
32,33,S Alabama,348.2,403.7,561.0,249.8,413.8,436.6
33,34,Utah,348.6,263.3,294.0,352.0,346.3,365.0
34,35,Notre Dame,348.9,228.7,224.0,354.7,338.8,344.1
35,36,Fresno St,351.3,359.3,196.0,345.8,356.8,430.0
36,37,Syracuse,351.5,344.0,399.0,314.6,388.4,463.9
37,38,Kansas St,351.9,335.3,387.0,368.8,326.5,444.7
38,39,Boston Col,352.9,314.3,365.0,343.0,359.5,416.8
39,40,Baylor,355.0,364.3,263.0,378.4,331.6,383.4
40,41,Colorado St,355.3,507.0,535.0,387.3,334.0,358.8
41,42,Purdue,355.5,461.7,303.0,349.0,360.8,401.3
42,43,Ohio State,355.6,355.3,224.0,381.3,310.8,401.9
43,44,TX-San Ant,357.9,345.7,474.0,263.0,452.8,387.2
44,45,Boise State,361.6,248.3,101.0,302.0,433.2,373.3
