,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
86,87,Penn State,368.6,398.3,407.0,375.3,358.5,430.3
87,88,Wyoming,367.8,456.7,605.0,345.3,382.8,372.8
88,89,S Alabama,367.2,302.0,285.0,414.0,336.0,359.2
89,90,VA Tech,366.1,394.3,375.0,372.3,356.8,440.7
90,91,W Virginia,364.0,312.3,459.0,374.8,353.2,389.1
91,92,Old Dominion,361.2,451.0,341.0,409.3,329.2,--
92,93,Tulane,360.4,362.7,501.0,358.4,362.4,394.0
93,94,Kansas St,359.7,356.0,263.0,352.0,371.3,337.6
94,95,Middle Tenn,356.6,392.3,414.0,357.3,356.2,365.9
95,96,Syracuse,353.5,259.3,236.0,358.2,348.8,265.3
96,97,Arizona,351.7,346.0,369.0,308.2,395.2,369.4
97,98,Clemson,350.5,454.7,543.0,423.6,277.4,511.2
98,99,S Florida,349.1,347.3,297.0,367.2,331.0,360.5
99,100,Boston Col,348.7,389.7,318.0,351.3,347.0,385.9
100,101,Florida Intl,342.2,278.3,245.0,381.6,302.8,315.8
101,102,Washington,341.6,286.0,426.0,329.6,353.6,402.8
102,103,GA Southern,340.1,298.7,268.0,396.4,283.8,373.6
103,104,N Mex State,340.0,255.7,282.0,312.7,351.7,--
104,105,Ball State,339.9,375.3,329.0,309.8,360.0,448.5
105,106,LA Monroe,336.6,371.7,311.0,388.2,285.0,305.7
106,107,Northwestern,335.3,301.7,303.0,373.6,297.0,360.9
107,108,Kansas,333.4,357.7,379.0,287.0,364.3,259.2
108,109,Texas State,332.7,363.0,301.0,358.6,306.8,369.7
109,110,Rice,330.7,454.0,390.0,352.3,316.3,331.6
110,111,Troy,324.3,284.3,142.0,298.8,349.8,381.8
111,112,San Jose St,322.6,331.3,150.0,323.0,322.3,432.5
112,113,Akron,321.2,345.7,188.0,327.8,314.6,281.2
113,114,S Carolina,321.1,341.7,316.0,356.4,285.8,355.1
114,115,UNLV,319.4,387.7,394.0,331.6,307.2,330.5
115,116,San Diego St,316.3,293.0,290.0,344.2,288.4,353.0
116,117,Illinois,314.9,291.3,312.0,313.3,316.8,349.0
117,118,Bowling Grn,311.8,312.7,258.0,312.8,311.2,326.4
118,119,Vanderbilt,311.0,366.7,454.0,285.8,348.8,330.0
119,120,Stanford,310.0,229.0,290.0,286.4,329.7,420.5
120,121,Indiana,295.1,225.0,218.0,261.2,329.0,362.6
121,122,Iowa,293.4,297.7,255.0,301.3,279.5,368.6
122,123,Rutgers,293.2,229.0,160.0,323.8,272.8,341.2
123,124,Temple,286.0,226.3,293.0,310.3,269.8,352.6
124,125,U Mass,285.7,267.3,277.0,348.8,235.2,188.8
125,126,Navy,283.0,289.3,382.0,300.5,256.8,275.1
126,127,Connecticut,262.7,238.0,311.0,269.3,259.3,--
127,128,Colorado,255.9,311.3,183.0,249.0,262.8,413.8
128,129,New Mexico,231.9,197.7,101.0,290.0,193.2,393.7
129,130,S Mississippi,231.4,237.7,295.0,186.5,261.3,375.0
