,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Wisconsin,216.3,200.7,239.0,235.8,187.0,299.9
1,2,Georgia,247.9,338.3,387.0,232.4,263.4,321.0
2,3,Oklahoma St,270.0,183.0,273.0,260.6,281.8,379.0
3,4,Air Force,288.4,287.0,308.0,333.8,252.2,304.5
4,5,Alabama,296.3,259.7,138.0,256.6,346.0,352.2
5,6,Minnesota,296.8,261.3,277.0,323.0,257.5,415.4
6,7,Michigan,300.9,307.3,332.0,273.5,342.0,434.3
7,8,Iowa State,310.7,409.3,529.0,253.5,356.4,341.6
8,9,Houston,313.6,324.0,218.0,340.0,300.3,398.5
9,10,San Diego St,314.6,367.7,358.0,347.4,273.5,283.9
10,11,Iowa,315.0,347.3,409.0,317.8,310.8,313.8
11,12,Clemson,319.6,245.7,99.0,254.3,371.8,341.8
12,13,Liberty,321.9,401.3,466.0,250.0,357.8,331.8
13,14,Cincinnati,322.8,357.3,346.0,313.5,330.2,325.1
14,15,S Alabama,324.6,291.3,330.0,249.8,384.4,436.6
15,16,Wyoming,332.3,378.0,385.0,283.8,371.2,328.0
16,17,Colorado St,335.3,472.3,509.0,387.3,293.8,358.8
17,18,Arizona St,335.7,326.0,266.0,297.2,383.8,435.8
18,19,TX El Paso,335.8,423.0,423.0,353.5,321.6,418.7
19,20,Toledo,336.4,361.3,196.0,401.3,284.6,362.2
20,21,Troy,336.7,405.7,370.0,336.8,336.6,403.3
21,22,Coastal Car,336.8,331.7,373.0,308.4,372.3,351.9
22,23,Texas A&M,336.9,305.0,504.0,304.8,385.0,317.3
23,24,Miss State,338.2,364.0,483.0,361.6,314.8,389.7
24,25,UAB,339.7,320.3,269.0,381.8,306.0,313.4
25,26,LA Lafayette,340.8,306.0,391.0,247.0,415.8,355.4
26,27,Army,341.3,450.0,402.0,393.0,289.5,275.2
27,28,Kentucky,341.4,388.3,266.0,347.4,334.0,380.7
28,29,NC State,344.9,370.3,406.0,350.0,340.8,415.7
29,30,TX-San Ant,345.0,321.3,189.0,210.3,452.8,387.2
30,31,Syracuse,346.2,356.7,382.0,314.6,385.8,463.9
31,32,Kansas St,348.0,319.7,345.0,365.2,326.5,444.7
32,33,Fresno St,351.3,359.3,196.0,345.8,356.8,430.0
33,34,Boston Col,351.6,312.0,343.0,335.7,359.5,416.8
34,35,Washington,352.8,354.7,376.0,391.4,304.5,346.3
35,36,Florida,353.6,422.3,459.0,348.5,357.6,428.0
36,37,California,354.5,282.0,340.0,302.8,406.3,367.5
37,38,Utah,354.7,302.3,329.0,371.3,346.3,365.0
38,39,App State,356.4,291.3,284.0,354.5,358.0,331.6
39,40,Navy,357.0,331.7,430.0,338.0,380.8,385.5
40,41,Penn State,359.6,416.3,361.0,336.8,388.0,329.0
41,42,Arkansas,360.7,407.0,308.0,342.0,384.0,451.7
42,43,Purdue,360.7,493.7,624.0,349.0,372.4,401.3
43,44,Notre Dame,361.4,342.0,278.0,376.5,338.8,344.1
44,45,Baylor,365.2,404.0,260.0,378.4,348.8,383.4
45,46,W Michigan,365.4,370.0,391.0,327.2,413.3,399.7
46,47,New Mexico,367.0,318.7,397.0,385.5,352.2,447.3
47,48,Ohio State,368.8,412.0,481.0,407.5,310.8,401.9
48,49,Pittsburgh,369.9,419.3,384.0,383.0,353.5,359.8
49,50,Nebraska,371.4,414.7,495.0,391.8,346.0,386.5
50,51,San Jose St,371.9,392.3,410.0,359.0,380.5,349.3
51,52,Miami (OH),373.2,367.7,361.0,382.3,368.7,393.0
52,53,E Carolina,373.9,300.0,341.0,319.3,417.6,447.3
53,54,Old Dominion,376.9,359.3,308.0,364.5,386.8,--
54,55,Middle Tenn,377.1,247.0,155.0,294.0,418.7,447.3
55,56,Oregon,378.4,292.7,371.0,384.4,371.0,405.9
56,57,W Virginia,378.8,336.7,301.0,345.3,405.6,300.9
57,58,S Carolina,379.6,418.3,438.0,318.8,428.2,451.5
58,59,Arizona,381.6,379.3,468.0,352.0,418.5,473.0
59,60,Tulsa,385.2,333.3,308.0,420.0,357.4,333.9
60,61,Rutgers,386.1,379.3,262.0,495.3,298.8,451.9
61,62,VA Tech,386.6,351.7,343.0,400.2,359.3,447.5
62,63,Boise State,387.7,341.7,288.0,342.2,433.2,373.3
63,64,Indiana,389.6,409.7,320.0,357.0,415.6,378.1
64,65,Florida St,389.8,378.7,359.0,369.2,431.0,475.0
65,66,North Texas,389.9,326.3,382.0,404.0,378.6,517.6
66,67,Illinois,390.3,301.3,289.0,418.7,347.8,467.8
67,68,S Mississippi,391.2,398.0,370.0,408.3,377.6,426.9
68,69,Central FL,392.2,402.3,631.0,304.8,462.2,491.8
69,70,Utah State,393.2,285.7,150.0,433.3,361.2,485.3
70,71,UCLA,394.3,415.0,359.0,410.0,370.8,409.9
71,72,Wash State,395.7,410.7,441.0,417.8,368.0,461.8
72,73,USC,397.6,428.3,436.0,447.6,335.0,369.7
73,74,Nevada,399.0,369.0,362.0,397.5,400.2,377.8
74,75,Auburn,399.1,453.7,487.0,395.6,403.5,406.0
75,76,Louisville,402.9,298.3,184.0,347.4,472.3,369.1
76,77,Marshall,403.4,355.7,338.0,375.3,426.0,292.0
77,78,UNLV,405.0,325.0,240.0,400.5,408.6,482.7
78,79,Ball State,405.8,432.3,475.0,362.3,427.5,434.4
79,80,BYU,408.0,490.7,588.0,405.2,411.5,315.4
80,81,Oklahoma,410.0,399.3,413.0,385.8,440.3,372.4
81,82,Oregon St,410.2,380.7,230.0,364.3,447.0,441.4
82,83,Texas Tech,410.4,454.3,445.0,391.5,425.6,427.7
83,84,Fla Atlantic,412.0,445.7,447.0,383.8,434.6,342.8
84,85,Bowling Grn,412.8,497.7,539.0,437.5,393.0,475.8
85,86,S Methodist,413.9,428.3,333.0,400.8,424.4,445.1
86,87,LSU,415.0,355.3,288.0,378.3,444.4,492.1
87,88,Texas State,417.8,417.3,395.0,386.6,456.8,496.8
88,89,Temple,421.6,439.3,446.0,388.8,447.8,433.0
89,90,Memphis,423.0,374.0,502.0,386.6,468.5,457.3
90,91,N Carolina,423.4,527.0,441.0,429.7,414.0,414.4
91,92,Georgia State,425.7,453.3,442.0,378.0,457.5,411.1
92,93,Stanford,429.2,477.3,475.0,459.5,409.0,438.7
93,94,Rice,429.2,417.0,587.0,418.3,438.0,341.6
94,95,Miami (FL),431.4,450.0,434.0,395.8,476.0,408.4
95,96,LA Tech,432.6,445.7,548.0,466.5,405.4,419.1
