,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
30,31,Liberty,32.4,34.7,35.0,43.0,28.2,37.1
31,31,E Michigan,32.4,33.0,55.0,34.3,31.0,33.2
32,33,Louisville,32.0,31.7,28.0,34.3,29.7,29.5
33,34,Fresno St,31.7,25.0,34.0,39.0,26.3,32.8
34,35,Oregon,31.5,27.3,34.0,32.0,31.0,31.3
35,36,Notre Dame,31.0,25.3,31.0,25.8,38.0,33.4
36,36,Arkansas,31.0,24.7,23.0,36.5,23.7,25.7
37,36,Auburn,31.0,24.0,38.0,34.7,27.3,25.1
38,39,Memphis,30.9,23.7,7.0,31.3,30.5,28.5
39,40,LA Lafayette,30.7,29.7,28.0,45.0,23.5,33.6
40,41,Utah,30.5,37.0,34.0,29.5,31.0,30.2
41,42,Missouri,30.3,28.7,14.0,30.0,31.0,26.7
42,43,LSU,30.0,29.0,17.0,39.0,23.3,32.0
43,43,Arizona St,30.0,30.3,21.0,33.3,26.7,40.3
44,45,USC,29.9,26.3,16.0,27.8,32.7,33.3
45,46,NC State,29.8,32.3,30.0,35.3,24.3,30.3
46,47,Texas A&M,29.6,40.0,44.0,36.4,18.3,32.6
47,48,Boise State,29.4,24.7,17.0,30.5,28.0,33.9
48,49,App State,29.2,29.3,30.0,30.5,28.5,32.2
49,50,W Michigan,29.1,33.0,15.0,35.7,24.3,41.7
50,51,S Alabama,29.0,34.3,31.0,30.0,28.0,19.9
51,52,Kentucky,28.5,25.0,13.0,35.5,14.5,21.8
52,53,Air Force,28.4,20.7,14.0,28.5,28.3,24.3
53,54,E Carolina,28.3,30.7,24.0,34.5,25.3,30.2
54,55,Fla Atlantic,28.2,36.7,38.0,48.0,18.3,18.9
55,55,San Diego St,28.2,23.3,20.0,30.7,25.7,24.6
56,57,N Illinois,28.1,31.7,39.0,34.7,23.3,24.8
57,58,Iowa,28.0,27.0,7.0,23.6,39.0,31.8
58,59,Arkansas St,27.8,26.7,27.0,32.3,23.3,31.2
59,60,Nebraska,27.7,36.0,23.0,37.7,20.3,23.1
60,61,GA Tech,27.7,30.7,40.0,21.0,31.0,23.9
61,61,Central FL,27.7,21.7,24.0,26.7,28.7,42.2
62,63,Miss State,27.6,26.7,45.0,23.3,33.3,21.4
63,64,Buffalo,27.1,36.7,45.0,23.0,30.3,43.4
64,65,Tulsa,26.8,25.7,32.0,28.7,25.0,27.1
65,66,Central Mich,26.7,31.3,38.0,31.7,23.0,31.3
66,67,Minnesota,26.6,28.0,34.0,27.2,25.0,27.3
67,67,Stanford,26.6,24.0,31.0,27.5,26.2,29.3
68,69,Kansas St,26.3,25.3,25.0,29.7,23.0,26.6
69,70,Oklahoma St,26.2,25.7,21.0,27.7,24.7,30.2
70,70,Middle Tenn,26.2,30.3,44.0,34.0,24.6,22.9
71,72,Hawaii,26.1,30.7,48.0,29.3,23.8,26.2
72,73,Miami (FL),26.0,33.7,31.0,25.3,27.5,34.0
73,73,BYU,26.0,20.7,21.0,26.3,25.8,41.5
74,73,Syracuse,26.0,30.7,41.0,20.5,33.3,17.8
75,76,Washington,25.8,20.7,21.0,33.3,18.3,30.3
76,77,Tulane,25.7,25.7,26.0,21.5,27.8,34.7
77,78,Toledo,25.6,25.7,34.0,20.0,29.8,35.0
78,79,Utah State,25.3,24.7,26.0,16.3,34.3,15.5
79,80,UAB,25.1,29.7,24.0,22.3,27.3,26.4
80,81,Charlotte,25.0,22.7,9.0,27.3,22.7,27.0
81,81,Penn State,25.0,20.7,18.0,28.5,18.0,29.8
82,83,Colorado St,24.8,30.7,24.0,26.5,24.0,22.3
83,84,Kent State,24.7,37.7,34.0,37.5,19.6,49.8
84,85,Boston Col,24.7,11.3,14.0,24.0,25.0,27.8
85,86,Georgia State,24.3,33.0,28.0,18.5,32.0,33.3
86,87,VA Tech,24.2,24.0,36.0,24.8,21.0,31.1
87,88,Duke,24.0,11.3,0.0,36.3,11.7,24.8
88,89,Ball State,23.6,33.3,17.0,19.0,27.0,34.3
89,90,LA Tech,23.5,15.3,16.0,25.7,21.3,22.3
90,90,Texas State,23.5,25.7,16.0,27.0,20.0,27.7
91,92,Florida Intl,23.0,24.3,19.0,23.0,23.0,25.5
92,92,LA Monroe,23.0,31.0,41.0,30.5,8.0,16.3
93,94,TX El Paso,22.7,24.3,19.0,22.3,23.0,23.8
94,94,Wyoming,22.7,5.7,3.0,16.0,29.3,26.5
95,96,Maryland,22.3,15.7,16.0,27.0,17.7,23.6
96,97,GA Southern,22.2,32.3,14.0,39.5,13.5,27.3
97,97,W Virginia,22.2,23.0,29.0,23.5,21.5,23.2
98,99,Purdue,22.1,16.7,13.0,17.3,28.7,27.2
99,99,Wash State,22.1,28.0,19.0,24.2,17.0,27.0
100,101,N Mex State,21.7,31.0,34.0,12.0,25.6,--
101,102,S Florida,21.5,27.3,34.0,28.3,14.7,22.6
102,103,Wisconsin,21.1,24.7,30.0,20.3,22.3,25.1
103,103,Miami (OH),21.1,23.3,24.0,31.0,17.2,28.7
104,105,Rutgers,20.7,11.0,7.0,29.0,12.3,26.7
105,106,Ohio,20.4,26.7,27.0,21.0,20.0,34.3
106,107,California,20.3,16.3,26.0,16.3,24.3,20.3
107,107,Troy,20.3,24.0,31.0,20.0,20.5,27.0
108,109,North Texas,19.5,27.3,26.0,17.7,21.3,31.9
109,110,Old Dominion,19.2,18.0,20.0,27.0,15.3,--
110,111,Northwestern,19.0,11.7,7.0,25.7,12.3,24.7
111,112,Temple,18.8,17.0,14.0,18.5,19.0,19.9
112,113,Bowling Grn,18.4,23.3,24.0,21.0,16.5,11.4
113,114,Illinois,18.0,14.7,20.0,20.2,14.3,20.1
114,115,Navy,17.9,20.3,20.0,17.6,18.5,16.6
115,116,Akron,17.7,22.0,10.0,17.0,18.3,17.2
116,117,Kansas,17.7,14.7,23.0,14.7,20.7,15.8
117,118,UNLV,17.3,20.3,20.0,15.7,19.0,17.3
118,119,S Carolina,17.3,18.3,14.0,18.0,16.8,23.5
119,120,San Jose St,16.9,18.0,27.0,25.0,13.6,28.6
120,121,Clemson,15.2,17.7,17.0,16.5,14.5,43.0
121,122,Vanderbilt,14.7,8.7,6.0,14.8,14.7,14.8
122,122,U Mass,14.7,12.3,3.0,22.5,4.3,3.0
123,124,Indiana,14.2,7.3,7.0,15.3,13.0,28.9
124,125,Connecticut,13.9,18.0,13.0,11.7,15.5,--
125,126,Arizona,13.5,10.7,16.0,15.3,11.7,17.4
126,127,Rice,13.0,18.0,30.0,15.5,11.8,23.4
127,128,New Mexico,12.1,9.3,14.0,17.0,8.5,23.9
128,129,Colorado,11.8,17.0,3.0,16.0,7.7,28.5
129,130,S Mississippi,10.3,10.7,0.0,7.3,13.3,25.4
