,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Georgia,203.5,185.7,318.0,215.3,191.7,321.0
1,2,Wisconsin,217.8,233.3,93.0,251.3,167.5,299.9
2,3,Iowa State,223.5,240.3,302.0,237.5,209.5,341.6
3,4,Liberty,265.6,298.3,265.0,233.0,287.3,331.8
4,5,Iowa,274.0,269.3,287.0,258.5,305.0,313.8
5,6,Army,276.0,242.0,269.0,311.3,223.0,275.2
6,7,Air Force,279.6,234.0,257.0,368.0,147.0,304.5
7,8,San Diego St,281.0,250.0,193.0,298.0,230.0,283.9
8,9,Troy,288.6,316.0,301.0,320.0,267.7,403.3
9,10,Coastal Car,292.2,213.7,273.0,260.0,340.5,351.9
10,11,Colorado St,294.5,278.7,267.0,304.5,284.5,358.8
11,12,TX El Paso,295.0,274.7,254.0,285.0,301.7,418.7
12,13,Houston,297.0,299.0,308.0,300.0,296.3,398.5
13,14,Oklahoma St,297.5,281.0,280.0,295.7,303.0,379.0
14,15,Kentucky,298.4,335.3,408.0,319.0,216.0,380.7
15,16,Purdue,300.8,306.0,300.0,312.7,283.0,401.3
16,17,Cincinnati,307.3,317.0,234.0,256.0,358.5,325.1
17,18,Minnesota,307.8,234.3,448.0,342.7,255.5,415.4
18,19,Michigan,309.0,331.0,431.0,303.3,320.5,434.3
19,20,S Alabama,314.8,333.3,400.0,271.0,358.5,436.6
20,21,Arizona St,317.6,357.3,369.0,258.0,407.0,435.8
21,22,Alabama,317.8,294.3,379.0,252.0,361.7,352.2
22,23,Penn State,318.4,312.7,305.0,309.3,332.0,329.0
23,23,Miss State,318.4,295.3,297.0,349.7,271.5,389.7
24,25,Florida,319.2,311.3,287.0,348.5,260.5,428.0
25,26,NC State,320.5,337.0,480.0,322.0,316.0,415.7
26,27,Toledo,322.4,280.7,396.0,358.5,298.3,362.2
27,28,Fresno St,328.2,392.0,348.0,270.0,367.0,430.0
28,29,Clemson,329.8,354.3,368.0,338.5,321.0,341.8
29,30,Baylor,333.2,414.0,362.0,420.5,275.0,383.4
30,31,Wyoming,334.8,287.3,321.0,260.0,359.7,328.0
31,32,Arkansas,337.5,409.3,611.0,265.7,409.3,451.7
32,33,Syracuse,342.8,391.0,426.0,330.0,362.0,463.9
33,34,Nebraska,349.8,335.3,459.0,370.3,329.3,386.5
34,35,Washington,350.5,338.3,290.0,362.5,338.5,346.3
35,36,Boston Col,352.3,358.0,438.0,391.0,339.3,416.8
36,37,Auburn,354.2,391.3,432.0,342.7,371.5,406.0
37,38,Texas A&M,354.3,469.3,522.0,354.5,354.0,317.3
38,39,Utah,358.0,353.0,493.0,318.0,371.3,365.0
39,40,Old Dominion,359.2,340.0,390.0,297.0,374.8,--
40,41,Kansas St,359.3,401.3,392.0,361.5,357.0,444.7
41,42,Navy,360.6,371.3,404.0,354.8,384.0,385.5
42,43,Notre Dame,360.7,340.3,321.0,362.3,359.0,344.1
43,44,W Michigan,363.4,258.7,375.0,247.0,441.0,399.7
44,45,VA Tech,365.8,369.7,394.0,365.7,366.0,447.5
45,46,BYU,366.7,336.0,312.0,359.5,381.0,315.4
46,47,S Carolina,369.8,365.0,472.0,311.5,408.7,451.5
47,48,N Carolina,372.0,363.7,383.0,385.5,345.0,414.4
48,49,Bowling Grn,372.8,340.7,385.0,378.0,369.3,475.8
49,50,Indiana,374.3,398.0,408.0,328.0,389.7,378.1
50,51,Tennessee,377.4,423.7,370.0,328.7,450.5,407.4
51,52,New Mexico,379.0,373.7,336.0,393.0,369.7,447.3
52,53,Miami (OH),380.0,357.0,257.0,430.0,367.5,393.0
53,54,LA Lafayette,381.3,363.3,387.0,250.0,425.0,355.4
54,55,USC,382.2,421.0,486.0,443.0,260.5,369.7
55,56,Pittsburgh,383.0,441.0,432.0,363.0,403.0,359.8
56,57,App State,383.3,384.0,380.0,397.0,378.7,331.6
57,58,California,384.0,387.7,332.0,352.5,415.5,367.5
58,59,Rutgers,387.0,472.0,600.0,467.3,266.5,451.9
59,60,Ohio State,387.3,303.3,335.0,392.5,377.0,401.9
60,61,Central FL,387.5,422.3,360.0,321.5,453.5,491.8
61,62,S Mississippi,387.8,445.0,404.0,354.0,410.3,426.9
62,63,Temple,390.0,407.7,542.0,340.5,423.0,433.0
63,64,Oklahoma,392.6,394.3,516.0,342.3,468.0,372.4
64,65,San Jose St,393.4,394.0,449.0,386.0,395.3,349.3
65,66,Ball State,394.0,366.3,376.0,361.5,415.7,434.4
66,67,Wash State,396.0,364.0,467.0,451.7,312.5,461.8
67,68,UAB,397.8,410.0,291.0,417.5,384.7,313.4
68,69,UCLA,401.0,396.3,362.0,421.0,361.0,409.9
69,70,W Virginia,401.2,394.7,525.0,336.0,444.7,300.9
70,71,S Methodist,402.4,341.0,241.0,421.0,390.0,445.1
71,72,Fla Atlantic,404.0,403.3,306.0,322.5,458.3,342.8
72,73,Texas State,404.5,409.7,330.0,359.5,449.5,496.8
73,74,GA Tech,404.6,479.3,489.0,440.5,380.7,459.3
74,75,Arizona,406.5,419.3,411.0,432.5,380.5,473.0
75,76,Nevada,407.5,433.3,452.0,452.0,392.7,377.8
76,77,TX-San Ant,407.8,476.0,670.0,275.0,496.3,387.2
77,78,E Michigan,409.4,336.7,385.0,342.0,454.3,494.3
78,79,Texas Tech,411.6,520.3,498.0,372.0,438.0,427.7
79,80,Stanford,411.8,440.3,440.0,440.5,397.5,438.7
80,81,Boise State,414.3,416.3,413.0,352.3,476.3,373.3
81,82,Colorado,415.5,458.0,494.0,467.5,363.5,421.2
82,83,Oregon St,419.0,413.3,491.0,386.0,441.0,441.4
