,Rank,Team,2021,Last 3,Last 1,Home,Away,2020
0,1,Georgia,7.6,10.0,17.0,7.8,7.4,20.0
1,2,Wisconsin,14.6,5.7,7.0,14.8,14.3,17.4
2,3,Michigan,16.1,20.3,17.0,10.2,25.0,34.5
3,3,Texas A&M,16.1,15.3,29.0,15.2,17.5,21.7
4,5,Iowa,16.3,20.3,22.0,15.5,17.5,16.0
5,6,Oklahoma St,16.4,7.7,17.0,15.4,17.8,23.5
6,7,San Diego St,16.7,20.3,21.0,19.8,12.8,17.8
7,7,Clemson,16.7,17.0,7.0,12.0,20.4,22.0
8,9,Penn State,17.1,22.7,21.0,14.8,20.0,27.7
9,10,Cincinnati,17.2,20.0,28.0,14.5,19.4,16.4
10,11,Air Force,18.0,20.7,21.0,22.5,14.4,15.0
11,12,Alabama,18.7,13.7,3.0,15.2,23.0,19.4
12,12,LA Lafayette,18.7,12.7,21.0,11.0,24.8,22.0
13,14,Minnesota,19.2,18.3,27.0,23.0,13.5,30.1
14,15,Liberty,20.0,23.3,27.0,15.7,22.2,22.8
15,16,Boise State,20.1,15.3,13.0,22.4,17.8,27.1
16,17,Ohio State,20.2,24.0,31.0,22.3,17.0,25.8
17,18,NC State,20.2,24.0,45.0,15.3,24.2,29.2
18,18,Marshall,20.2,11.3,21.0,19.0,21.2,14.4
19,20,Coastal Car,20.4,26.0,42.0,20.2,20.8,20.2
20,21,Notre Dame,20.5,14.3,3.0,20.3,20.8,19.7
21,22,Kansas St,20.9,13.0,17.0,23.2,18.0,32.2
22,23,TX-San Ant,21.1,18.7,17.0,11.8,28.6,27.1
23,24,California,21.3,12.7,10.0,17.8,24.8,26.5
24,25,Baylor,21.3,22.7,14.0,22.2,20.3,29.2
25,26,Illinois,21.6,14.7,6.0,22.8,19.8,34.9
26,27,Iowa State,21.7,28.7,41.0,15.5,26.6,21.4
27,27,Colorado St,21.7,31.3,35.0,25.3,18.8,35.8
28,29,Arizona St,22.0,26.7,30.0,16.6,28.8,23.3
29,30,Boston Col,22.1,18.0,30.0,23.3,21.5,28.4
30,30,Wyoming,22.1,22.3,23.0,15.0,27.8,21.0
31,30,Washington,22.1,24.7,35.0,22.4,21.8,25.0
32,30,TX El Paso,22.1,30.7,20.0,20.3,23.6,36.8
33,34,Fresno St,22.4,22.3,7.0,21.8,23.0,30.0
34,35,Nebraska,22.4,28.0,26.0,19.2,26.5,29.4
35,36,Purdue,22.5,37.0,59.0,21.8,23.2,29.8
36,37,VA Tech,22.6,17.0,17.0,23.7,20.3,32.1
37,38,Kentucky,22.8,31.0,17.0,23.4,22.0,25.9
38,38,Toledo,22.8,28.0,17.0,27.8,18.8,24.3
39,40,App State,23.0,16.3,7.0,23.0,23.0,19.9
40,41,Houston,23.1,29.0,8.0,27.0,21.2,32.0
41,42,S Alabama,23.2,25.0,31.0,13.5,31.0,27.3
42,43,Michigan St,23.4,31.3,21.0,26.3,21.2,35.1
43,44,Rutgers,23.8,23.0,3.0,37.3,13.0,32.1
44,45,UAB,23.9,27.3,14.0,29.5,19.4,19.8
45,46,Fla Atlantic,24.0,27.7,30.0,20.0,27.2,17.4
46,47,E Carolina,24.1,15.3,29.0,16.5,30.2,35.4
47,48,Oregon,24.3,23.0,24.0,22.6,26.5,28.3
48,49,Syracuse,24.4,27.7,41.0,20.2,29.8,32.7
49,49,Pittsburgh,24.4,30.0,23.0,25.8,22.8,27.0
50,51,Utah,24.6,20.0,29.0,19.3,27.2,26.0
51,51,Auburn,24.6,27.7,43.0,26.2,22.5,24.7
52,53,Florida,24.7,41.0,40.0,14.8,32.6,30.8
53,54,Miami (OH),24.9,23.3,18.0,18.7,28.0,26.7
54,55,Arkansas,25.1,26.3,13.0,22.8,28.0,34.9
55,56,Troy,25.3,31.3,35.0,26.0,24.8,25.4
56,57,BYU,25.4,35.3,49.0,27.2,23.3,15.5
57,58,Nevada,25.8,22.3,23.0,22.3,28.6,23.3
58,59,Army,26.0,34.7,14.0,34.0,18.0,15.9
59,60,Miss State,26.2,27.3,34.0,27.6,24.8,28.1
60,61,Wash State,26.2,26.7,38.0,29.4,22.3,38.5
61,62,San Jose St,26.4,32.0,48.0,29.8,24.2,19.9
62,63,Utah State,26.4,20.3,17.0,29.0,24.4,35.2
63,64,W Virginia,26.8,29.7,34.0,24.8,28.4,21.7
64,65,S Carolina,27.1,30.7,31.0,16.8,35.4,36.0
65,66,Mississippi,27.2,21.3,19.0,24.4,30.8,38.3
66,66,Oklahoma,27.2,23.7,27.0,23.2,32.3,23.9
67,68,UCLA,27.4,32.7,20.0,28.8,25.3,30.7
68,69,Louisville,27.4,20.3,3.0,23.2,32.8,26.6
69,70,S Methodist,27.8,33.3,28.0,20.8,33.4,33.6
70,71,Florida St,27.9,28.7,28.0,26.8,30.0,37.5
71,72,New Mexico,28.0,22.7,34.0,32.5,24.4,32.6
72,73,Middle Tenn,28.2,22.7,10.0,16.0,34.3,35.4
73,74,Ball State,28.6,26.3,30.0,20.7,32.5,25.8
74,75,Central FL,28.7,24.0,55.0,16.0,38.8,33.2
75,76,LSU,28.8,22.3,16.0,25.8,31.2,34.9
76,77,USC,28.9,32.0,31.0,34.0,22.5,26.0
77,78,Northwestern,29.2,31.0,35.0,21.8,38.5,15.9
78,78,Oregon St,29.2,30.0,14.0,24.8,32.8,33.3
79,80,W Kentucky,29.4,18.3,21.0,29.8,29.2,26.7
80,81,E Michigan,29.7,35.7,34.0,26.3,32.4,36.0
81,82,Colorado,29.8,43.3,44.0,25.3,33.4,31.7
82,83,Tulsa,29.9,20.3,13.0,32.0,28.2,21.6
83,84,Georgia State,30.2,25.0,40.0,28.3,31.5,31.7
84,85,Stanford,30.3,35.7,35.0,32.8,28.7,31.7
85,86,Old Dominion,30.3,20.0,16.0,28.5,31.8,--
86,87,Arizona,30.4,27.3,38.0,26.8,35.0,39.8
87,87,Navy,30.4,26.0,34.0,32.0,28.5,30.3
88,89,Memphis,30.6,26.3,30.0,26.4,35.8,29.3
89,89,Wake Forest,30.6,35.7,42.0,21.4,42.0,35.1
90,91,Ohio,31.1,31.0,26.0,31.5,30.8,16.7
