,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Michigan,35.8,1,56,1,2016,11
1,2,Washington,35.7,1,48,4,2016,11
2,3,Alabama,32.8,1,29,2,2016,11
3,4,Clemson,28.9,1,34,5,2016,11
4,5,Auburn,27.8,3,51,3,2016,11
5,6,Ohio State,24.9,1,24,6,2016,11
6,7,Louisville,24.1,1,38,10,2016,11
7,8,Wash State,23.2,8,119,15,2016,11
8,9,LSU,23.1,4,57,7,2016,11
9,10,Penn State,21.6,3,67,17,2016,11
10,11,USC,21.3,1,103,12,2016,11
11,12,Colorado,20.4,2,60,11,2016,11
12,13,W Michigan,19.2,8,92,14,2016,11
13,14,Wisconsin,19.0,4,25,9,2016,11
14,15,Oklahoma,17.8,2,59,13,2016,11
15,16,San Diego St,16.1,14,84,45,2016,11
16,17,VA Tech,15.8,7,84,8,2016,11
17,18,W Virginia,14.1,16,56,19,2016,11
18,19,N Carolina,13.7,18,52,29,2016,11
19,20,Oklahoma St,13.6,13,64,25,2016,11
20,21,Northwestern,13.1,20,102,22,2016,11
21,22,W Kentucky,12.6,2,91,21,2016,11
22,23,Florida St,11.7,5,64,18,2016,11
23,24,Tulsa,11.5,10,90,32,2016,11
24,25,Texas A&M,11.3,6,63,16,2016,11
25,26,Temple,10.8,13,119,26,2016,11
26,27,BYU,10.7,8,47,28,2016,11
27,28,LA Tech,10.4,24,97,34,2016,11
28,29,Texas,10.1,18,77,36,2016,11
29,30,Florida,8.7,14,82,20,2016,11
30,31,Central FL,8.4,27,104,27,2016,11
31,32,Wyoming,7.8,32,105,56,2016,11
32,33,Utah,7.6,21,119,31,2016,11
33,34,Mississippi,7.5,9,84,23,2016,11
34,35,Miami (FL),7.1,4,37,37,2016,11
35,36,Stanford,6.5,5,52,52,2016,11
36,37,S Florida,6.1,10,61,38,2016,11
37,38,TX Christian,5.9,33,89,61,2016,11
38,39,Tennessee,5.8,7,49,40,2016,11
39,40,UCLA,5.6,10,77,47,2016,11
40,41,Navy,5.6,16,74,49,2016,11
41,42,Notre Dame,5.4,15,70,44,2016,11
42,43,Kentucky,5.3,33,111,39,2016,11
43,44,App State,5.1,3,77,41,2016,11
44,45,Arkansas,5.1,29,80,68,2016,11
45,46,Minnesota,4.5,12,85,33,2016,11
46,47,Boise State,3.6,8,81,46,2016,11
47,48,Troy,3.5,14,90,43,2016,11
48,49,Georgia,3.4,11,67,66,2016,11
49,50,Pittsburgh,2.9,18,85,35,2016,11
50,51,Memphis,2.8,10,93,85,2016,11
51,52,Kansas St,2.7,8,56,42,2016,11
52,53,Baylor,2.3,6,116,24,2016,11
53,54,Oregon St,2.2,44,117,75,2016,11
54,55,Indiana,2.1,8,78,51,2016,11
55,56,NC State,1.6,11,69,53,2016,11
56,57,Duke,1.5,34,84,48,2016,11
57,58,Iowa,1.0,16,74,50,2016,11
58,59,Vanderbilt,1.0,28,116,63,2016,11
59,60,Virginia,0.6,48,128,57,2016,11
