,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
43,44,App State,--,0-0,0-0,0-0,2,59,38,2016,5
44,45,Maryland,--,0-0,0-0,0-0,20,119,41,2016,5
45,46,Ohio,--,0-0,0-0,0-0,18,106,44,2016,5
46,47,Utah,--,0-0,0-0,0-0,36,117,36,2016,5
47,48,Notre Dame,--,0-0,0-0,0-0,9,63,40,2016,5
48,49,Iowa,--,0-0,0-0,0-0,24,122,65,2016,5
49,50,Air Force,--,0-0,0-0,0-0,40,126,64,2016,5
50,51,Central FL,--,0-0,0-0,0-0,32,127,92,2016,5
51,52,S Mississippi,--,0-0,0-0,0-0,25,116,50,2016,5
52,53,Miss State,--,0-0,0-0,0-0,27,119,35,2016,5
53,54,Duke,--,0-0,0-0,0-0,38,87,87,2016,5
54,55,Syracuse,--,0-0,0-0,0-0,54,125,71,2016,5
55,56,Navy,--,0-0,0-0,0-0,13,80,47,2016,5
56,57,Connecticut,--,0-0,0-0,0-0,42,122,53,2016,5
57,58,Tulane,--,0-0,0-0,0-0,39,125,75,2016,5
58,59,Michigan,--,0-0,0-0,0-0,10,61,55,2016,5
59,60,Memphis,--,0-0,0-0,0-0,39,116,63,2016,5
60,61,Auburn,--,0-0,0-0,0-0,23,62,59,2016,5
61,62,Minnesota,--,0-0,0-0,0-0,12,68,66,2016,5
62,63,Northwestern,--,0-0,0-0,0-0,18,79,68,2016,5
63,64,Marshall,--,0-0,0-0,0-0,47,109,69,2016,5
64,65,Illinois,--,0-0,0-0,0-0,42,85,70,2016,5
65,66,Purdue,--,0-0,0-0,0-0,66,118,72,2016,5
66,67,LA Tech,--,0-0,0-0,0-0,20,94,49,2016,5
67,68,Akron,--,0-0,0-0,0-0,65,116,76,2016,5
68,69,Indiana,--,0-0,0-0,0-0,4,73,46,2016,5
69,70,Central Mich,--,0-0,0-0,0-0,8,128,24,2016,5
70,71,W Kentucky,--,0-0,0-0,0-0,6,77,77,2016,5
71,72,Texas,--,0-0,0-0,0-0,10,72,54,2016,5
72,73,GA Southern,--,0-0,0-0,0-0,32,78,43,2016,5
73,74,NC State,--,0-0,0-0,0-0,7,74,48,2016,5
74,75,Temple,--,0-0,0-0,0-0,37,115,74,2016,5
75,76,Penn State,--,0-0,0-0,0-0,6,76,45,2016,5
76,77,S Carolina,--,0-0,0-0,0-0,3,99,51,2016,5
77,78,Missouri,--,0-0,0-0,0-0,47,108,82,2016,5
78,79,U Mass,--,0-0,0-0,0-0,73,126,81,2016,5
79,80,Oregon St,--,0-0,0-0,0-0,60,124,78,2016,5
80,81,S Alabama,--,0-0,0-0,0-0,22,126,80,2016,5
81,82,S Methodist,--,0-0,0-0,0-0,58,112,84,2016,5
82,83,Texas Tech,--,0-0,0-0,0-0,6,90,86,2016,5
83,84,Ball State,--,0-0,0-0,0-0,66,124,79,2016,5
84,85,Virginia,--,0-0,0-0,0-0,59,107,85,2016,5
85,86,Vanderbilt,--,0-0,0-0,0-0,51,124,109,2016,5
86,87,LA Lafayette,--,0-0,0-0,0-0,71,123,73,2016,5
87,88,Tulsa,--,0-0,0-0,0-0,3,98,90,2016,5
88,89,Middle Tenn,--,0-0,0-0,0-0,34,127,83,2016,5
89,90,Georgia State,--,0-0,0-0,0-0,76,119,93,2016,5
90,91,Miami (OH),--,0-0,0-0,0-0,34,119,98,2016,5
91,92,LA Monroe,--,0-0,0-0,0-0,89,121,89,2016,5
92,93,Arizona St,--,0-0,0-0,0-0,48,93,88,2016,5
93,94,E Carolina,--,0-0,0-0,0-0,47,97,52,2016,5
94,95,UNLV,--,0-0,0-0,0-0,7,111,91,2016,5
95,96,North Texas,--,0-0,0-0,0-0,66,122,106,2016,5
96,97,E Michigan,--,0-0,0-0,0-0,16,123,101,2016,5
97,98,Kent State,--,0-0,0-0,0-0,73,116,94,2016,5
98,99,Wyoming,--,0-0,0-0,0-0,26,106,105,2016,5
99,100,Rutgers,--,0-0,0-0,0-0,77,118,99,2016,5
100,101,Texas State,--,0-0,0-0,0-0,85,125,96,2016,5
101,102,Nevada,--,0-0,0-0,0-0,73,119,95,2016,5
102,103,N Illinois,--,0-0,0-0,0-0,63,119,97,2016,5
103,104,New Mexico,--,0-0,0-0,0-0,16,118,100,2016,5
104,105,Iowa State,--,0-0,0-0,0-0,68,113,110,2016,5
105,106,Arkansas St,--,0-0,0-0,0-0,10,114,104,2016,5
106,107,Old Dominion,--,0-0,0-0,0-0,67,114,107,2016,5
107,108,Rice,--,0-0,0-0,0-0,85,126,102,2016,5
108,109,Fresno St,--,0-0,0-0,0-0,91,119,108,2016,5
109,110,TX-San Ant,--,0-0,0-0,0-0,73,124,103,2016,5
110,111,Kansas,--,0-0,0-0,0-0,48,117,117,2016,5
111,112,Florida Intl,--,0-0,0-0,0-0,78,121,111,2016,5
112,113,Fla Atlantic,--,0-0,0-0,0-0,83,116,113,2016,5
113,114,Idaho ,--,0-0,0-0,0-0,19,123,122,2016,5
114,115,Kentucky,--,0-0,0-0,0-0,53,115,114,2016,5
115,116,TX El Paso,--,0-0,0-0,0-0,86,117,112,2016,5
116,117,Charlotte,--,0-0,0-0,0-0,79,128,116,2016,5
117,118,Utah State,--,0-0,0-0,0-0,10,118,115,2016,5
118,119,Buffalo,--,0-0,0-0,0-0,83,121,119,2016,5
119,120,N Mex State,--,0-0,0-0,0-0,93,127,120,2016,5
120,121,San Jose St,--,0-0,0-0,0-0,78,121,118,2016,5
121,122,Bowling Grn,--,0-0,0-0,0-0,75,124,121,2016,5
122,123,Arkansas,-2.6,0-1,0-0,0-0,27,123,34,2016,5
123,124,N Carolina,-4.3,0-1,0-0,0-0,10,124,124,2016,5
124,125,VA Tech,-6.9,0-1,0-0,0-0,24,125,125,2016,5
125,126,Hawaii,-17.5,0-0,0-1,0-0,106,128,126,2016,5
126,127,USC,-17.5,0-1,0-0,0-0,20,127,127,2016,5
127,128,Colorado St,-28.5,0-1,0-0,0-0,90,128,128,2016,5
