,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Clemson,11.1,1,17,3,2016,10
1,2,Wisconsin,10.9,1,44,1,2016,10
2,3,Florida St,10.5,1,22,7,2016,10
3,4,Alabama,10.2,1,40,5,2016,10
4,5,Mississippi,9.8,2,15,9,2016,10
5,6,Ohio State,9.5,1,56,8,2016,10
6,7,Texas A&M,9.5,2,30,2,2016,10
7,8,Stanford,9.5,2,63,4,2016,10
8,9,Auburn,9.1,7,30,12,2016,10
9,10,Tennessee,9.0,5,64,6,2016,10
10,11,Colorado,7.8,9,115,15,2016,10
11,12,USC,7.7,1,20,11,2016,10
12,13,Louisville,7.4,2,106,10,2016,10
13,14,LSU,6.9,4,26,14,2016,10
14,15,Oklahoma,6.5,1,18,13,2016,10
15,16,Penn State,5.9,11,70,16,2016,10
16,17,Miami (FL),5.8,15,118,20,2016,10
17,18,UCLA,5.7,6,27,17,2016,10
18,19,Michigan,5.3,2,75,18,2016,10
19,20,Texas,5.0,20,40,25,2016,10
20,21,N Carolina,4.8,11,50,22,2016,10
21,22,Michigan St,4.7,20,126,32,2016,10
22,23,Oregon,4.6,14,111,21,2016,10
23,24,Arkansas,4.6,16,61,23,2016,10
24,25,Northwestern,4.5,22,84,39,2016,10
25,26,BYU,4.4,13,63,19,2016,10
26,27,VA Tech,4.2,19,97,28,2016,10
27,28,Georgia,4.1,11,47,27,2016,10
28,29,Kansas St,3.5,1,47,24,2016,10
29,30,W Virginia,3.2,25,63,31,2016,10
30,31,Pittsburgh,2.8,15,102,40,2016,10
31,32,Wash State,2.8,21,91,26,2016,10
32,33,Oregon St,2.8,16,81,35,2016,10
33,34,California,2.7,23,113,44,2016,10
34,35,Utah,2.6,30,121,43,2016,10
35,36,Arizona St,2.2,33,103,33,2016,10
36,37,Notre Dame,2.2,9,58,41,2016,10
37,38,Washington,2.2,8,103,49,2016,10
38,39,Duke,1.9,35,94,46,2016,10
39,40,Arizona,1.9,25,90,34,2016,10
40,41,Texas Tech,1.5,32,88,42,2016,10
41,42,Syracuse,1.2,33,123,36,2016,10
42,43,Nebraska,1.2,22,106,68,2016,10
43,44,Vanderbilt,1.1,24,65,45,2016,10
44,45,NC State,1.1,30,122,30,2016,10
45,46,GA Tech,0.9,23,69,38,2016,10
46,47,Florida,0.6,16,122,47,2016,10
47,48,Missouri,0.5,14,61,29,2016,10
48,49,S Carolina,0.4,3,67,58,2016,10
49,50,Oklahoma St,0.3,16,78,57,2016,10
50,51,Indiana,0.2,49,105,50,2016,10
51,52,Iowa State,0.1,41,92,52,2016,10
52,53,Central FL,-0.3,53,125,65,2016,10
53,54,Virginia,-0.4,53,85,63,2016,10
54,55,Miss State,-0.6,24,73,37,2016,10
55,56,Houston,-0.8,8,66,53,2016,10
56,57,Wake Forest,-0.8,40,107,48,2016,10
57,58,Kentucky,-1.0,24,90,67,2016,10
58,59,S Methodist,-1.1,45,96,51,2016,10
59,60,TX Christian,-1.2,17,93,55,2016,10
60,61,Temple,-1.6,51,96,54,2016,10
61,62,S Florida,-1.8,45,100,60,2016,10
62,63,Baylor,-1.8,13,111,79,2016,10
63,64,E Carolina,-1.8,38,112,56,2016,10
64,65,Tulsa,-1.9,26,101,78,2016,10
65,66,W Kentucky,-1.9,10,116,64,2016,10
66,67,Navy,-2.1,44,107,66,2016,10
67,68,Boise State,-2.3,35,74,62,2016,10
68,69,Maryland,-2.4,53,119,76,2016,10
69,70,Illinois,-2.5,39,115,59,2016,10
70,71,Minnesota,-2.8,49,122,73,2016,10
71,72,Iowa,-3.0,21,125,71,2016,10
72,73,Boston Col,-3.3,28,84,84,2016,10
73,74,Memphis,-3.4,52,128,61,2016,10
74,75,W Michigan,-3.9,35,87,69,2016,10
75,76,Connecticut,-4.0,66,120,72,2016,10
76,77,Rutgers,-4.1,2,85,74,2016,10
77,78,App State,-4.1,6,86,77,2016,10
78,79,N Illinois,-5.1,29,88,80,2016,10
79,80,Central Mich,-5.1,33,126,70,2016,10
80,81,Middle Tenn,-5.3,54,108,75,2016,10
81,82,LA Tech,-5.6,26,94,82,2016,10
82,83,Troy,-5.7,23,124,81,2016,10
83,84,Colorado St,-5.9,38,114,83,2016,10
84,85,Utah State,-5.9,56,123,85,2016,10
85,86,Wyoming,-5.9,37,106,92,2016,10
86,87,Cincinnati,-6.0,49,124,91,2016,10
87,88,Purdue,-7.1,77,123,90,2016,10
88,89,Kansas,-7.3,71,127,94,2016,10
89,90,Army,-7.4,47,105,105,2016,10
90,91,GA Southern,-7.5,43,117,93,2016,10
91,92,Fresno St,-7.8,13,106,97,2016,10
92,93,Georgia State,-7.9,38,120,95,2016,10
93,94,S Alabama,-8.0,11,121,87,2016,10
94,95,Tulane,-8.5,46,115,96,2016,10
95,96,Toledo,-8.6,57,125,86,2016,10
96,97,San Diego St,-8.7,47,106,104,2016,10
97,98,Akron,-8.8,62,123,89,2016,10
98,99,S Mississippi,-8.8,51,113,99,2016,10
99,100,Air Force,-9.4,69,127,98,2016,10
100,101,North Texas,-9.6,62,125,101,2016,10
101,102,Hawaii,-9.8,33,112,103,2016,10
102,103,Arkansas St,-9.8,5,114,88,2016,10
103,104,Miami (OH),-10.2,19,119,111,2016,10
104,105,Rice,-10.3,9,125,107,2016,10
105,106,E Michigan,-10.6,96,128,100,2016,10
106,107,San Jose St,-10.6,32,113,106,2016,10
107,108,Bowling Grn,-11.0,3,116,109,2016,10
108,109,Kent State,-11.2,22,123,119,2016,10
109,110,U Mass,-11.2,23,126,102,2016,10
110,111,UNLV,-11.3,59,128,110,2016,10
111,112,Old Dominion,-11.5,73,125,108,2016,10
112,113,N Mex State,-11.6,67,127,115,2016,10
113,114,Marshall,-11.8,42,123,114,2016,10
114,115,Ball State,-11.8,64,117,113,2016,10
115,116,Idaho ,-11.9,97,125,112,2016,10
116,117,Ohio,-12.2,83,125,124,2016,10
117,118,Florida Intl,-12.5,38,124,118,2016,10
118,119,Buffalo,-13.1,99,127,121,2016,10
119,120,New Mexico,-13.2,98,127,117,2016,10
120,121,TX-San Ant,-13.5,99,124,116,2016,10
121,122,TX El Paso,-13.7,100,128,122,2016,10
122,123,Nevada,-14.3,83,126,123,2016,10
123,124,LA Lafayette,-14.3,24,125,120,2016,10
124,125,Fla Atlantic,-14.9,94,127,125,2016,10
125,126,Charlotte,-16.9,37,128,126,2016,10
126,127,LA Monroe,-17.1,95,128,127,2016,10
127,128,Texas State,-17.3,31,128,128,2016,10
