,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Alabama,54.6,0-0,0-0,0-0,1,20,1,2016,7
1,2,Tennessee,36.9,0-0,0-0,0-0,2,51,2,2016,7
2,3,Florida St,27.1,0-0,1-0,0-0,3,64,4,2016,7
3,4,Texas A&M,26.7,0-0,0-0,0-0,3,49,3,2016,7
4,5,Colorado,25.7,0-0,0-0,0-0,1,84,6,2016,7
5,6,Houston,24.1,0-0,1-0,0-0,2,45,5,2016,7
6,7,Wisconsin,16.8,1-0,0-0,0-0,5,40,8,2016,7
7,8,Georgia,14.9,0-0,0-0,0-0,4,30,7,2016,7
8,9,LSU,13.9,0-1,0-0,0-0,5,24,9,2016,7
9,10,Notre Dame,11.0,0-0,0-0,0-0,9,63,10,2016,7
10,11,W Virginia,10.7,0-0,1-0,0-0,10,63,11,2016,7
11,12,Texas,9.1,0-0,0-1,0-0,10,72,72,2016,7
12,13,Oklahoma,7.2,0-1,1-0,0-0,3,41,12,2016,7
13,14,California,6.5,0-0,0-0,0-0,1,125,15,2016,7
14,15,Arizona,5.7,0-0,0-1,0-0,9,55,14,2016,7
15,16,Mississippi,4.2,0-1,0-0,0-0,7,65,13,2016,7
16,17,BYU,3.5,0-0,1-1,0-0,7,117,16,2016,7
17,18,Boston Col,2.2,0-0,0-0,0-0,10,119,17,2016,7
18,19,Michigan,--,0-0,0-0,0-0,10,61,61,2016,7
19,20,Ohio State,--,0-0,0-0,0-0,6,107,19,2016,7
20,21,Washington,--,0-0,0-0,0-0,2,58,30,2016,7
21,22,Clemson,--,0-0,0-0,0-0,2,28,22,2016,7
22,23,Miami (FL),--,0-0,0-0,0-0,7,51,20,2016,7
23,24,Auburn,--,0-0,0-0,0-0,23,62,62,2016,7
24,25,Louisville,--,0-0,0-0,0-0,5,99,21,2016,7
25,26,Wash State,--,0-0,0-0,0-0,26,103,32,2016,7
26,27,S Florida,--,0-0,0-0,0-0,20,65,23,2016,7
27,28,W Michigan,--,0-0,0-0,0-0,24,117,24,2016,7
28,29,Boise State,--,0-0,0-0,0-0,13,121,27,2016,7
29,30,Nebraska,--,0-0,0-0,0-0,25,105,26,2016,7
30,31,Northwestern,--,0-0,0-0,0-0,18,79,28,2016,7
31,32,Central FL,--,0-0,0-0,0-0,32,127,33,2016,7
32,33,UCLA,--,0-0,0-0,0-0,19,58,29,2016,7
33,34,Troy,--,0-0,0-0,0-0,20,110,31,2016,7
34,35,Michigan St,--,0-0,0-0,0-0,21,113,36,2016,7
35,36,Florida,--,0-0,0-0,0-0,8,76,34,2016,7
36,37,Toledo,--,0-0,0-0,0-0,3,67,39,2016,7
37,38,Indiana,--,0-0,0-0,0-0,4,73,57,2016,7
38,39,Baylor,--,0-0,0-0,0-0,11,126,41,2016,7
39,40,App State,--,0-0,0-0,0-0,2,59,44,2016,7
40,41,Pittsburgh,--,0-0,0-0,0-0,36,100,38,2016,7
41,42,TX Christian,--,0-0,0-0,0-0,19,107,25,2016,7
42,43,Miss State,--,0-0,0-0,0-0,27,119,45,2016,7
43,44,Minnesota,--,0-0,0-0,0-0,12,68,56,2016,7
44,45,Stanford,--,0-0,0-0,0-0,8,57,48,2016,7
45,46,Kansas St,--,0-0,0-0,0-0,8,56,42,2016,7
46,47,Wake Forest,--,0-0,0-0,0-0,16,120,50,2016,7
47,48,Army,--,0-0,0-0,0-0,4,128,35,2016,7
48,49,Oklahoma St,--,0-0,0-0,0-0,2,62,47,2016,7
49,50,Oregon,--,0-0,0-0,0-0,15,72,54,2016,7
50,51,Iowa,--,0-0,0-0,0-0,24,122,49,2016,7
51,52,Temple,--,0-0,0-0,0-0,37,115,67,2016,7
52,53,Duke,--,0-0,0-0,0-0,38,87,51,2016,7
53,54,Ohio,--,0-0,0-0,0-0,18,106,55,2016,7
54,55,Utah,--,0-0,0-0,0-0,36,117,52,2016,7
55,56,Maryland,--,0-0,0-0,0-0,20,119,37,2016,7
56,57,LA Tech,--,0-0,0-0,0-0,20,94,58,2016,7
57,58,Penn State,--,0-0,0-0,0-0,6,76,66,2016,7
58,59,Texas Tech,--,0-0,0-0,0-0,6,90,80,2016,7
59,60,Central Mich,--,0-0,0-0,0-0,8,128,59,2016,7
60,61,Memphis,--,0-0,0-0,0-0,39,116,64,2016,7
61,62,Virginia,--,0-0,0-0,0-0,59,107,60,2016,7
62,63,Illinois,--,0-0,0-0,0-0,42,85,63,2016,7
63,64,GA Southern,--,0-0,0-0,0-0,32,78,53,2016,7
64,65,Akron,--,0-0,0-0,0-0,65,116,68,2016,7
65,66,W Kentucky,--,0-0,0-0,0-0,6,77,65,2016,7
66,67,Cincinnati,--,0-0,0-0,0-0,24,119,40,2016,7
67,68,Air Force,--,0-0,0-0,0-0,40,126,43,2016,7
68,69,Connecticut,--,0-0,0-0,0-0,42,122,70,2016,7
69,70,NC State,--,0-0,0-0,0-0,7,74,74,2016,7
70,71,S Carolina,--,0-0,0-0,0-0,3,99,69,2016,7
71,72,Navy,--,0-0,0-0,0-0,13,80,71,2016,7
72,73,Middle Tenn,--,0-0,0-0,0-0,34,127,77,2016,7
73,74,Tulane,--,0-0,0-0,0-0,39,125,76,2016,7
74,75,Ball State,--,0-0,0-0,0-0,66,124,78,2016,7
75,76,S Alabama,--,0-0,0-0,0-0,22,126,75,2016,7
76,77,N Illinois,--,0-0,0-0,0-0,63,119,87,2016,7
77,78,Wyoming,--,0-0,0-0,0-0,26,106,83,2016,7
78,79,Arizona St,--,0-0,0-0,0-0,48,93,88,2016,7
79,80,S Mississippi,--,0-0,0-0,0-0,25,116,46,2016,7
80,81,Old Dominion,--,0-0,0-0,0-0,67,114,86,2016,7
81,82,San Diego St,--,0-0,0-0,0-0,4,85,85,2016,7
82,83,E Carolina,--,0-0,0-0,0-0,47,97,91,2016,7
83,84,Georgia State,--,0-0,0-0,0-0,76,119,84,2016,7
84,85,Kent State,--,0-0,0-0,0-0,73,116,99,2016,7
85,86,S Methodist,--,0-0,0-0,0-0,58,112,92,2016,7
86,87,Vanderbilt,--,0-0,0-0,0-0,51,124,79,2016,7
87,88,Tulsa,--,0-0,0-0,0-0,3,98,82,2016,7
88,89,Missouri,--,0-0,0-0,0-0,47,108,89,2016,7
89,90,Kentucky,--,0-0,0-0,0-0,53,115,90,2016,7
90,91,Utah State,--,0-0,0-0,0-0,10,118,93,2016,7
91,92,North Texas,--,0-0,0-0,0-0,66,122,95,2016,7
92,93,Iowa State,--,0-0,0-0,0-0,68,113,108,2016,7
93,94,U Mass,--,0-0,0-0,0-0,73,126,73,2016,7
94,95,UNLV,--,0-0,0-0,0-0,7,111,96,2016,7
95,96,Oregon St,--,0-0,0-0,0-0,60,124,98,2016,7
96,97,E Michigan,--,0-0,0-0,0-0,16,123,103,2016,7
