,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,12.1,1,40,1,2016,12
1,2,Ohio State,11.2,1,56,5,2016,12
2,3,Wisconsin,11.2,1,44,2,2016,12
3,4,LSU,10.2,4,26,6,2016,12
4,5,Mississippi,10.0,2,15,8,2016,12
5,6,Florida St,9.9,1,22,3,2016,12
6,7,Clemson,9.8,1,17,4,2016,12
7,8,USC,9.5,1,20,16,2016,12
8,9,Stanford,8.9,2,63,10,2016,12
9,10,Texas A&M,8.1,2,30,7,2016,12
10,11,Auburn,7.8,7,30,9,2016,12
11,12,Colorado,7.3,9,115,12,2016,12
12,13,Oklahoma,7.1,1,18,15,2016,12
13,14,Louisville,7.0,2,106,11,2016,12
14,15,Michigan,6.5,2,75,19,2016,12
15,16,Arkansas,6.4,16,61,17,2016,12
16,17,UCLA,6.3,6,27,13,2016,12
17,18,Penn State,6.3,11,70,18,2016,12
18,19,Pittsburgh,6.2,15,102,28,2016,12
19,20,Tennessee,5.8,5,64,14,2016,12
20,21,Miami (FL),5.5,15,118,21,2016,12
21,22,Oregon St,5.1,16,81,26,2016,12
22,23,Oregon,5.0,14,111,20,2016,12
23,24,N Carolina,4.9,11,50,23,2016,12
24,25,Texas,4.9,20,40,24,2016,12
25,26,Georgia,4.8,11,47,30,2016,12
26,27,California,4.6,23,113,27,2016,12
27,28,Northwestern,4.5,22,84,22,2016,12
28,29,Kansas St,4.1,1,47,29,2016,12
29,30,VA Tech,3.6,19,97,25,2016,12
30,31,Washington,3.6,8,103,37,2016,12
31,32,GA Tech,3.5,23,69,44,2016,12
32,33,Texas Tech,3.4,32,88,42,2016,12
33,34,W Virginia,3.3,25,63,39,2016,12
34,35,Utah,3.0,30,121,36,2016,12
35,36,Duke,2.9,35,94,38,2016,12
36,37,BYU,2.7,13,63,31,2016,12
37,38,Wash State,2.7,21,91,35,2016,12
38,39,Michigan St,2.5,20,126,32,2016,12
39,40,Miss State,2.4,24,73,46,2016,12
40,41,Notre Dame,2.4,9,58,40,2016,12
41,42,Nebraska,2.4,22,106,33,2016,12
42,43,Arizona St,2.4,33,103,34,2016,12
43,44,Vanderbilt,2.3,24,65,41,2016,12
44,45,NC State,2.0,30,122,43,2016,12
45,46,Arizona,2.0,25,90,50,2016,12
46,47,Iowa,1.8,21,125,59,2016,12
47,48,TX Christian,1.7,17,93,45,2016,12
48,49,S Carolina,1.0,3,67,52,2016,12
49,50,Oklahoma St,0.8,16,78,51,2016,12
50,51,Syracuse,0.8,33,123,47,2016,12
51,52,Florida,0.6,16,122,48,2016,12
52,53,Virginia,0.4,53,85,54,2016,12
53,54,Baylor,0.4,13,111,70,2016,12
54,55,Kentucky,0.0,24,90,60,2016,12
55,56,Navy,0.0,44,107,55,2016,12
56,57,Maryland,-0.1,53,119,56,2016,12
57,58,Missouri,-0.2,14,61,53,2016,12
58,59,Iowa State,-0.2,41,92,49,2016,12
59,60,S Florida,-0.7,45,100,66,2016,12
60,61,Wake Forest,-0.7,40,107,69,2016,12
