,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Michigan,37.8,1,56,3,2016,7
1,2,Ohio State,36.1,1,24,1,2016,7
2,3,Louisville,32.5,1,38,2,2016,7
3,4,Washington,27.6,1,48,9,2016,7
4,5,Clemson,26.7,1,34,8,2016,7
5,6,Alabama,25.8,1,29,4,2016,7
6,7,Texas A&M,23.8,6,63,7,2016,7
7,8,Miami (FL),21.2,4,37,5,2016,7
8,9,VA Tech,20.3,7,84,15,2016,7
9,10,Wisconsin,19.5,4,25,11,2016,7
10,11,Auburn,19.1,3,51,14,2016,7
11,12,Houston,18.2,5,74,6,2016,7
12,13,W Michigan,17.7,8,92,10,2016,7
13,14,Mississippi,16.2,9,84,13,2016,7
14,15,Colorado,16.0,2,60,12,2016,7
15,16,Tennessee,15.4,7,49,19,2016,7
16,17,Wash State,14.3,8,119,34,2016,7
17,18,S Florida,13.0,10,61,21,2016,7
18,19,Boise State,12.8,8,81,30,2016,7
19,20,USC,12.7,1,103,37,2016,7
20,21,LSU,12.5,4,57,23,2016,7
21,22,Memphis,12.4,10,93,16,2016,7
22,23,Nebraska,11.7,9,78,20,2016,7
23,24,Baylor,11.2,6,116,28,2016,7
24,25,Troy,11.2,14,90,27,2016,7
25,26,Kansas St,11.0,8,56,18,2016,7
26,27,Toledo,10.8,3,96,26,2016,7
27,28,Florida,10.6,14,82,31,2016,7
28,29,Oklahoma,10.6,2,59,17,2016,7
29,30,Florida St,10.3,5,64,24,2016,7
30,31,BYU,8.6,8,47,46,2016,7
31,32,UCLA,8.0,10,77,29,2016,7
32,33,Texas Tech,8.0,17,78,35,2016,7
33,34,Missouri,7.8,16,104,36,2016,7
34,35,NC State,7.5,11,69,41,2016,7
35,36,Central FL,7.0,27,104,40,2016,7
36,37,Arkansas,6.9,29,80,44,2016,7
37,38,Stanford,6.6,5,52,22,2016,7
38,39,Maryland,6.5,25,106,25,2016,7
39,40,W Virginia,6.3,16,56,39,2016,7
40,41,Penn State,5.8,3,67,62,2016,7
41,42,Utah,5.7,21,119,50,2016,7
42,43,GA Tech,5.6,19,71,45,2016,7
43,44,TX Christian,5.6,33,89,38,2016,7
44,45,Pittsburgh,5.3,18,85,47,2016,7
45,46,N Carolina,4.5,18,52,32,2016,7
46,47,Temple,4.2,13,119,71,2016,7
47,48,Arizona St,4.1,38,90,58,2016,7
48,49,Oklahoma St,3.7,13,64,33,2016,7
49,50,Army,2.9,4,103,43,2016,7
50,51,Air Force,2.6,39,109,42,2016,7
51,52,Wake Forest,2.5,48,122,69,2016,7
52,53,Texas,1.8,18,77,57,2016,7
53,54,Navy,1.4,16,74,74,2016,7
54,55,Notre Dame,1.2,15,70,53,2016,7
55,56,Indiana,1.2,8,78,68,2016,7
56,57,Georgia,1.0,11,67,56,2016,7
57,58,California,0.7,1,87,54,2016,7
58,59,Iowa,0.7,16,74,59,2016,7
59,60,App State,0.6,3,77,60,2016,7
60,61,Middle Tenn,-0.1,16,126,65,2016,7
61,62,Northwestern,-0.5,20,102,61,2016,7
62,63,W Kentucky,-0.6,2,91,51,2016,7
63,64,Oregon,-1.2,23,85,48,2016,7
64,65,Tulsa,-1.6,10,90,52,2016,7
65,66,Miss State,-1.6,48,102,55,2016,7
66,67,Vanderbilt,-1.7,28,116,64,2016,7
67,68,San Diego St,-2.0,14,84,75,2016,7
68,69,Arizona,-3.0,31,125,73,2016,7
69,70,Minnesota,-3.1,12,85,77,2016,7
70,71,Akron,-3.3,71,127,79,2016,7
71,72,GA Southern,-3.6,3,111,63,2016,7
72,73,Michigan St,-3.7,27,116,67,2016,7
73,74,LA Tech,-3.9,24,97,72,2016,7
74,75,Wyoming,-4.1,32,105,87,2016,7
75,76,Iowa State,-4.2,35,126,96,2016,7
76,77,Kentucky,-5.1,33,111,89,2016,7
77,78,Duke,-5.1,34,84,78,2016,7
78,79,Connecticut,-5.2,71,127,97,2016,7
79,80,Ohio,-5.3,65,115,86,2016,7
80,81,S Mississippi,-5.4,34,119,49,2016,7
81,82,S Carolina,-5.4,5,92,66,2016,7
82,83,Old Dominion,-5.6,64,125,88,2016,7
83,84,Tulane,-5.7,46,120,82,2016,7
84,85,Central Mich,-6.6,6,118,70,2016,7
85,86,Virginia,-6.6,48,128,80,2016,7
86,87,S Alabama,-7.2,12,114,84,2016,7
87,88,E Carolina,-7.6,34,106,83,2016,7
88,89,Oregon St,-8.2,44,117,99,2016,7
89,90,TX-San Ant,-8.4,70,123,105,2016,7
90,91,Ball State,-9.5,75,122,94,2016,7
91,92,Utah State,-9.8,9,109,85,2016,7
92,93,Boston Col,-9.8,53,109,76,2016,7
93,94,Illinois,-10.0,26,106,81,2016,7
94,95,Cincinnati,-10.4,54,121,91,2016,7
95,96,Colorado St,-10.5,19,126,107,2016,7
