,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Michigan,34.0,1,56,1,2016,10
1,2,Alabama,33.2,1,29,2,2016,10
2,3,Auburn,29.5,3,51,8,2016,10
3,4,Washington,28.5,1,48,6,2016,10
4,5,Clemson,25.0,1,34,5,2016,10
5,6,Ohio State,20.7,1,24,4,2016,10
6,7,LSU,20.6,4,57,9,2016,10
7,8,VA Tech,20.4,7,84,7,2016,10
8,9,Wisconsin,19.9,4,25,16,2016,10
9,10,Louisville,19.7,1,38,3,2016,10
10,11,Colorado,19.5,2,60,12,2016,10
11,12,USC,18.6,1,103,17,2016,10
12,13,Oklahoma,18.4,2,59,21,2016,10
13,14,W Michigan,16.7,8,92,13,2016,10
14,15,Wash State,16.4,8,119,10,2016,10
15,16,Texas A&M,16.1,6,63,11,2016,10
16,17,Penn State,14.8,3,67,22,2016,10
17,18,Florida St,14.7,5,64,26,2016,10
18,19,W Virginia,14.4,16,56,19,2016,10
19,20,Florida,14.4,14,82,14,2016,10
20,21,W Kentucky,13.7,2,91,38,2016,10
21,22,Northwestern,12.5,20,102,31,2016,10
22,23,Mississippi,12.2,9,84,15,2016,10
23,24,Baylor,11.6,6,116,18,2016,10
24,25,Oklahoma St,11.3,13,64,30,2016,10
25,26,Temple,10.5,13,119,25,2016,10
26,27,Central FL,9.7,27,104,37,2016,10
27,28,BYU,9.0,8,47,23,2016,10
28,29,N Carolina,8.9,18,52,29,2016,10
29,30,Nebraska,8.7,9,78,34,2016,10
30,31,Utah,8.1,21,119,28,2016,10
31,32,Tulsa,7.7,10,90,51,2016,10
32,33,Minnesota,7.6,12,85,49,2016,10
33,34,LA Tech,7.5,24,97,53,2016,10
34,35,Pittsburgh,7.3,18,85,35,2016,10
35,36,Texas,7.1,18,77,44,2016,10
36,37,Miami (FL),6.5,4,37,20,2016,10
37,38,S Florida,6.2,10,61,47,2016,10
38,39,Kentucky,6.2,33,111,64,2016,10
39,40,Tennessee,6.1,7,49,39,2016,10
40,41,App State,5.9,3,77,77,2016,10
41,42,Kansas St,5.1,8,56,41,2016,10
42,43,Troy,4.7,14,90,43,2016,10
