,Rank,Team,Rating,Hi,Low,Last,Season,Week
78,79,Arizona,-5.1,31,125,69,2016,8
79,80,GA Southern,-5.5,3,111,72,2016,8
80,81,Old Dominion,-5.6,64,125,83,2016,8
81,82,S Carolina,-5.8,5,92,82,2016,8
82,83,Connecticut,-5.9,71,127,79,2016,8
83,84,Colorado St,-6.6,19,126,96,2016,8
84,85,E Michigan,-7.3,15,126,103,2016,8
85,86,Georgia State,-7.3,75,124,98,2016,8
86,87,Tulane,-7.4,46,120,84,2016,8
87,88,TX-San Ant,-7.4,70,123,90,2016,8
88,89,Oregon St,-7.9,44,117,89,2016,8
89,90,E Carolina,-8.3,34,106,88,2016,8
90,91,Central Mich,-8.4,6,118,85,2016,8
91,92,Utah State,-9.3,9,109,92,2016,8
92,93,Illinois,-9.4,26,106,94,2016,8
93,94,Ball State,-10.2,75,122,91,2016,8
94,95,Cincinnati,-10.6,54,121,95,2016,8
95,96,Hawaii,-10.7,80,128,100,2016,8
96,97,Ohio,-10.8,65,115,80,2016,8
97,98,North Texas,-10.9,78,126,99,2016,8
98,99,N Illinois,-11.0,57,115,101,2016,8
99,100,S Mississippi,-11.2,34,119,81,2016,8
100,101,Boston Col,-11.2,53,109,93,2016,8
101,102,Kent State,-12.0,82,119,107,2016,8
102,103,S Alabama,-12.7,12,114,87,2016,8
103,104,UNLV,-13.0,4,118,104,2016,8
104,105,S Methodist,-14.0,55,106,106,2016,8
105,106,Idaho ,-14.6,54,127,113,2016,8
106,107,Arkansas St,-14.6,21,120,109,2016,8
107,108,New Mexico,-15.2,63,124,108,2016,8
108,109,Miami (OH),-16.6,66,118,116,2016,8
109,110,Nevada,-17.5,85,124,111,2016,8
110,111,Purdue,-17.5,82,118,110,2016,8
111,112,Rice,-18.1,110,127,118,2016,8
112,113,LA Lafayette,-19.7,66,125,115,2016,8
113,114,LA Monroe,-19.8,63,128,119,2016,8
114,115,Fresno St,-20.9,88,124,114,2016,8
115,116,Marshall,-21.1,6,123,102,2016,8
116,117,Kansas,-21.6,35,120,105,2016,8
117,118,U Mass,-21.9,86,119,117,2016,8
118,119,Rutgers,-22.8,74,125,112,2016,8
119,120,Bowling Grn,-23.2,66,128,127,2016,8
120,121,San Jose St,-23.6,70,125,120,2016,8
121,122,Florida Intl,-24.1,98,126,123,2016,8
122,123,Fla Atlantic,-25.5,103,125,122,2016,8
123,124,Buffalo,-26.3,101,128,126,2016,8
124,125,Texas State,-27.3,62,128,121,2016,8
125,126,N Mex State,-27.6,98,126,125,2016,8
126,127,Charlotte,-28.3,96,128,124,2016,8
127,128,TX El Paso,-34.9,98,128,128,2016,8
