,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma,32.1,1,40,4,2015,10
1,2,Baylor,31.2,1,116,1,2015,10
2,3,Clemson,30.3,2,44,2,2015,10
3,4,TX Christian,26.6,2,39,11,2015,10
4,5,Florida,26.1,5,82,9,2015,10
5,6,Alabama,25.4,1,21,5,2015,10
6,7,Michigan,22.3,2,47,6,2015,10
7,8,Stanford,22.3,2,75,3,2015,10
8,9,Ohio State,22.1,2,60,7,2015,10
9,10,Notre Dame,20.4,2,26,8,2015,10
10,11,USC,20.2,1,49,16,2015,10
11,12,Houston,19.8,10,90,12,2015,10
12,13,Utah,18.4,4,55,13,2015,10
13,14,Tennessee,18.0,12,29,23,2015,10
14,15,Iowa,16.9,13,96,17,2015,10
15,16,Bowling Grn,16.4,6,103,19,2015,10
16,17,Oklahoma St,16.4,7,118,10,2015,10
17,18,LSU,16.3,5,62,20,2015,10
18,19,Miss State,15.9,15,55,21,2015,10
19,20,Washington,15.1,4,40,39,2015,10
20,21,Memphis,14.2,16,69,22,2015,10
21,22,N Carolina,13.8,3,75,18,2015,10
22,23,San Diego St,12.9,7,107,45,2015,10
23,24,Duke,12.6,3,108,27,2015,10
24,25,Wisconsin,12.3,12,51,34,2015,10
25,26,Boise State,12.3,4,89,15,2015,10
26,27,Florida St,12.2,6,30,25,2015,10
27,28,Mississippi,11.4,1,56,32,2015,10
28,29,Toledo,11.3,23,99,26,2015,10
29,30,Michigan St,11.2,5,57,28,2015,10
30,31,W Kentucky,11.2,9,55,24,2015,10
31,32,Wash State,11.0,20,126,43,2015,10
32,33,Cincinnati,10.8,31,96,62,2015,10
33,34,Arkansas,10.4,5,60,35,2015,10
34,35,California,9.5,10,53,36,2015,10
35,36,Utah State,9.4,14,125,47,2015,10
36,37,Texas A&M,9.3,6,76,33,2015,10
37,38,App State,9.2,12,85,14,2015,10
38,39,NC State,9.2,25,85,38,2015,10
39,40,Temple,8.6,23,82,49,2015,10
40,41,W Virginia,8.4,4,91,37,2015,10
41,42,VA Tech,8.2,27,62,58,2015,10
42,43,Pittsburgh,7.8,29,110,31,2015,10
43,44,UCLA,7.6,8,47,29,2015,10
44,45,Arizona St,7.2,19,90,30,2015,10
45,46,LA Tech,7.0,35,77,52,2015,10
46,47,Navy,6.6,13,101,42,2015,10
47,48,BYU,6.5,9,54,48,2015,10
48,49,Central Mich,6.2,45,116,53,2015,10
49,50,W Michigan,6.1,28,109,56,2015,10
50,51,Penn State,5.5,33,86,64,2015,10
51,52,Louisville,4.6,30,80,41,2015,10
52,53,S Florida,4.2,10,104,66,2015,10
53,54,Auburn,3.9,22,109,59,2015,10
54,55,Nebraska,3.9,30,70,46,2015,10
55,56,GA Tech,3.8,1,68,51,2015,10
56,57,Texas,2.7,40,91,44,2015,10
57,58,Oregon,2.7,6,84,65,2015,10
58,59,N Illinois,2.3,40,98,60,2015,10
59,60,GA Southern,1.8,29,115,63,2015,10
60,61,Georgia,1.8,2,62,40,2015,10
61,62,Missouri,1.5,16,76,61,2015,10
62,63,Texas Tech,0.9,14,100,54,2015,10
63,64,Air Force,0.8,19,105,83,2015,10
64,65,Boston Col,0.6,31,89,57,2015,10
65,66,Miami (FL),0.4,15,85,70,2015,10
66,67,Iowa State,0.2,43,100,78,2015,10
67,68,Vanderbilt,-0.4,44,118,55,2015,10
68,69,Marshall,-0.5,51,122,73,2015,10
69,70,S Carolina,-1.0,6,91,82,2015,10
70,71,E Carolina,-1.2,50,111,50,2015,10
71,72,Kansas St,-1.5,32,95,69,2015,10
72,73,S Mississippi,-1.7,14,111,67,2015,10
73,74,Connecticut,-1.8,70,126,85,2015,10
74,75,Purdue,-2.2,57,105,96,2015,10
75,76,Virginia,-2.9,33,101,95,2015,10
76,77,Minnesota,-3.0,5,92,92,2015,10
77,78,Northwestern,-3.6,16,84,77,2015,10
78,79,Arizona,-4.0,32,119,68,2015,10
79,80,Indiana,-4.2,44,119,80,2015,10
80,81,Wake Forest,-4.6,11,90,89,2015,10
81,82,Illinois,-5.5,8,85,76,2015,10
82,83,Syracuse,-5.6,9,90,81,2015,10
83,84,Colorado,-5.7,58,122,86,2015,10
