,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
93,94,S Florida,--,0-0,0-0,0-0,48,110,95,2015,7
94,95,Wyoming,--,0-0,0-0,0-0,69,117,102,2015,7
95,96,TX-San Ant,--,0-0,0-0,0-0,9,119,99,2015,7
96,97,Troy,--,0-0,0-0,0-0,58,122,97,2015,7
97,98,Rice,--,0-0,0-0,0-0,52,101,100,2015,7
98,99,W Michigan,--,0-0,0-0,0-0,21,118,96,2015,7
99,100,New Mexico,--,0-0,0-0,0-0,28,119,92,2015,7
100,101,Central FL,--,0-0,0-0,0-0,61,119,98,2015,7
101,102,Old Dominion,--,0-0,0-0,0-0,84,117,101,2015,7
102,103,Oregon St,--,0-0,0-0,0-0,65,116,86,2015,7
103,104,Rutgers,--,0-0,0-0,0-0,42,105,104,2015,7
104,105,Kansas,--,0-0,0-0,0-0,70,114,105,2015,7
105,106,Hawaii,--,0-0,0-0,0-0,68,114,110,2015,7
106,107,Kent State,--,0-0,0-0,0-0,85,126,112,2015,7
107,108,Idaho ,--,0-0,0-0,0-0,76,126,108,2015,7
108,109,Syracuse,--,0-0,0-0,0-0,16,110,66,2015,7
109,110,Arkansas St,--,0-0,0-0,0-0,64,127,111,2015,7
110,111,Georgia State,--,0-0,0-0,0-0,69,128,109,2015,7
111,112,U Mass,--,0-0,0-0,0-0,64,122,114,2015,7
112,113,N Mex State,--,0-0,0-0,0-0,82,126,113,2015,7
113,114,Fresno St,--,0-0,0-0,0-0,74,120,116,2015,7
114,115,TX El Paso,--,0-0,0-0,0-0,90,120,115,2015,7
115,116,Miami (OH),--,0-0,0-0,0-0,87,124,118,2015,7
116,117,Texas State,--,0-0,0-0,0-0,91,124,117,2015,7
117,118,Tulane,--,0-0,0-0,0-0,88,125,121,2015,7
118,119,North Texas,--,0-0,0-0,0-0,63,119,119,2015,7
119,120,Charlotte,--,0-0,0-0,0-0,92,128,120,2015,7
120,121,Texas Tech,-2.0,0-1,0-0,0-0,14,126,126,2015,7
121,122,Louisville,-2.1,0-1,0-0,0-0,6,127,122,2015,7
122,123,Colorado,-2.9,0-0,0-0,0-0,8,128,123,2015,7
123,124,Oklahoma,-3.7,0-1,0-0,0-0,12,124,14,2015,7
124,125,Arizona St,-3.8,0-1,0-0,0-0,25,127,125,2015,7
125,126,N Carolina,-4.7,0-1,0-0,0-0,2,126,124,2015,7
126,127,Colorado St,-7.5,0-0,0-0,0-0,40,127,127,2015,7
127,128,Bowling Grn,-15.4,0-1,0-0,0-0,20,128,128,2015,7
