,Rank,Team,2015,Last 3,Last 1,Home,Away,2014,Season,Week
0,1,W Virginia,4.3,4.3,2.0,5.5,2.0,1.2,2015,6
1,2,Clemson,3.3,3.3,4.0,4.0,2.0,1.9,2015,6
2,2,Houston,3.3,3.3,2.0,4.0,3.0,2.0,2015,6
3,4,California,3.3,3.7,4.0,3.0,3.5,1.4,2015,6
4,5,Middle Tenn,3.0,3.3,3.0,5.0,1.0,1.5,2015,6
5,5,Boise State,3.0,3.7,4.0,2.5,3.5,2.2,2015,6
6,5,App State,3.0,3.0,3.0,3.0,3.0,1.3,2015,6
7,5,W Kentucky,3.0,3.3,5.0,3.0,3.0,1.8,2015,6
8,5,Fla Atlantic,3.0,2.7,7.0,0.5,5.5,1.3,2015,6
9,5,Miami (FL),3.0,3.0,1.0,3.0,3.0,1.8,2015,6
10,11,Utah,2.8,2.7,3.0,3.0,2.5,1.8,2015,6
11,11,Kent State,2.8,3.3,4.0,3.5,2.0,1.5,2015,6
12,11,Marshall,2.8,2.3,4.0,4.0,1.5,1.5,2015,6
13,11,Charlotte,2.8,2.7,1.0,3.0,2.5,--,2015,6
14,15,Baylor,2.7,2.7,4.0,2.0,3.0,2.1,2015,6
15,15,Kansas,2.7,2.7,2.0,3.0,2.5,1.6,2015,6
16,15,Tulane,2.7,2.7,5.0,3.5,1.0,2.4,2015,6
17,18,Iowa,2.5,3.0,4.0,2.5,2.5,1.2,2015,6
18,18,Oklahoma St,2.5,3.0,1.0,4.0,1.0,1.2,2015,6
19,20,Navy,2.3,2.3,4.0,3.0,1.0,1.4,2015,6
20,20,Wash State,2.3,2.3,2.0,2.0,2.5,0.5,2015,6
21,22,Indiana,2.3,2.0,3.0,2.7,1.0,1.5,2015,6
22,22,GA Southern,2.3,3.0,3.0,4.0,1.7,1.5,2015,6
23,22,Mississippi,2.3,1.7,0.0,2.0,2.5,2.5,2015,6
24,22,VA Tech,2.3,2.0,1.0,2.0,2.5,1.7,2015,6
25,22,Ohio,2.3,2.0,1.0,4.0,1.7,1.7,2015,6
26,22,Temple,2.3,2.7,1.0,1.0,2.7,2.4,2015,6
27,28,Michigan St,2.2,2.3,3.0,2.3,2.0,2.6,2015,6
28,28,Penn State,2.2,3.0,3.0,2.5,1.0,1.6,2015,6
29,28,Florida,2.2,2.3,4.0,2.3,2.0,2.6,2015,6
30,28,Alabama,2.2,2.0,4.0,2.0,2.5,1.5,2015,6
31,32,Maryland,2.0,2.3,3.0,2.0,2.0,1.6,2015,6
32,32,Illinois,2.0,1.3,2.0,2.3,1.0,1.6,2015,6
