,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
28,29,Houston,--,0-0,0-0,0-0,12,75,38,2015,6
29,30,Clemson,--,0-0,0-0,0-0,6,56,37,2015,6
30,31,W Kentucky,--,0-0,0-0,0-0,7,70,56,2015,6
31,32,Mississippi,--,0-0,0-0,0-0,3,53,11,2015,6
32,33,Pittsburgh,--,0-0,0-0,0-0,29,117,44,2015,6
33,34,Vanderbilt,--,0-0,0-0,0-0,27,117,27,2015,6
34,35,TX Christian,--,0-0,0-0,0-0,3,52,32,2015,6
35,36,Boston Col,--,0-0,0-0,0-0,9,81,70,2015,6
36,37,Tulsa,--,0-0,0-0,0-0,21,92,45,2015,6
37,38,Michigan St,--,0-0,0-0,0-0,6,93,40,2015,6
38,39,Notre Dame,--,0-0,0-0,0-0,14,55,55,2015,6
39,40,California,--,0-0,0-0,0-0,13,55,35,2015,6
40,41,VA Tech,--,0-0,0-0,0-0,13,111,49,2015,6
41,42,App State,--,0-0,0-0,0-0,20,118,46,2015,6
42,43,Florida,--,0-0,0-0,0-0,2,60,36,2015,6
43,44,Kentucky,--,0-0,0-0,0-0,26,75,39,2015,6
44,45,Oklahoma St,--,0-0,0-0,0-0,6,116,47,2015,6
45,46,LA Tech,--,0-0,0-0,0-0,10,71,51,2015,6
46,47,Memphis,--,0-0,0-0,0-0,17,124,43,2015,6
47,48,BYU,--,0-0,0-0,0-0,12,119,48,2015,6
48,49,Nebraska,--,0-0,0-0,0-0,13,68,41,2015,6
49,50,Indiana,--,0-0,0-0,0-0,38,99,53,2015,6
50,51,Temple,--,0-0,0-0,0-0,27,120,67,2015,6
51,52,GA Tech,--,0-0,0-0,0-0,10,67,50,2015,6
52,53,E Carolina,--,0-0,0-0,0-0,35,94,79,2015,6
53,54,S Methodist,--,0-0,0-0,0-0,54,119,61,2015,6
54,55,Wash State,--,0-0,0-0,0-0,25,105,68,2015,6
55,56,Utah State,--,0-0,0-0,0-0,21,123,57,2015,6
56,57,Miami (FL),--,0-0,0-0,0-0,14,105,28,2015,6
57,58,W Virginia,--,0-0,0-0,0-0,24,69,69,2015,6
58,59,Middle Tenn,--,0-0,0-0,0-0,37,123,60,2015,6
59,60,N Illinois,--,0-0,0-0,0-0,20,128,42,2015,6
60,61,Navy,--,0-0,0-0,0-0,23,127,66,2015,6
61,62,Iowa State,--,0-0,0-0,0-0,61,89,63,2015,6
62,63,Purdue,--,0-0,0-0,0-0,56,109,86,2015,6
63,64,Arizona,--,0-0,0-0,0-0,20,118,21,2015,6
64,65,Nevada,--,0-0,0-0,0-0,55,121,65,2015,6
65,66,Syracuse,--,0-0,0-0,0-0,16,110,71,2015,6
66,67,Missouri,--,0-0,0-0,0-0,10,69,62,2015,6
67,68,Buffalo,--,0-0,0-0,0-0,56,112,64,2015,6
68,69,Connecticut,--,0-0,0-0,0-0,49,124,52,2015,6
69,70,Ohio,--,0-0,0-0,0-0,27,127,73,2015,6
70,71,Virginia,--,0-0,0-0,0-0,45,108,54,2015,6
71,72,Akron,--,0-0,0-0,0-0,28,120,74,2015,6
72,73,UNLV,--,0-0,0-0,0-0,66,127,76,2015,6
73,74,S Mississippi,--,0-0,0-0,0-0,39,105,77,2015,6
74,75,Army,--,0-0,0-0,0-0,19,125,81,2015,6
75,76,GA Southern,--,0-0,0-0,0-0,2,122,91,2015,6
76,77,E Michigan,--,0-0,0-0,0-0,70,128,78,2015,6
77,78,Central Mich,--,0-0,0-0,0-0,60,115,75,2015,6
78,79,Ball State,--,0-0,0-0,0-0,75,122,80,2015,6
79,80,Air Force,--,0-0,0-0,0-0,35,119,59,2015,6
80,81,Cincinnati,--,0-0,0-0,0-0,50,128,84,2015,6
81,82,Minnesota,--,0-0,0-0,0-0,12,82,58,2015,6
82,83,Wake Forest,--,0-0,0-0,0-0,13,92,88,2015,6
83,84,Marshall,--,0-0,0-0,0-0,47,106,85,2015,6
84,85,Fla Atlantic,--,0-0,0-0,0-0,63,113,82,2015,6
85,86,Oregon St,--,0-0,0-0,0-0,65,116,89,2015,6
86,87,Penn State,--,0-0,0-0,0-0,42,125,90,2015,6
87,88,Florida Intl,--,0-0,0-0,0-0,8,107,83,2015,6
88,89,LA Monroe,--,0-0,0-0,0-0,86,119,92,2015,6
89,90,S Alabama,--,0-0,0-0,0-0,73,118,99,2015,6
90,91,LA Lafayette,--,0-0,0-0,0-0,47,109,72,2015,6
91,92,New Mexico,--,0-0,0-0,0-0,28,119,102,2015,6
92,93,San Jose St,--,0-0,0-0,0-0,72,116,101,2015,6
93,94,San Diego St,--,0-0,0-0,0-0,5,101,93,2015,6
94,95,S Florida,--,0-0,0-0,0-0,48,110,96,2015,6
95,96,W Michigan,--,0-0,0-0,0-0,21,118,98,2015,6
96,97,Troy,--,0-0,0-0,0-0,58,122,94,2015,6
97,98,Central FL,--,0-0,0-0,0-0,61,119,87,2015,6
98,99,TX-San Ant,--,0-0,0-0,0-0,9,119,107,2015,6
99,100,Rice,--,0-0,0-0,0-0,52,101,97,2015,6
100,101,Old Dominion,--,0-0,0-0,0-0,84,117,104,2015,6
101,102,Wyoming,--,0-0,0-0,0-0,69,117,111,2015,6
102,103,Texas,--,0-0,0-0,0-0,3,114,100,2015,6
103,104,Rutgers,--,0-0,0-0,0-0,42,105,105,2015,6
104,105,Kansas,--,0-0,0-0,0-0,70,114,103,2015,6
105,106,Illinois,--,0-0,0-0,0-0,26,124,110,2015,6
106,107,Maryland,--,0-0,0-0,0-0,11,107,106,2015,6
107,108,Idaho ,--,0-0,0-0,0-0,76,126,114,2015,6
108,109,Georgia State,--,0-0,0-0,0-0,69,128,112,2015,6
109,110,Hawaii,--,0-0,0-0,0-0,68,114,95,2015,6
110,111,Arkansas St,--,0-0,0-0,0-0,64,127,113,2015,6
111,112,Kent State,--,0-0,0-0,0-0,85,126,108,2015,6
112,113,N Mex State,--,0-0,0-0,0-0,82,126,120,2015,6
113,114,U Mass,--,0-0,0-0,0-0,64,122,109,2015,6
114,115,TX El Paso,--,0-0,0-0,0-0,90,120,115,2015,6
115,116,Fresno St,--,0-0,0-0,0-0,74,120,116,2015,6
116,117,Texas State,--,0-0,0-0,0-0,91,124,117,2015,6
117,118,Miami (OH),--,0-0,0-0,0-0,87,124,122,2015,6
118,119,North Texas,--,0-0,0-0,0-0,63,119,118,2015,6
119,120,Charlotte,--,0-0,0-0,0-0,92,128,119,2015,6
120,121,Tulane,--,0-0,0-0,0-0,88,125,121,2015,6
121,122,Louisville,-2.1,0-1,0-0,0-0,6,127,125,2015,6
122,123,Colorado,-2.4,0-0,0-0,0-0,8,128,124,2015,6
123,124,N Carolina,-2.7,0-1,0-0,0-0,2,126,123,2015,6
124,125,Arizona St,-4.0,0-1,0-0,0-0,25,127,127,2015,6
125,126,Texas Tech,-4.9,0-1,0-0,0-0,14,126,17,2015,6
126,127,Colorado St,-5.4,0-0,0-0,0-0,40,127,126,2015,6
127,128,Bowling Grn,-16.1,0-1,0-0,0-0,20,128,128,2015,6
