,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Tennessee,35.3,0-0,0-0,0-0,1,38,2,2015,9
1,2,Baylor,34.4,0-0,0-0,0-0,1,16,1,2015,9
2,3,Texas,30.3,0-0,0-0,0-0,3,114,4,2015,9
3,4,Alabama,30.1,1-0,0-0,0-0,1,20,3,2015,9
4,5,Texas A&M,22.2,1-0,0-0,0-0,2,34,5,2015,9
5,6,S Carolina,15.1,0-0,0-0,0-0,1,39,6,2015,9
6,7,Toledo,14.1,1-0,0-0,0-0,4,69,7,2015,9
7,8,Auburn,13.6,0-0,0-0,0-0,4,23,8,2015,9
8,9,Wisconsin,5.6,0-1,0-0,0-0,6,32,9,2015,9
9,10,Arkansas,4.8,0-2,0-0,0-0,8,126,10,2015,9
10,11,Maryland,1.9,0-0,0-0,0-0,11,107,90,2015,9
11,12,Clemson,--,0-0,0-0,0-0,6,56,37,2015,9
12,13,USC,--,0-0,0-0,0-0,9,117,12,2015,9
13,14,Ohio State,--,0-0,0-0,0-0,1,60,18,2015,9
14,15,Iowa,--,0-0,0-0,0-0,13,86,13,2015,9
15,16,UCLA,--,0-0,0-0,0-0,10,102,14,2015,9
16,17,Utah,--,0-0,0-0,0-0,11,62,11,2015,9
17,18,Houston,--,0-0,0-0,0-0,12,75,28,2015,9
18,19,Michigan,--,0-0,0-0,0-0,2,52,17,2015,9
19,20,Duke,--,0-0,0-0,0-0,4,52,15,2015,9
20,21,LSU,--,0-0,0-0,0-0,4,63,19,2015,9
21,22,App State,--,0-0,0-0,0-0,20,118,20,2015,9
22,23,Georgia,--,0-0,0-0,0-0,6,128,21,2015,9
23,24,Oklahoma St,--,0-0,0-0,0-0,6,116,22,2015,9
24,25,Florida,--,0-0,0-0,0-0,2,60,24,2015,9
25,26,Washington,--,0-0,0-0,0-0,7,54,16,2015,9
26,27,Notre Dame,--,0-0,0-0,0-0,14,55,38,2015,9
27,28,Oregon,--,0-0,0-0,0-0,5,79,25,2015,9
28,29,Michigan St,--,0-0,0-0,0-0,6,93,23,2015,9
29,30,TX Christian,--,0-0,0-0,0-0,3,52,26,2015,9
30,31,Stanford,--,0-0,0-0,0-0,2,110,32,2015,9
31,32,Memphis,--,0-0,0-0,0-0,17,124,40,2015,9
32,33,Miss State,--,0-0,0-0,0-0,9,47,34,2015,9
33,34,Boise State,--,0-0,0-0,0-0,1,57,31,2015,9
34,35,Pittsburgh,--,0-0,0-0,0-0,29,117,30,2015,9
35,36,NC State,--,0-0,0-0,0-0,16,117,39,2015,9
36,37,Florida St,--,0-0,0-0,0-0,13,104,35,2015,9
37,38,Nebraska,--,0-0,0-0,0-0,13,68,33,2015,9
38,39,California,--,0-0,0-0,0-0,13,55,29,2015,9
39,40,Boston Col,--,0-0,0-0,0-0,9,81,44,2015,9
40,41,Wash State,--,0-0,0-0,0-0,25,105,41,2015,9
41,42,Kansas St,--,0-0,0-0,0-0,18,115,27,2015,9
42,43,Mississippi,--,0-0,0-0,0-0,3,53,43,2015,9
43,44,GA Tech,--,0-0,0-0,0-0,10,67,52,2015,9
44,45,BYU,--,0-0,0-0,0-0,12,119,47,2015,9
45,46,Temple,--,0-0,0-0,0-0,27,120,53,2015,9
46,47,N Illinois,--,0-0,0-0,0-0,20,128,49,2015,9
47,48,Northwestern,--,0-0,0-0,0-0,12,111,59,2015,9
48,49,W Kentucky,--,0-0,0-0,0-0,7,70,42,2015,9
49,50,W Virginia,--,0-0,0-0,0-0,24,69,50,2015,9
50,51,VA Tech,--,0-0,0-0,0-0,13,111,46,2015,9
51,52,Miami (FL),--,0-0,0-0,0-0,14,105,48,2015,9
52,53,Navy,--,0-0,0-0,0-0,23,127,55,2015,9
53,54,Tulsa,--,0-0,0-0,0-0,21,92,57,2015,9
54,55,E Carolina,--,0-0,0-0,0-0,35,94,56,2015,9
55,56,Vanderbilt,--,0-0,0-0,0-0,27,117,58,2015,9
56,57,Missouri,--,0-0,0-0,0-0,10,69,54,2015,9
57,58,Arizona,--,0-0,0-0,0-0,20,118,60,2015,9
58,59,W Michigan,--,0-0,0-0,0-0,21,118,61,2015,9
59,60,Minnesota,--,0-0,0-0,0-0,12,82,63,2015,9
60,61,Virginia,--,0-0,0-0,0-0,45,108,64,2015,9
61,62,Purdue,--,0-0,0-0,0-0,56,109,62,2015,9
62,63,Utah State,--,0-0,0-0,0-0,21,123,36,2015,9
