,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Arkansas,10.9,1,75,7,2015,7
1,2,Alabama,10.3,1,20,1,2015,7
2,3,Texas,9.6,2,35,14,2015,7
3,4,GA Tech,9.4,4,104,9,2015,7
4,5,BYU,9.1,1,55,3,2015,7
5,6,Washington,8.9,5,51,28,2015,7
6,7,Mississippi,8.7,2,71,2,2015,7
7,8,Tennessee,8.1,1,64,8,2015,7
8,9,Stanford,7.9,4,33,4,2015,7
9,10,Clemson,7.1,4,83,16,2015,7
10,11,Georgia,6.7,5,71,17,2015,7
11,12,Notre Dame,6.5,4,45,13,2015,7
12,13,USC,6.3,3,74,10,2015,7
13,14,Texas Tech,6.1,11,126,12,2015,7
14,15,Utah,6.0,11,50,19,2015,7
15,16,TX Christian,5.8,3,47,36,2015,7
16,17,Oklahoma,5.8,1,73,6,2015,7
17,18,Florida,5.6,6,96,20,2015,7
18,19,Vanderbilt,5.1,14,78,15,2015,7
19,20,Michigan,5.1,10,45,21,2015,7
20,21,Miss State,5.0,5,58,5,2015,7
21,22,Kansas St,4.9,16,104,38,2015,7
22,23,California,4.8,6,89,63,2015,7
23,24,Northwestern,4.7,16,64,29,2015,7
24,25,Arizona St,4.5,7,49,11,2015,7
25,26,Texas A&M,4.4,8,59,24,2015,7
26,27,W Virginia,4.3,2,102,22,2015,7
27,28,Louisville,4.3,14,42,23,2015,7
28,29,LSU,4.0,2,30,18,2015,7
29,30,S Carolina,3.6,5,49,25,2015,7
30,31,Oklahoma St,3.6,14,100,58,2015,7
31,32,Wisconsin,3.3,1,60,27,2015,7
32,33,Virginia,2.9,1,67,41,2015,7
33,34,UCLA,2.8,12,66,32,2015,7
34,35,Auburn,2.6,7,55,26,2015,7
35,36,E Carolina,2.3,36,101,43,2015,7
36,37,Nebraska,2.2,14,55,33,2015,7
37,38,Boise State,1.9,13,75,39,2015,7
38,39,Miami (FL),1.8,22,95,68,2015,7
39,40,VA Tech,1.5,4,44,31,2015,7
40,41,Baylor,0.7,3,100,52,2015,7
41,42,Middle Tenn,0.6,33,114,42,2015,7
42,43,Pittsburgh,0.1,19,103,30,2015,7
43,44,Arizona,0.1,27,110,46,2015,7
44,45,Ohio State,-0.1,1,57,34,2015,7
45,46,Navy,-0.2,46,128,91,2015,7
46,47,N Carolina,-0.3,26,79,37,2015,7
47,48,Utah State,-0.4,30,122,48,2015,7
48,49,Minnesota,-0.5,4,66,45,2015,7
49,50,Florida St,-0.5,20,93,60,2015,7
50,51,Indiana,-0.7,51,112,66,2015,7
51,52,U Mass,-0.8,10,113,59,2015,7
52,53,Illinois,-1.0,49,120,61,2015,7
53,54,W Kentucky,-1.2,29,83,50,2015,7
54,55,Oregon,-1.5,3,86,35,2015,7
55,56,Central Mich,-1.7,32,98,49,2015,7
56,57,Iowa,-1.8,44,103,44,2015,7
57,58,Duke,-1.8,39,115,40,2015,7
58,59,Oregon St,-1.9,56,125,65,2015,7
59,60,Maryland,-1.9,27,122,85,2015,7
60,61,LA Tech,-2.0,31,96,53,2015,7
61,62,Wash State,-2.3,39,121,103,2015,7
62,63,Missouri,-2.4,22,99,79,2015,7
63,64,Cincinnati,-2.4,50,106,70,2015,7
64,65,Bowling Grn,-2.6,16,99,47,2015,7
65,66,Kentucky,-2.7,25,69,64,2015,7
66,67,Boston Col,-2.7,40,126,56,2015,7
67,68,N Illinois,-2.8,44,125,51,2015,7
68,69,W Michigan,-3.1,20,80,55,2015,7
69,70,TX-San Ant,-3.5,6,119,77,2015,7
70,71,Purdue,-3.6,28,86,71,2015,7
71,72,UNLV,-3.7,9,127,67,2015,7
72,73,Wake Forest,-3.7,56,128,76,2015,7
73,74,Ball State,-3.9,73,123,73,2015,7
74,75,S Florida,-3.9,61,128,83,2015,7
75,76,Toledo,-4.0,5,92,57,2015,7
76,77,Colorado St,-4.2,65,116,96,2015,7
77,78,Michigan St,-4.6,7,78,72,2015,7
78,79,LA Monroe,-4.6,9,124,78,2015,7
79,80,Iowa State,-4.6,30,115,84,2015,7
80,81,NC State,-4.9,47,124,106,2015,7
81,82,Air Force,-5.1,54,110,54,2015,7
82,83,Tulsa,-5.2,56,92,62,2015,7
83,84,Temple,-5.2,35,95,75,2015,7
84,85,Syracuse,-5.2,40,121,80,2015,7
85,86,Penn State,-5.3,24,90,88,2015,7
86,87,Houston,-5.5,58,120,69,2015,7
87,88,Memphis,-5.6,43,114,89,2015,7
88,89,Arkansas St,-6.0,3,106,82,2015,7
89,90,Akron,-6.3,6,102,81,2015,7
90,91,Connecticut,-6.4,81,127,86,2015,7
91,92,Hawaii,-6.5,28,112,74,2015,7
92,93,Rutgers,-7.1,64,117,117,2015,7
93,94,GA Southern,-7.1,5,98,87,2015,7
94,95,Nevada,-7.3,62,125,92,2015,7
95,96,San Jose St,-7.3,85,127,90,2015,7
96,97,S Mississippi,-7.4,25,108,93,2015,7
97,98,App State,-7.5,54,102,94,2015,7
98,99,Colorado,-7.7,51,108,105,2015,7
99,100,Fresno St,-8.2,81,126,97,2015,7
100,101,Ohio,-8.7,77,114,99,2015,7
101,102,Rice,-9.0,64,124,101,2015,7
102,103,Army,-9.2,103,123,114,2015,7
103,104,S Methodist,-9.4,6,113,113,2015,7
104,105,Buffalo,-9.4,87,127,109,2015,7
105,106,Kansas,-9.7,79,120,108,2015,7
106,107,LA Lafayette,-9.8,36,123,98,2015,7
107,108,North Texas,-10.0,64,113,102,2015,7
108,109,Kent State,-10.0,31,118,118,2015,7
109,110,San Diego St,-10.1,56,117,111,2015,7
110,111,Florida Intl,-10.1,45,119,95,2015,7
111,112,Tulane,-10.4,12,115,110,2015,7
