,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,10.4,1,20,3,2015,11
1,2,Tennessee,10.4,1,64,1,2015,11
2,3,W Virginia,9.6,2,102,2,2015,11
3,4,LSU,9.6,2,30,17,2015,11
4,5,Notre Dame,9.5,4,45,5,2015,11
5,6,USC,9.3,3,74,4,2015,11
6,7,California,8.4,6,89,9,2015,11
7,8,Washington,8.4,5,51,8,2015,11
8,9,Clemson,8.2,4,83,12,2015,11
9,10,GA Tech,8.0,4,104,10,2015,11
10,11,Mississippi,7.9,2,71,7,2015,11
11,12,Arkansas,7.8,1,75,18,2015,11
12,13,Utah,7.5,11,50,15,2015,11
13,14,Florida,7.2,6,96,6,2015,11
14,15,Auburn,7.0,7,55,21,2015,11
15,16,Kansas St,6.8,16,104,24,2015,11
16,17,Stanford,6.5,4,33,14,2015,11
17,18,Texas A&M,6.3,8,59,13,2015,11
18,19,TX Christian,6.2,3,47,36,2015,11
19,20,Texas Tech,6.0,11,126,23,2015,11
20,21,Oklahoma,5.8,1,73,16,2015,11
21,22,Texas,5.6,2,35,11,2015,11
22,23,S Carolina,5.6,5,49,33,2015,11
23,24,Oklahoma St,5.3,14,100,39,2015,11
24,25,Georgia,5.1,5,71,19,2015,11
25,26,Pittsburgh,5.1,19,103,34,2015,11
26,27,Florida St,5.0,20,93,43,2015,11
27,28,Louisville,5.0,14,42,20,2015,11
28,29,Virginia,4.9,1,67,29,2015,11
29,30,Vanderbilt,4.8,14,78,37,2015,11
30,31,Miss State,4.7,5,58,27,2015,11
31,32,Arizona St,4.2,7,49,26,2015,11
32,33,Oregon,4.2,3,86,32,2015,11
33,34,Maryland,3.9,27,122,38,2015,11
34,35,BYU,3.8,1,55,25,2015,11
35,36,Miami (FL),3.7,22,95,22,2015,11
36,37,UCLA,3.4,12,66,31,2015,11
37,38,Michigan,3.4,10,45,28,2015,11
38,39,VA Tech,3.2,4,44,30,2015,11
39,40,Northwestern,3.2,16,64,35,2015,11
40,41,Michigan St,3.2,7,78,42,2015,11
41,42,Iowa State,2.9,30,115,40,2015,11
42,43,Kentucky,2.2,25,69,46,2015,11
43,44,Wisconsin,1.9,1,60,41,2015,11
44,45,Missouri,1.9,22,99,51,2015,11
45,46,Nebraska,1.9,14,55,45,2015,11
46,47,Minnesota,1.6,4,66,55,2015,11
47,48,Boston Col,1.5,40,126,44,2015,11
48,49,Arizona,1.3,27,110,63,2015,11
49,50,N Carolina,1.3,26,79,59,2015,11
50,51,Baylor,1.2,3,100,54,2015,11
51,52,Wash State,1.2,39,121,48,2015,11
52,53,Duke,0.9,39,115,60,2015,11
53,54,Illinois,0.8,49,120,57,2015,11
54,55,NC State,0.6,47,124,62,2015,11
