,Rank,Team,2015,Last 3,Last 1,Home,Away,2014,Season,Week
0,1,Wisconsin,267.1,267.0,276.0,207.6,350.4,304.2,2015,14
1,2,Alabama,276.5,278.3,260.0,250.8,307.2,337.0,2015,14
2,3,Michigan,281.3,405.3,482.0,248.4,327.4,311.3,2015,14
3,4,Florida,283.6,268.0,304.0,294.0,269.0,346.8,2015,14
4,5,San Diego St,292.3,241.3,263.0,258.6,320.3,334.3,2015,14
5,6,Boston Col,295.3,347.0,243.0,227.6,363.0,339.0,2015,14
6,7,Clemson,295.9,292.0,402.0,287.3,306.2,278.8,2015,14
7,8,Ohio State,303.5,306.3,364.0,286.0,328.0,342.4,2015,14
8,9,Georgia,307.8,274.0,276.0,250.5,376.6,347.8,2015,14
9,10,Missouri,311.2,312.3,310.0,327.0,298.0,345.0,2015,14
10,11,GA Southern,316.5,221.0,136.0,246.8,363.0,396.5,2015,14
11,12,Penn State,324.3,391.7,436.0,263.9,408.8,278.7,2015,14
12,13,Northwestern,326.2,294.0,319.0,331.0,320.4,385.0,2015,14
13,14,App State,327.9,354.0,246.0,367.6,288.2,357.4,2015,14
14,15,Temple,328.4,308.7,138.0,210.2,446.7,370.2,2015,14
15,16,Florida St,332.6,357.0,262.0,334.2,330.8,402.7,2015,14
16,17,Louisville,334.5,373.7,291.0,316.4,349.7,310.0,2015,14
17,18,Pittsburgh,339.0,364.0,377.0,392.0,294.8,384.4,2015,14
18,19,Akron,340.0,303.7,135.0,265.2,402.3,385.2,2015,14
19,20,Iowa,340.8,424.0,433.0,346.8,333.6,339.2,2015,14
20,21,Air Force,341.0,443.0,512.0,303.2,372.5,405.8,2015,14
21,22,LSU,342.5,374.0,250.0,326.5,361.6,326.1,2015,14
22,23,Central Mich,343.5,366.3,330.0,359.4,330.2,363.8,2015,14
23,24,Boise State,346.1,498.0,474.0,320.4,367.5,375.4,2015,14
24,25,Michigan St,349.2,279.7,418.0,371.0,318.6,321.8,2015,14
25,26,Oklahoma,350.7,421.0,457.0,397.8,303.5,382.6,2015,14
26,27,Utah State,352.5,400.7,358.0,333.8,368.0,352.1,2015,14
27,28,NC State,352.5,441.3,553.0,415.8,299.8,383.2,2015,14
28,29,Minnesota,354.0,425.0,336.0,352.1,356.6,364.8,2015,14
29,30,Connecticut,356.7,259.7,321.0,345.4,366.2,385.7,2015,14
30,31,Notre Dame,362.4,354.7,422.0,370.0,354.8,404.2,2015,14
31,32,Washington,362.5,324.3,319.0,362.0,363.0,398.2,2015,14
32,33,VA Tech,362.8,378.7,433.0,402.4,329.8,356.3,2015,14
33,34,Utah,365.2,364.0,307.0,342.3,397.2,398.2,2015,14
34,35,S Mississippi,365.7,319.0,405.0,333.8,392.3,456.7,2015,14
35,36,Vanderbilt,369.4,453.7,523.0,339.0,394.7,403.3,2015,14
36,37,Illinois,369.9,377.7,350.0,352.8,384.2,462.8,2015,14
37,38,Texas A&M,373.1,306.0,327.0,401.7,338.8,468.1,2015,14
38,39,Navy,373.9,393.0,555.0,321.2,426.6,415.7,2015,14
39,40,Stanford,376.0,488.0,533.0,385.1,363.2,296.3,2015,14
40,41,GA Tech,376.7,377.0,402.0,346.2,413.4,417.8,2015,14
41,42,S Florida,377.5,337.7,203.0,381.0,374.5,399.3,2015,14
42,43,Ohio,378.3,313.3,328.0,339.0,411.0,390.8,2015,14
