,Rank,Team,Rating,Hi,Low,Last,Season,Week
92,93,Virginia,-8.2,33,101,101,2015,7
93,94,W Michigan,-8.8,28,109,94,2015,7
94,95,Oregon St,-9.0,45,118,82,2015,7
95,96,Colorado St,-9.2,29,115,84,2015,7
96,97,Arkansas St,-9.4,7,116,93,2015,7
97,98,Army,-9.6,96,128,96,2015,7
98,99,Maryland,-10.3,68,112,102,2015,7
99,100,Kent State,-11.0,82,128,111,2015,7
100,101,LA Monroe,-11.1,42,128,99,2015,7
101,102,San Diego St,-11.3,7,107,103,2015,7
102,103,LA Lafayette,-12.3,52,116,107,2015,7
103,104,Purdue,-13.1,57,105,92,2015,7
104,105,U Mass,-14.1,62,127,104,2015,7
105,106,TX-San Ant,-14.6,13,122,106,2015,7
106,107,Troy,-15.5,1,113,110,2015,7
107,108,Fla Atlantic,-16.3,84,118,113,2015,7
108,109,S Methodist,-16.5,85,122,112,2015,7
109,110,Rice,-17.5,50,124,108,2015,7
110,111,New Mexico,-18.1,11,123,97,2015,7
111,112,Tulane,-19.2,102,127,109,2015,7
112,113,Hawaii,-19.9,69,128,105,2015,7
113,114,E Michigan,-19.9,103,128,116,2015,7
114,115,S Alabama,-20.3,32,119,118,2015,7
115,116,Wyoming,-21.4,94,128,125,2015,7
116,117,Texas State,-21.5,71,124,115,2015,7
117,118,Central FL,-22.7,70,128,114,2015,7
118,119,Idaho ,-24.1,60,128,120,2015,7
119,120,Old Dominion,-25.0,99,126,121,2015,7
120,121,Miami (OH),-25.1,99,125,119,2015,7
121,122,Fresno St,-25.6,65,122,117,2015,7
122,123,N Mex State,-27.0,85,126,123,2015,7
123,124,Kansas,-28.2,62,127,122,2015,7
124,125,Georgia State,-29.1,63,125,124,2015,7
125,126,Charlotte,-29.3,97,128,127,2015,7
126,127,TX El Paso,-31.6,99,127,126,2015,7
127,128,North Texas,-40.8,61,128,128,2015,7
