,Rank,Team,2015,Last 3,Last 1,Home,Away,2014,Season,Week
0,1,Michigan,11.9,23.0,16.0,9.5,16.7,22.4,2015,11
1,2,Wisconsin,12.3,15.7,24.0,5.0,23.3,22.2,2015,11
2,3,Florida,14.6,15.0,7.0,16.2,12.5,22.7,2015,11
3,4,Ohio State,15.0,10.3,14.0,12.8,19.3,22.0,2015,11
4,5,Missouri,16.0,16.7,31.0,17.0,15.0,21.3,2015,11
5,6,Alabama,16.3,17.7,16.0,16.2,16.7,18.8,2015,11
6,7,Iowa,16.9,17.3,27.0,18.8,15.0,25.8,2015,11
7,8,Florida St,17.4,22.0,23.0,19.2,15.3,26.6,2015,11
8,9,Boston Col,17.6,22.3,24.0,16.2,20.0,22.3,2015,11
9,10,Penn State,17.7,17.7,23.0,9.8,29.5,18.6,2015,11
10,11,Miss State,17.8,16.3,13.0,18.5,17.0,22.2,2015,11
11,12,Clemson,18.0,18.0,13.0,17.2,19.3,17.5,2015,11
12,12,Houston,18.0,13.3,30.0,18.0,18.0,22.3,2015,11
13,14,Oklahoma,18.1,16.7,16.0,21.6,13.8,25.9,2015,11
14,15,Toledo,18.3,29.0,32.0,17.8,19.0,31.3,2015,11
15,16,Marshall,18.3,16.7,27.0,15.3,20.8,22.1,2015,11
16,17,Temple,18.4,26.0,40.0,15.0,21.2,19.1,2015,11
17,18,Vanderbilt,18.8,15.3,9.0,16.0,20.4,34.5,2015,11
18,19,Connecticut,19.8,17.7,3.0,21.5,18.4,31.1,2015,11
19,20,N Carolina,19.9,21.0,31.0,18.0,22.3,39.8,2015,11
20,21,Georgia,20.0,12.0,3.0,16.2,26.3,21.7,2015,11
21,22,Stanford,20.2,17.3,10.0,18.3,21.8,17.8,2015,11
22,23,Northwestern,20.3,29.7,21.0,17.2,25.3,26.8,2015,11
23,24,Navy,20.3,17.0,20.0,15.8,26.3,28.4,2015,11
24,25,Air Force,20.4,8.0,3.0,12.5,28.3,24.8,2015,11
25,26,San Diego St,20.6,12.7,17.0,18.3,22.0,20.9,2015,11
26,26,App State,20.6,31.3,40.0,26.8,14.5,27.3,2015,11
27,26,Boise State,20.6,31.0,27.0,9.0,27.6,26.8,2015,11
28,29,Washington,21.1,22.7,34.0,22.0,19.7,22.7,2015,11
29,30,Utah,21.6,25.7,23.0,17.0,27.3,25.8,2015,11
30,31,NC State,22.1,27.0,8.0,32.3,16.0,29.3,2015,11
31,32,USC,22.6,25.0,30.0,21.2,25.3,25.2,2015,11
32,33,Pittsburgh,22.8,29.3,42.0,29.0,19.0,28.5,2015,11
33,34,Notre Dame,23.1,27.0,30.0,21.4,25.3,29.2,2015,11
34,35,Central Mich,23.1,13.7,6.0,19.0,25.6,25.9,2015,11
35,36,LSU,23.5,26.0,30.0,22.8,24.3,19.0,2015,11
