,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Baylor,32.0,1,116,1,2015,8
1,2,Alabama,24.7,1,21,3,2015,8
2,3,Stanford,24.4,2,75,9,2015,8
3,4,Oklahoma,23.9,1,40,13,2015,8
4,5,Michigan,21.8,2,47,2,2015,8
5,6,Clemson,21.5,2,44,8,2015,8
6,7,Utah,21.0,4,55,7,2015,8
7,8,Florida,19.9,5,82,11,2015,8
8,9,Boise State,19.8,4,89,4,2015,8
9,10,Notre Dame,19.6,2,26,15,2015,8
10,11,TX Christian,19.2,2,39,6,2015,8
11,12,N Carolina,17.4,3,75,30,2015,8
12,13,Iowa,16.3,13,96,31,2015,8
13,14,Utah State,16.2,14,125,55,2015,8
14,15,USC,16.0,1,49,5,2015,8
15,16,LSU,15.0,5,62,19,2015,8
16,17,Ohio State,14.6,2,60,26,2015,8
17,18,W Kentucky,14.3,9,55,16,2015,8
18,19,Florida St,14.2,6,30,22,2015,8
19,20,Houston,13.9,10,90,37,2015,8
20,21,Oklahoma St,13.8,7,118,17,2015,8
21,22,Miss State,13.2,15,55,29,2015,8
22,23,App State,13.2,12,85,49,2015,8
23,24,California,13.0,10,53,25,2015,8
24,25,Texas A&M,12.7,6,76,10,2015,8
25,26,Memphis,12.5,16,69,42,2015,8
26,27,Tennessee,12.2,12,29,27,2015,8
27,28,Duke,12.0,3,108,23,2015,8
28,29,Texas Tech,11.6,14,100,14,2015,8
29,30,UCLA,11.5,8,47,21,2015,8
30,31,Washington,11.4,4,40,18,2015,8
31,32,Mississippi,10.8,1,56,12,2015,8
32,33,Toledo,10.7,23,99,32,2015,8
33,34,Pittsburgh,10.6,29,110,58,2015,8
34,35,Navy,10.4,13,101,33,2015,8
35,36,Arizona St,9.7,19,90,45,2015,8
36,37,Michigan St,9.3,5,57,57,2015,8
37,38,Bowling Grn,9.1,6,103,53,2015,8
38,39,Nebraska,9.0,30,70,48,2015,8
39,40,Georgia,8.8,2,62,24,2015,8
40,41,W Virginia,8.5,4,91,20,2015,8
41,42,Arkansas,8.4,5,60,38,2015,8
42,43,Miami (FL),8.3,15,85,44,2015,8
43,44,NC State,8.0,25,85,41,2015,8
44,45,GA Southern,7.8,29,115,63,2015,8
45,46,VA Tech,7.8,27,62,39,2015,8
46,47,Wisconsin,7.2,12,51,28,2015,8
47,48,Louisville,6.9,30,80,46,2015,8
48,49,Wash State,6.1,20,126,68,2015,8
49,50,Temple,5.6,23,82,35,2015,8
50,51,N Illinois,5.1,40,98,62,2015,8
51,52,BYU,4.9,9,54,40,2015,8
52,53,Central Mich,4.9,45,116,83,2015,8
53,54,Penn State,4.6,33,86,52,2015,8
54,55,Texas,4.2,40,91,59,2015,8
55,56,E Carolina,4.2,50,111,50,2015,8
56,57,Arizona,4.2,32,119,43,2015,8
57,58,GA Tech,3.4,1,68,36,2015,8
58,59,Marshall,1.6,51,122,74,2015,8
59,60,Vanderbilt,1.3,44,118,56,2015,8
60,61,Middle Tenn,1.2,13,99,60,2015,8
61,62,Kansas St,1.2,32,95,34,2015,8
62,63,Missouri,1.1,16,76,70,2015,8
63,64,Oregon,1.1,6,84,78,2015,8
64,65,W Michigan,0.7,28,109,94,2015,8
65,66,Kentucky,0.5,44,93,69,2015,8
66,67,Boston Col,0.4,31,89,51,2015,8
67,68,Illinois,-0.1,8,85,75,2015,8
68,69,LA Tech,-0.6,35,77,54,2015,8
69,70,Cincinnati,-0.8,31,96,65,2015,8
70,71,Indiana,-0.9,44,119,61,2015,8
71,72,Connecticut,-1.2,70,126,71,2015,8
72,73,Tulsa,-1.3,54,98,81,2015,8
73,74,S Florida,-1.4,10,104,73,2015,8
74,75,Northwestern,-1.5,16,84,47,2015,8
75,76,UNLV,-2.3,63,112,76,2015,8
76,77,Auburn,-2.8,22,109,72,2015,8
77,78,Arkansas St,-3.1,7,116,97,2015,8
78,79,S Mississippi,-3.2,14,111,82,2015,8
79,80,S Carolina,-4.7,6,91,90,2015,8
