,Rank,Team,2015,Last 3,Last 1,Home,Away,2014,Season,Week
0,1,Wisconsin,12.4,15.7,13.0,6.1,23.3,22.2,2015,13
1,2,Ohio State,14.1,11.3,17.0,13.4,15.3,22.0,2015,13
2,3,Florida,14.5,11.7,14.0,15.8,12.8,22.7,2015,13
3,4,Michigan,14.9,24.3,16.0,9.5,21.4,22.4,2015,13
4,5,Alabama,15.3,12.0,6.0,16.2,14.0,18.8,2015,13
5,6,Missouri,16.3,22.0,19.0,17.4,15.2,21.3,2015,13
6,7,Marshall,16.5,12.3,0.0,12.2,20.8,22.1,2015,13
7,8,Florida St,17.4,20.3,17.0,18.8,15.3,26.6,2015,13
8,9,Boston Col,17.8,23.0,19.0,16.2,19.8,22.3,2015,13
9,10,San Diego St,18.2,11.3,14.0,14.5,20.7,20.9,2015,13
10,11,Northwestern,18.3,14.0,7.0,16.7,20.8,26.8,2015,13
11,12,Clemson,18.4,17.7,13.0,16.5,21.3,17.5,2015,13
12,13,Penn State,18.6,17.0,28.0,12.4,29.5,18.6,2015,13
13,14,Iowa,19.0,27.3,20.0,21.7,15.0,25.8,2015,13
14,14,Georgia,19.0,11.0,17.0,16.3,23.0,21.7,2015,13
15,16,Vanderbilt,19.2,17.0,25.0,18.0,20.4,34.5,2015,13
16,17,Connecticut,19.5,11.0,17.0,20.6,18.4,31.1,2015,13
17,18,Navy,19.7,18.3,21.0,15.4,25.0,28.4,2015,13
18,19,Toledo,19.7,27.7,28.0,17.8,21.6,31.3,2015,13
19,20,Houston,19.8,28.0,20.0,21.2,18.4,22.3,2015,13
20,21,Temple,20.2,32.0,12.0,14.4,25.0,19.1,2015,13
21,22,Washington,20.3,22.7,7.0,22.0,18.6,22.7,2015,13
22,23,Oklahoma,20.5,26.3,29.0,22.8,17.8,25.9,2015,13
23,24,App State,20.6,33.7,20.0,26.8,15.6,27.3,2015,13
24,25,N Carolina,20.8,26.3,27.0,18.6,23.5,39.8,2015,13
