,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma,31.9,1,40,1,2015,13
1,2,Clemson,27.2,2,44,2,2015,13
2,3,Alabama,26.2,1,21,3,2015,13
3,4,N Carolina,23.0,3,75,4,2015,13
4,5,Ohio State,23.0,2,60,5,2015,13
5,6,Oregon,22.8,6,84,19,2015,13
6,7,San Diego St,22.6,7,107,15,2015,13
7,8,Bowling Grn,21.0,6,103,6,2015,13
8,9,Baylor,20.2,1,116,7,2015,13
9,10,Oklahoma St,20.1,7,118,8,2015,13
10,11,Stanford,18.5,2,75,9,2015,13
11,12,Michigan St,17.7,5,57,25,2015,13
12,13,Washington,16.6,4,40,35,2015,13
13,14,Navy,16.6,13,101,22,2015,13
14,15,Miss State,16.1,15,55,16,2015,13
15,16,Mississippi,16.0,1,56,21,2015,13
16,17,Notre Dame,15.3,2,26,11,2015,13
17,18,S Florida,15.0,10,104,42,2015,13
18,19,Arkansas,14.9,5,60,14,2015,13
19,20,Wash State,14.8,20,126,26,2015,13
20,21,TX Christian,14.8,2,39,28,2015,13
21,22,UCLA,14.7,8,47,32,2015,13
22,23,Florida St,13.7,6,30,13,2015,13
23,24,Iowa,13.2,13,96,27,2015,13
24,25,Michigan,13.1,2,47,18,2015,13
25,26,Tennessee,13.0,12,29,24,2015,13
26,27,Air Force,12.0,19,105,54,2015,13
27,28,Houston,12.0,10,90,10,2015,13
28,29,LSU,10.7,5,62,17,2015,13
29,30,USC,10.3,1,49,20,2015,13
30,31,Pittsburgh,10.1,29,110,29,2015,13
31,32,W Virginia,10.0,4,91,59,2015,13
32,33,BYU,9.8,9,54,47,2015,13
33,34,NC State,9.8,25,85,40,2015,13
34,35,Wisconsin,9.5,12,51,23,2015,13
35,36,S Mississippi,9.5,14,111,48,2015,13
36,37,Toledo,9.2,23,99,50,2015,13
37,38,W Kentucky,8.9,9,55,55,2015,13
38,39,Florida,8.6,5,82,12,2015,13
39,40,Auburn,8.3,22,109,36,2015,13
40,41,N Illinois,8.1,40,98,43,2015,13
41,42,VA Tech,8.0,27,62,31,2015,13
42,43,Temple,7.9,23,82,70,2015,13
43,44,Texas,7.3,40,91,41,2015,13
44,45,Nebraska,7.2,30,70,44,2015,13
45,46,Iowa State,7.0,43,100,60,2015,13
46,47,Penn State,6.4,33,86,34,2015,13
47,48,Georgia,6.4,2,62,39,2015,13
48,49,Arizona St,6.0,19,90,51,2015,13
49,50,GA Southern,5.9,29,115,61,2015,13
50,51,Virginia,5.9,33,101,56,2015,13
51,52,Arkansas St,5.8,7,116,49,2015,13
52,53,California,5.5,10,53,45,2015,13
53,54,Utah,5.4,4,55,37,2015,13
54,55,Marshall,5.2,51,122,53,2015,13
55,56,App State,4.8,12,85,57,2015,13
56,57,LA Tech,4.8,35,77,52,2015,13
57,58,W Michigan,4.4,28,109,30,2015,13
58,59,Louisville,4.4,30,80,64,2015,13
59,60,Central Mich,3.2,45,116,62,2015,13
60,61,Cincinnati,2.6,31,96,38,2015,13
61,62,Texas A&M,2.5,6,76,76,2015,13
62,63,Minnesota,2.5,5,92,46,2015,13
63,64,Missouri,2.2,16,76,67,2015,13
64,65,Northwestern,1.9,16,84,83,2015,13
65,66,Memphis,1.8,16,69,33,2015,13
66,67,GA Tech,1.5,1,68,58,2015,13
67,68,Texas Tech,1.1,14,100,66,2015,13
68,69,Boston Col,1.0,31,89,79,2015,13
69,70,S Carolina,-0.3,6,91,63,2015,13
70,71,Indiana,-0.4,44,119,86,2015,13
71,72,Colorado St,-1.7,29,115,87,2015,13
72,73,Arizona,-1.9,32,119,71,2015,13
73,74,E Carolina,-2.4,50,111,85,2015,13
74,75,Syracuse,-2.7,9,90,78,2015,13
75,76,Colorado,-3.2,58,122,75,2015,13
76,77,Illinois,-3.2,8,85,74,2015,13
77,78,Connecticut,-3.4,70,126,77,2015,13
78,79,Troy,-4.0,1,113,81,2015,13
79,80,Vanderbilt,-4.1,44,118,73,2015,13
80,81,Maryland,-4.4,68,112,68,2015,13
81,82,Kentucky,-4.6,44,93,89,2015,13
82,83,Duke,-4.8,3,108,65,2015,13
83,84,Wake Forest,-5.0,11,90,80,2015,13
84,85,Miami (FL),-5.1,15,85,84,2015,13
85,86,Middle Tenn,-5.9,13,99,93,2015,13
86,87,San Jose St,-6.1,71,117,88,2015,13
87,88,Boise State,-6.7,4,89,69,2015,13
88,89,Purdue,-6.7,57,105,95,2015,13
89,90,Georgia State,-6.8,63,125,94,2015,13
90,91,Kansas St,-7.1,32,95,82,2015,13
91,92,New Mexico,-7.1,11,123,91,2015,13
92,93,Utah State,-7.3,14,125,72,2015,13
93,94,Fla Atlantic,-7.7,84,118,99,2015,13
94,95,Nevada,-9.1,81,123,90,2015,13
95,96,Buffalo,-10.1,57,114,96,2015,13
96,97,Tulsa,-10.9,54,98,92,2015,13
97,98,Akron,-12.2,67,111,97,2015,13
98,99,TX El Paso,-14.8,99,127,120,2015,13
99,100,Miami (OH),-15.2,99,125,116,2015,13
100,101,S Methodist,-15.2,85,122,110,2015,13
101,102,Rutgers,-16.0,31,103,101,2015,13
102,103,Fresno St,-16.3,65,122,112,2015,13
103,104,Tulane,-17.0,102,127,102,2015,13
104,105,Ohio,-18.1,50,114,104,2015,13
105,106,U Mass,-18.2,62,127,107,2015,13
106,107,LA Lafayette,-18.5,52,116,98,2015,13
107,108,Oregon St,-19.2,45,118,100,2015,13
108,109,Wyoming,-19.3,94,128,113,2015,13
109,110,UNLV,-19.7,63,112,103,2015,13
110,111,Idaho ,-19.8,60,128,111,2015,13
111,112,North Texas,-20.1,61,128,109,2015,13
112,113,Army,-20.6,96,128,119,2015,13
113,114,Old Dominion,-21.2,99,126,117,2015,13
114,115,TX-San Ant,-22.1,13,122,114,2015,13
115,116,Ball State,-22.5,90,124,115,2015,13
116,117,S Alabama,-22.6,32,119,105,2015,13
117,118,N Mex State,-22.7,85,126,124,2015,13
118,119,Texas State,-22.9,71,124,123,2015,13
119,120,Kent State,-23.1,82,128,118,2015,13
120,121,Kansas,-24.0,62,127,106,2015,13
121,122,Florida Intl,-26.4,12,123,108,2015,13
122,123,Rice,-28.6,50,124,121,2015,13
123,124,Central FL,-29.7,70,128,125,2015,13
124,125,E Michigan,-29.9,103,128,126,2015,13
125,126,Charlotte,-32.4,97,128,122,2015,13
126,127,LA Monroe,-32.9,42,128,128,2015,13
127,128,Hawaii,-35.1,69,128,127,2015,13
