,Rank,Team,2015,Last 3,Last 1,Home,Away,2014,Season,Week
0,1,Baylor,63.8,66.3,66.0,70.0,61.7,46.4,2015,7
1,2,Texas Tech,51.4,51.0,66.0,62.3,35.0,29.5,2015,7
2,3,TX Christian,47.2,52.3,52.0,53.0,43.3,46.3,2015,7
3,4,Houston,45.0,48.7,49.0,54.0,36.0,28.3,2015,7
4,5,Memphis,44.0,40.3,24.0,53.0,41.0,34.0,2015,7
5,6,W Kentucky,42.2,54.3,58.0,51.7,32.7,44.4,2015,7
6,7,Mississippi,41.0,29.7,52.0,50.7,26.5,26.7,2015,7
7,8,Bowling Grn,40.7,41.7,62.0,51.5,35.3,28.6,2015,7
8,9,USC,39.8,28.3,12.0,39.3,42.0,35.8,2015,7
9,10,Texas A&M,39.2,34.0,30.0,43.3,33.0,32.1,2015,7
10,11,Oklahoma St,38.4,33.0,33.0,52.5,29.0,26.6,2015,7
11,11,Boise State,38.4,50.7,41.0,35.5,40.3,39.7,2015,7
12,13,Notre Dame,37.8,41.7,41.0,42.8,28.0,32.8,2015,7
13,14,LSU,37.8,41.0,45.0,44.5,33.3,25.3,2015,7
14,15,Oregon,37.6,33.0,38.0,39.7,34.5,44.2,2015,7
15,16,Utah,37.0,45.7,30.0,26.0,53.5,29.3,2015,7
16,16,Kansas St,37.0,39.3,45.0,42.0,32.0,34.2,2015,7
17,16,Oklahoma,37.0,37.7,17.0,45.7,24.0,36.4,2015,7
18,19,Ohio State,36.8,40.3,49.0,36.3,38.0,44.8,2015,7
19,20,Tulsa,36.6,32.0,34.0,35.0,39.0,24.7,2015,7
20,21,Cincinnati,35.8,39.0,34.0,30.0,41.5,34.0,2015,7
21,22,Arizona,35.4,30.3,44.0,38.7,30.5,34.5,2015,7
22,23,Wash State,35.3,34.7,45.0,31.0,36.7,29.4,2015,7
23,24,NC State,35.2,29.7,13.0,31.0,38.0,29.2,2015,7
24,25,Stanford,35.0,46.0,55.0,43.0,29.7,25.7,2015,7
25,25,Georgia,35.0,31.0,31.0,37.7,31.0,40.2,2015,7
26,25,LA Tech,35.0,34.7,34.0,35.0,35.0,38.2,2015,7
27,28,UCLA,34.8,34.3,23.0,27.0,46.5,33.5,2015,7
28,29,W Virginia,34.8,31.7,26.0,38.3,24.0,31.8,2015,7
29,30,Alabama,34.7,33.0,27.0,33.8,36.5,36.1,2015,7
30,31,GA Southern,34.5,46.0,51.0,43.0,31.7,35.1,2015,7
31,32,Temple,34.4,37.0,49.0,38.0,32.0,19.8,2015,7
32,33,Tennessee,33.6,28.3,38.0,27.3,43.0,27.6,2015,7
33,33,California,33.6,29.3,24.0,34.5,33.0,36.7,2015,7
34,35,E Carolina,33.4,40.7,38.0,35.0,33.0,34.5,2015,7
35,36,N Carolina,33.0,33.0,38.0,48.0,25.5,31.3,2015,7
36,37,Navy,32.5,28.3,24.0,39.0,26.0,30.3,2015,7
37,38,GA Tech,32.4,25.0,24.0,48.0,22.0,37.8,2015,7
38,39,Florida,32.2,29.0,21.0,39.5,17.5,28.3,2015,7
39,40,Florida St,32.0,22.3,29.0,40.7,19.0,33.5,2015,7
40,40,Clemson,32.0,29.0,43.0,36.0,20.0,27.3,2015,7
41,42,S Mississippi,31.8,29.0,10.0,32.5,31.3,18.4,2015,7
42,42,Iowa,31.8,33.7,29.0,39.3,20.5,28.0,2015,7
43,44,Miami (FL),31.8,27.7,24.0,36.0,30.3,28.3,2015,7
44,44,App State,31.8,39.0,37.0,31.0,32.0,31.4,2015,7
45,46,Michigan St,31.3,28.3,31.0,30.0,34.0,42.8,2015,7
46,47,Arizona St,30.2,33.3,48.0,32.0,27.5,36.3,2015,7
