,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Baylor,31.7,1,116,1,2015,9
1,2,Clemson,28.2,2,44,6,2015,9
2,3,Stanford,27.7,2,75,3,2015,9
3,4,Oklahoma,26.6,1,40,4,2015,9
4,5,Alabama,26.0,1,21,2,2015,9
5,6,Michigan,22.7,2,47,5,2015,9
6,7,Ohio State,21.4,2,60,17,2015,9
7,8,Notre Dame,21.1,2,26,10,2015,9
8,9,Florida,20.4,5,82,8,2015,9
9,10,Oklahoma St,19.6,7,118,21,2015,9
10,11,TX Christian,19.1,2,39,11,2015,9
11,12,Houston,19.0,10,90,20,2015,9
12,13,Utah,18.9,4,55,7,2015,9
13,14,App State,17.5,12,85,23,2015,9
14,15,Boise State,17.1,4,89,9,2015,9
15,16,USC,17.1,1,49,15,2015,9
16,17,Iowa,16.7,13,96,13,2015,9
17,18,N Carolina,16.7,3,75,12,2015,9
18,19,Bowling Grn,16.2,6,103,38,2015,9
19,20,LSU,16.2,5,62,16,2015,9
20,21,Miss State,16.0,15,55,22,2015,9
21,22,Memphis,14.7,16,69,26,2015,9
22,23,Tennessee,14.3,12,29,27,2015,9
23,24,W Kentucky,12.9,9,55,18,2015,9
24,25,Florida St,12.8,6,30,19,2015,9
25,26,Toledo,11.7,23,99,33,2015,9
26,27,Duke,11.4,3,108,28,2015,9
27,28,Michigan St,11.1,5,57,37,2015,9
28,29,UCLA,10.7,8,47,30,2015,9
29,30,Arizona St,9.8,19,90,36,2015,9
30,31,Pittsburgh,9.6,29,110,34,2015,9
31,32,Mississippi,9.5,1,56,32,2015,9
32,33,Texas A&M,9.5,6,76,25,2015,9
33,34,Wisconsin,9.4,12,51,47,2015,9
34,35,Arkansas,9.1,5,60,42,2015,9
35,36,California,9.1,10,53,24,2015,9
36,37,W Virginia,9.0,4,91,41,2015,9
37,38,NC State,8.9,25,85,44,2015,9
38,39,Washington,8.8,4,40,31,2015,9
39,40,Georgia,8.7,2,62,40,2015,9
40,41,Louisville,8.6,30,80,48,2015,9
41,42,Navy,8.4,13,101,35,2015,9
42,43,Wash State,8.0,20,126,49,2015,9
43,44,Texas,7.7,40,91,55,2015,9
44,45,San Diego St,7.1,7,107,82,2015,9
45,46,Nebraska,6.7,30,70,39,2015,9
46,47,Utah State,6.7,14,125,14,2015,9
47,48,BYU,6.1,9,54,52,2015,9
48,49,Temple,5.3,23,82,50,2015,9
49,50,E Carolina,5.2,50,111,56,2015,9
50,51,GA Tech,5.1,1,68,58,2015,9
51,52,LA Tech,4.6,35,77,69,2015,9
52,53,Central Mich,4.6,45,116,53,2015,9
53,54,Texas Tech,4.3,14,100,29,2015,9
54,55,Vanderbilt,3.8,44,118,60,2015,9
55,56,W Michigan,3.7,28,109,65,2015,9
56,57,Boston Col,3.6,31,89,67,2015,9
57,58,VA Tech,3.2,27,62,46,2015,9
58,59,Auburn,2.6,22,109,77,2015,9
59,60,N Illinois,2.4,40,98,51,2015,9
60,61,Missouri,2.2,16,76,63,2015,9
61,62,Cincinnati,1.9,31,96,70,2015,9
62,63,GA Southern,1.6,29,115,45,2015,9
63,64,Penn State,1.0,33,86,54,2015,9
64,65,Oregon,0.6,6,84,64,2015,9
65,66,S Florida,0.5,10,104,74,2015,9
66,67,S Mississippi,0.2,14,111,79,2015,9
67,68,Arizona,-1.2,32,119,57,2015,9
68,69,Kansas St,-1.8,32,95,62,2015,9
69,70,Miami (FL),-2.1,15,85,43,2015,9
70,71,Arkansas St,-2.3,7,116,78,2015,9
71,72,UNLV,-2.3,63,112,76,2015,9
72,73,Marshall,-2.4,51,122,59,2015,9
73,74,Florida Intl,-2.7,12,123,83,2015,9
74,75,Kentucky,-2.7,44,93,66,2015,9
75,76,Illinois,-3.2,8,85,68,2015,9
76,77,Northwestern,-3.3,16,84,75,2015,9
77,78,Iowa State,-3.6,43,100,88,2015,9
78,79,Maryland,-3.7,68,112,94,2015,9
79,80,Indiana,-4.8,44,119,71,2015,9
80,81,Syracuse,-5.0,9,90,81,2015,9
81,82,S Carolina,-5.0,6,91,80,2015,9
82,83,Air Force,-6.2,19,105,85,2015,9
83,84,Tulsa,-6.3,54,98,73,2015,9
84,85,Connecticut,-6.3,70,126,72,2015,9
85,86,Colorado,-6.6,58,122,87,2015,9
86,87,Akron,-6.6,67,111,90,2015,9
87,88,San Jose St,-7.1,71,117,95,2015,9
88,89,Wake Forest,-7.5,11,90,86,2015,9
89,90,Colorado St,-7.7,29,115,89,2015,9
90,91,Buffalo,-7.9,57,114,100,2015,9
91,92,Minnesota,-8.7,5,92,91,2015,9
92,93,Middle Tenn,-9.4,13,99,61,2015,9
93,94,Nevada,-9.8,81,123,93,2015,9
94,95,Virginia,-9.9,33,101,92,2015,9
95,96,Purdue,-10.0,57,105,97,2015,9
96,97,Rutgers,-10.0,31,103,84,2015,9
97,98,Troy,-10.9,1,113,111,2015,9
98,99,Wyoming,-11.1,94,128,102,2015,9
99,100,Oregon St,-11.5,45,118,98,2015,9
100,101,Ball State,-13.0,90,124,104,2015,9
101,102,U Mass,-13.1,62,127,99,2015,9
102,103,Army,-14.1,96,128,105,2015,9
103,104,Ohio,-14.2,50,114,96,2015,9
104,105,LA Lafayette,-14.2,52,116,103,2015,9
105,106,TX-San Ant,-14.7,13,122,107,2015,9
106,107,Tulane,-14.8,102,127,119,2015,9
107,108,Texas State,-15.8,71,124,117,2015,9
108,109,Idaho ,-16.3,60,128,120,2015,9
109,110,New Mexico,-17.0,11,123,109,2015,9
110,111,S Methodist,-17.2,85,122,108,2015,9
111,112,Rice,-19.4,50,124,110,2015,9
112,113,Hawaii,-19.5,69,128,112,2015,9
113,114,S Alabama,-19.7,32,119,116,2015,9
114,115,Georgia State,-20.9,63,125,114,2015,9
115,116,Kent State,-21.2,82,128,101,2015,9
116,117,Fla Atlantic,-22.5,84,118,113,2015,9
117,118,LA Monroe,-22.7,42,128,106,2015,9
118,119,Kansas,-23.1,62,127,118,2015,9
119,120,Fresno St,-24.6,65,122,115,2015,9
120,121,Central FL,-25.7,70,128,121,2015,9
121,122,E Michigan,-27.1,103,128,125,2015,9
122,123,TX El Paso,-27.7,99,127,127,2015,9
123,124,Old Dominion,-28.6,99,126,124,2015,9
124,125,Miami (OH),-28.7,99,125,122,2015,9
125,126,N Mex State,-33.2,85,126,123,2015,9
126,127,North Texas,-35.3,61,128,128,2015,9
127,128,Charlotte,-36.6,97,128,126,2015,9
