,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Oklahoma,34.0,1,40,1,2015,14
1,2,Ohio State,26.4,2,60,5,2015,14
2,3,N Carolina,25.9,3,75,4,2015,14
3,4,Alabama,25.0,1,21,3,2015,14
4,5,Washington,23.0,4,40,13,2015,14
5,6,Mississippi,22.2,1,56,16,2015,14
6,7,Michigan St,21.6,5,57,12,2015,14
7,8,Florida St,20.4,6,30,23,2015,14
8,9,San Diego St,19.0,7,107,7,2015,14
9,10,Bowling Grn,18.8,6,103,8,2015,14
10,11,S Florida,18.3,10,104,18,2015,14
11,12,Oregon,17.7,6,84,6,2015,14
12,13,Arkansas,17.7,5,60,19,2015,14
13,14,S Mississippi,16.9,14,111,36,2015,14
14,15,Navy,16.8,13,101,14,2015,14
15,16,Stanford,16.2,2,75,11,2015,14
16,17,Clemson,16.2,2,44,2,2015,14
17,18,Baylor,16.2,1,116,9,2015,14
18,19,Notre Dame,14.5,2,26,17,2015,14
19,20,TX Christian,14.5,2,39,21,2015,14
20,21,W Virginia,13.2,4,91,32,2015,14
21,22,Oklahoma St,12.9,7,118,10,2015,14
22,23,BYU,12.6,9,54,33,2015,14
23,24,Tennessee,12.4,12,29,26,2015,14
24,25,Miss State,11.9,15,55,15,2015,14
25,26,W Kentucky,11.8,9,55,38,2015,14
26,27,LSU,11.6,5,62,29,2015,14
27,28,Houston,11.6,10,90,28,2015,14
28,29,Wisconsin,11.0,12,51,35,2015,14
29,30,UCLA,10.2,8,47,22,2015,14
30,31,USC,10.1,1,49,30,2015,14
31,32,VA Tech,9.6,27,62,42,2015,14
32,33,Iowa,9.6,13,96,24,2015,14
33,34,Michigan,9.5,2,47,25,2015,14
34,35,Georgia,9.2,2,62,48,2015,14
35,36,Wash State,9.1,20,126,20,2015,14
36,37,Pittsburgh,8.7,29,110,31,2015,14
37,38,Temple,8.3,23,82,43,2015,14
38,39,GA Southern,8.1,29,115,50,2015,14
39,40,W Michigan,8.1,28,109,58,2015,14
40,41,Auburn,8.0,22,109,40,2015,14
41,42,Northwestern,8.0,16,84,65,2015,14
42,43,Arizona St,7.8,19,90,49,2015,14
43,44,Louisville,7.2,30,80,59,2015,14
44,45,NC State,7.0,25,85,34,2015,14
45,46,Air Force,7.0,19,105,27,2015,14
46,47,California,6.5,10,53,53,2015,14
47,48,Arkansas St,6.3,7,116,52,2015,14
48,49,Miami (FL),6.2,15,85,85,2015,14
49,50,Memphis,6.2,16,69,66,2015,14
50,51,Minnesota,6.0,5,92,63,2015,14
51,52,Indiana,5.3,44,119,71,2015,14
52,53,Virginia,5.3,33,101,51,2015,14
53,54,Toledo,5.2,23,99,37,2015,14
54,55,Utah,5.1,4,55,54,2015,14
55,56,Texas Tech,4.5,14,100,68,2015,14
56,57,Florida,4.4,5,82,39,2015,14
57,58,Iowa State,3.9,43,100,46,2015,14
58,59,Texas A&M,3.6,6,76,62,2015,14
59,60,Penn State,3.0,33,86,47,2015,14
60,61,Marshall,2.4,51,122,55,2015,14
61,62,N Illinois,2.2,40,98,41,2015,14
62,63,GA Tech,2.1,1,68,67,2015,14
63,64,Kansas St,1.9,32,95,91,2015,14
64,65,Nebraska,1.5,30,70,45,2015,14
65,66,Cincinnati,1.3,31,96,61,2015,14
66,67,S Carolina,1.0,6,91,70,2015,14
67,68,Texas,1.0,40,91,44,2015,14
68,69,App State,0.4,12,85,56,2015,14
69,70,Boise State,0.0,4,89,88,2015,14
70,71,LA Tech,-0.5,35,77,57,2015,14
71,72,Boston Col,-0.6,31,89,69,2015,14
72,73,New Mexico,-0.7,11,123,92,2015,14
73,74,Middle Tenn,-0.7,13,99,86,2015,14
74,75,Colorado,-0.8,58,122,76,2015,14
75,76,Missouri,-1.7,16,76,64,2015,14
76,77,Arizona,-2.0,32,119,73,2015,14
77,78,Syracuse,-2.5,9,90,75,2015,14
78,79,Wake Forest,-2.8,11,90,84,2015,14
79,80,Troy,-3.1,1,113,79,2015,14
80,81,San Jose St,-3.5,71,117,87,2015,14
81,82,E Carolina,-3.7,50,111,74,2015,14
82,83,Illinois,-4.1,8,85,77,2015,14
83,84,Connecticut,-4.4,70,126,78,2015,14
84,85,Maryland,-4.5,68,112,81,2015,14
85,86,Kentucky,-5.0,44,93,82,2015,14
86,87,Akron,-5.1,67,111,98,2015,14
87,88,Fla Atlantic,-5.2,84,118,94,2015,14
88,89,Utah State,-5.4,14,125,93,2015,14
89,90,Central Mich,-6.0,45,116,60,2015,14
90,91,Duke,-6.4,3,108,83,2015,14
91,92,Nevada,-6.7,81,123,95,2015,14
92,93,Colorado St,-6.8,29,115,72,2015,14
93,94,Vanderbilt,-7.0,44,118,80,2015,14
94,95,Georgia State,-8.2,63,125,90,2015,14
95,96,Tulsa,-8.7,54,98,97,2015,14
96,97,Ohio,-8.8,50,114,105,2015,14
97,98,Purdue,-10.7,57,105,89,2015,14
98,99,Rutgers,-13.9,31,103,102,2015,14
99,100,Miami (OH),-14.5,99,125,100,2015,14
100,101,U Mass,-16.1,62,127,106,2015,14
101,102,Oregon St,-16.2,45,118,108,2015,14
102,103,Fresno St,-16.4,65,122,103,2015,14
103,104,Old Dominion,-16.7,99,126,114,2015,14
104,105,TX El Paso,-17.2,99,127,99,2015,14
105,106,Buffalo,-17.5,57,114,96,2015,14
106,107,LA Lafayette,-19.3,52,116,107,2015,14
107,108,Wyoming,-20.5,94,128,109,2015,14
108,109,Tulane,-20.8,102,127,104,2015,14
109,110,Idaho ,-20.9,60,128,111,2015,14
110,111,Army,-21.0,96,128,113,2015,14
111,112,UNLV,-21.1,63,112,110,2015,14
112,113,S Methodist,-21.9,85,122,101,2015,14
113,114,Ball State,-22.1,90,124,116,2015,14
114,115,S Alabama,-23.7,32,119,117,2015,14
115,116,N Mex State,-23.9,85,126,118,2015,14
116,117,North Texas,-23.9,61,128,112,2015,14
117,118,Kansas,-24.0,62,127,121,2015,14
118,119,E Michigan,-24.3,103,128,125,2015,14
119,120,Kent State,-26.2,82,128,120,2015,14
120,121,Texas State,-26.2,71,124,119,2015,14
121,122,TX-San Ant,-26.2,13,122,115,2015,14
122,123,Florida Intl,-26.4,12,123,122,2015,14
123,124,Rice,-28.5,50,124,123,2015,14
124,125,LA Monroe,-30.8,42,128,127,2015,14
125,126,Charlotte,-32.3,97,128,126,2015,14
126,127,Central FL,-36.3,70,128,124,2015,14
127,128,Hawaii,-37.1,69,128,128,2015,14
