,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
0,1,Alabama,32.9,1-0,0-0,0-0,1,20,1,2015,5
1,2,Tennessee,25.5,0-0,0-0,0-0,1,38,3,2015,5
2,3,Texas A&M,19.3,1-0,0-0,0-0,2,34,2,2015,5
3,4,Toledo,12.5,1-0,0-0,0-0,4,69,5,2015,5
4,5,S Carolina,12.3,0-0,0-0,0-0,1,39,4,2015,5
5,6,Auburn,11.8,0-0,0-0,0-0,4,23,6,2015,5
6,7,Wisconsin,5.9,0-1,0-0,0-0,6,32,7,2015,5
7,8,Arkansas,4.7,0-2,0-0,0-0,8,126,125,2015,5
8,9,USC,--,0-0,0-0,0-0,9,117,62,2015,5
9,10,UCLA,--,0-0,0-0,0-0,10,102,15,2015,5
10,11,Mississippi,--,0-0,0-0,0-0,3,53,9,2015,5
11,12,Ohio State,--,0-0,0-0,0-0,1,60,10,2015,5
12,13,Utah,--,0-0,0-0,0-0,11,62,32,2015,5
13,14,Baylor,--,0-0,0-0,0-0,1,16,11,2015,5
14,15,Oklahoma,--,0-0,0-0,0-0,12,124,12,2015,5
15,16,Georgia,--,0-0,0-0,0-0,6,128,16,2015,5
16,17,Texas Tech,--,0-0,0-0,0-0,14,126,14,2015,5
17,18,Northwestern,--,0-0,0-0,0-0,12,111,18,2015,5
18,19,Florida St,--,0-0,0-0,0-0,13,104,17,2015,5
19,20,Boise State,--,0-0,0-0,0-0,1,57,50,2015,5
20,21,Arizona,--,0-0,0-0,0-0,20,118,21,2015,5
21,22,NC State,--,0-0,0-0,0-0,16,117,36,2015,5
22,23,Stanford,--,0-0,0-0,0-0,2,110,23,2015,5
23,24,LSU,--,0-0,0-0,0-0,4,63,19,2015,5
24,25,Miss State,--,0-0,0-0,0-0,9,47,25,2015,5
25,26,Duke,--,0-0,0-0,0-0,4,52,24,2015,5
26,27,Vanderbilt,--,0-0,0-0,0-0,27,117,67,2015,5
27,28,Miami (FL),--,0-0,0-0,0-0,14,105,28,2015,5
28,29,Iowa,--,0-0,0-0,0-0,13,86,29,2015,5
29,30,Kansas St,--,0-0,0-0,0-0,18,115,30,2015,5
30,31,Michigan,--,0-0,0-0,0-0,2,52,48,2015,5
31,32,TX Christian,--,0-0,0-0,0-0,3,52,33,2015,5
32,33,Oregon,--,0-0,0-0,0-0,5,79,27,2015,5
33,34,Washington,--,0-0,0-0,0-0,7,54,37,2015,5
34,35,California,--,0-0,0-0,0-0,13,55,43,2015,5
35,36,Florida,--,0-0,0-0,0-0,2,60,31,2015,5
36,37,Clemson,--,0-0,0-0,0-0,6,56,40,2015,5
37,38,Houston,--,0-0,0-0,0-0,12,75,41,2015,5
38,39,Kentucky,--,0-0,0-0,0-0,26,75,34,2015,5
39,40,Michigan St,--,0-0,0-0,0-0,6,93,39,2015,5
40,41,Nebraska,--,0-0,0-0,0-0,13,68,35,2015,5
41,42,N Illinois,--,0-0,0-0,0-0,20,128,20,2015,5
42,43,Memphis,--,0-0,0-0,0-0,17,124,42,2015,5
43,44,Pittsburgh,--,0-0,0-0,0-0,29,117,47,2015,5
44,45,Tulsa,--,0-0,0-0,0-0,21,92,38,2015,5
45,46,App State,--,0-0,0-0,0-0,20,118,96,2015,5
46,47,Oklahoma St,--,0-0,0-0,0-0,6,116,44,2015,5
47,48,BYU,--,0-0,0-0,0-0,12,119,22,2015,5
48,49,VA Tech,--,0-0,0-0,0-0,13,111,13,2015,5
49,50,GA Tech,--,0-0,0-0,0-0,10,67,26,2015,5
50,51,LA Tech,--,0-0,0-0,0-0,10,71,53,2015,5
51,52,Connecticut,--,0-0,0-0,0-0,49,124,49,2015,5
52,53,Indiana,--,0-0,0-0,0-0,38,99,68,2015,5
53,54,Virginia,--,0-0,0-0,0-0,45,108,71,2015,5
54,55,Notre Dame,--,0-0,0-0,0-0,14,55,45,2015,5
55,56,W Kentucky,--,0-0,0-0,0-0,7,70,59,2015,5
56,57,Utah State,--,0-0,0-0,0-0,21,123,73,2015,5
57,58,Minnesota,--,0-0,0-0,0-0,12,82,51,2015,5
58,59,Air Force,--,0-0,0-0,0-0,35,119,52,2015,5
59,60,Middle Tenn,--,0-0,0-0,0-0,37,123,57,2015,5
60,61,S Methodist,--,0-0,0-0,0-0,54,119,54,2015,5
61,62,Missouri,--,0-0,0-0,0-0,10,69,46,2015,5
62,63,Iowa State,--,0-0,0-0,0-0,61,89,76,2015,5
63,64,Buffalo,--,0-0,0-0,0-0,56,112,56,2015,5
64,65,Nevada,--,0-0,0-0,0-0,55,121,55,2015,5
65,66,Navy,--,0-0,0-0,0-0,23,127,64,2015,5
66,67,Temple,--,0-0,0-0,0-0,27,120,61,2015,5
67,68,Wash State,--,0-0,0-0,0-0,25,105,58,2015,5
68,69,W Virginia,--,0-0,0-0,0-0,24,69,63,2015,5
69,70,Boston Col,--,0-0,0-0,0-0,9,81,65,2015,5
70,71,Syracuse,--,0-0,0-0,0-0,16,110,66,2015,5
71,72,LA Lafayette,--,0-0,0-0,0-0,47,109,72,2015,5
72,73,Ohio,--,0-0,0-0,0-0,27,127,75,2015,5
73,74,Akron,--,0-0,0-0,0-0,28,120,105,2015,5
74,75,Central Mich,--,0-0,0-0,0-0,60,115,60,2015,5
75,76,UNLV,--,0-0,0-0,0-0,66,127,82,2015,5
76,77,S Mississippi,--,0-0,0-0,0-0,39,105,79,2015,5
77,78,E Michigan,--,0-0,0-0,0-0,70,128,78,2015,5
78,79,E Carolina,--,0-0,0-0,0-0,35,94,81,2015,5
79,80,Ball State,--,0-0,0-0,0-0,75,122,85,2015,5
80,81,Army,--,0-0,0-0,0-0,19,125,99,2015,5
81,82,Fla Atlantic,--,0-0,0-0,0-0,63,113,77,2015,5
82,83,Florida Intl,--,0-0,0-0,0-0,8,107,86,2015,5
83,84,Cincinnati,--,0-0,0-0,0-0,50,128,97,2015,5
84,85,Marshall,--,0-0,0-0,0-0,47,106,93,2015,5
85,86,Purdue,--,0-0,0-0,0-0,56,109,83,2015,5
86,87,Central FL,--,0-0,0-0,0-0,61,119,80,2015,5
87,88,Wake Forest,--,0-0,0-0,0-0,13,92,88,2015,5
88,89,Oregon St,--,0-0,0-0,0-0,65,116,100,2015,5
89,90,Penn State,--,0-0,0-0,0-0,42,125,84,2015,5
90,91,GA Southern,--,0-0,0-0,0-0,2,122,116,2015,5
91,92,LA Monroe,--,0-0,0-0,0-0,86,119,90,2015,5
92,93,San Diego St,--,0-0,0-0,0-0,5,101,98,2015,5
93,94,Troy,--,0-0,0-0,0-0,58,122,95,2015,5
94,95,Hawaii,--,0-0,0-0,0-0,68,114,91,2015,5
95,96,S Florida,--,0-0,0-0,0-0,48,110,87,2015,5
96,97,Rice,--,0-0,0-0,0-0,52,101,74,2015,5
97,98,W Michigan,--,0-0,0-0,0-0,21,118,113,2015,5
98,99,S Alabama,--,0-0,0-0,0-0,73,118,89,2015,5
99,100,Texas,--,0-0,0-0,0-0,3,114,94,2015,5
