,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
76,77,Iowa State,--,0-0,0-0,0-0,61,89,71,2015,11
77,78,Arkansas St,--,0-0,0-0,0-0,64,127,98,2015,11
78,79,Indiana,--,0-0,0-0,0-0,38,99,77,2015,11
79,80,Army,--,0-0,0-0,0-0,19,125,74,2015,11
80,81,GA Southern,--,0-0,0-0,0-0,2,122,75,2015,11
81,82,Nevada,--,0-0,0-0,0-0,55,121,83,2015,11
82,83,Akron,--,0-0,0-0,0-0,28,120,80,2015,11
83,84,S Methodist,--,0-0,0-0,0-0,54,119,79,2015,11
84,85,Wake Forest,--,0-0,0-0,0-0,13,92,82,2015,11
85,86,Middle Tenn,--,0-0,0-0,0-0,37,123,86,2015,11
86,87,San Jose St,--,0-0,0-0,0-0,72,116,85,2015,11
87,88,Syracuse,--,0-0,0-0,0-0,16,110,87,2015,11
88,89,Wyoming,--,0-0,0-0,0-0,69,117,88,2015,11
89,90,Buffalo,--,0-0,0-0,0-0,56,112,90,2015,11
90,91,Ohio,--,0-0,0-0,0-0,27,127,81,2015,11
91,92,Rutgers,--,0-0,0-0,0-0,42,105,89,2015,11
92,93,Oregon St,--,0-0,0-0,0-0,65,116,94,2015,11
93,94,S Alabama,--,0-0,0-0,0-0,73,118,91,2015,11
94,95,LA Lafayette,--,0-0,0-0,0-0,47,109,92,2015,11
95,96,Georgia State,--,0-0,0-0,0-0,69,128,97,2015,11
96,97,Florida Intl,--,0-0,0-0,0-0,8,107,96,2015,11
97,98,Fla Atlantic,--,0-0,0-0,0-0,63,113,101,2015,11
98,99,Rice,--,0-0,0-0,0-0,52,101,95,2015,11
99,100,New Mexico,--,0-0,0-0,0-0,28,119,100,2015,11
100,101,Ball State,--,0-0,0-0,0-0,75,122,84,2015,11
101,102,Central FL,--,0-0,0-0,0-0,61,119,102,2015,11
102,103,E Michigan,--,0-0,0-0,0-0,70,128,93,2015,11
103,104,Kent State,--,0-0,0-0,0-0,85,126,105,2015,11
104,105,TX-San Ant,--,0-0,0-0,0-0,9,119,106,2015,11
105,106,Idaho ,--,0-0,0-0,0-0,76,126,107,2015,11
106,107,Hawaii,--,0-0,0-0,0-0,68,114,104,2015,11
107,108,Old Dominion,--,0-0,0-0,0-0,84,117,111,2015,11
108,109,U Mass,--,0-0,0-0,0-0,64,122,108,2015,11
109,110,LA Monroe,--,0-0,0-0,0-0,86,119,103,2015,11
110,111,N Mex State,--,0-0,0-0,0-0,82,126,113,2015,11
111,112,Tulane,--,0-0,0-0,0-0,88,125,109,2015,11
112,113,Fresno St,--,0-0,0-0,0-0,74,120,112,2015,11
113,114,Kansas,--,0-0,0-0,0-0,70,114,110,2015,11
114,115,Texas State,--,0-0,0-0,0-0,91,124,114,2015,11
115,116,Charlotte,--,0-0,0-0,0-0,92,128,118,2015,11
116,117,TX El Paso,--,0-0,0-0,0-0,90,120,117,2015,11
117,118,North Texas,--,0-0,0-0,0-0,63,119,115,2015,11
118,119,Miami (OH),--,0-0,0-0,0-0,87,124,116,2015,11
119,120,N Carolina,-2.3,0-1,0-0,0-0,2,126,122,2015,11
120,121,Penn State,-3.0,0-0,1-0,0-0,42,125,121,2015,11
121,122,Colorado,-3.4,0-0,0-0,0-0,8,128,123,2015,11
122,123,Oklahoma,-3.5,0-1,0-0,0-0,12,124,124,2015,11
123,124,Texas Tech,-4.7,0-1,0-0,0-0,14,126,120,2015,11
124,125,Colorado St,-7.5,0-0,0-0,0-0,40,127,125,2015,11
125,126,Georgia,-8.6,0-1,0-0,0-0,6,128,126,2015,11
126,127,Arizona St,-10.9,0-1,0-0,0-0,25,127,127,2015,11
127,128,Bowling Grn,-13.1,0-1,0-0,0-0,20,128,128,2015,11
