,Rank,Team,2015,Last 3,Last 1,Home,Away,2014,Season,Week
0,1,Michigan,9.3,9.0,27.0,8.2,12.0,22.4,2015,8
1,2,Wisconsin,10.9,12.7,7.0,4.0,28.0,22.2,2015,8
2,3,Duke,11.2,10.0,3.0,15.3,5.0,22.5,2015,8
3,4,Toledo,13.2,12.3,20.0,14.3,11.0,31.3,2015,8
4,5,App State,14.2,10.0,14.0,13.0,14.5,27.3,2015,8
5,6,Missouri,14.5,13.3,9.0,12.3,16.7,21.3,2015,8
6,7,Temple,14.7,9.7,16.0,12.0,17.3,19.1,2015,8
7,8,Boston Col,14.8,15.3,34.0,10.3,21.5,22.3,2015,8
8,9,Florida St,15.2,20.3,21.0,18.8,8.0,26.6,2015,8
9,10,Iowa,15.5,12.0,10.0,20.0,11.0,25.8,2015,8
10,11,Ohio State,16.3,21.7,10.0,12.6,25.5,22.0,2015,8
11,12,Alabama,16.7,15.7,23.0,16.8,16.7,18.8,2015,8
12,13,Florida,17.3,16.0,35.0,18.5,15.7,22.7,2015,8
13,14,Penn State,17.7,19.7,38.0,11.8,32.5,18.6,2015,8
14,15,Clemson,18.0,21.0,17.0,18.3,17.0,17.5,2015,8
15,16,Pittsburgh,18.8,20.0,28.0,19.0,18.8,28.5,2015,8
16,17,Oklahoma,18.8,16.0,0.0,21.7,16.0,25.9,2015,8
17,17,Northwestern,18.8,26.0,40.0,16.3,24.0,26.8,2015,8
18,17,Miss State,18.8,22.3,20.0,19.3,18.3,22.2,2015,8
19,20,N Carolina,19.0,19.7,14.0,14.0,24.0,39.8,2015,8
20,21,Marshall,19.2,11.3,17.0,16.0,22.3,22.1,2015,8
21,22,NC State,19.2,20.3,28.0,20.5,18.3,29.3,2015,8
22,23,Utah,19.5,20.7,18.0,18.3,22.0,25.8,2015,8
23,24,Washington,20.2,22.7,26.0,24.3,14.0,22.7,2015,8
24,25,Boise State,20.7,20.7,52.0,6.5,27.8,26.8,2015,8
25,26,Vanderbilt,20.8,19.7,19.0,22.5,19.7,34.5,2015,8
26,26,Houston,20.8,19.7,7.0,21.0,20.7,22.3,2015,8
27,28,Connecticut,20.8,23.7,28.0,24.3,17.3,31.1,2015,8
28,29,USC,21.3,24.0,41.0,18.3,27.5,25.2,2015,8
29,30,Ohio,21.5,21.3,49.0,20.7,22.3,25.4,2015,8
30,31,Michigan St,21.6,22.7,23.0,20.0,23.7,22.8,2015,8
31,32,Georgia,21.7,27.3,6.0,19.5,26.0,21.7,2015,8
32,32,Stanford,21.7,25.3,35.0,19.7,23.7,17.8,2015,8
33,34,San Diego St,22.3,9.3,7.0,20.5,23.3,20.9,2015,8
34,35,Kentucky,22.4,19.0,30.0,22.5,22.0,32.8,2015,8
35,36,Notre Dame,22.6,26.3,31.0,21.4,25.5,29.2,2015,8
36,37,Utah State,22.6,19.3,26.0,22.0,23.0,19.7,2015,8
37,38,Navy,22.8,23.3,41.0,16.0,29.5,28.4,2015,8
38,39,Oklahoma St,22.8,29.0,26.0,24.0,22.0,31.9,2015,8
39,40,LSU,23.0,24.7,28.0,23.7,22.3,19.0,2015,8
40,41,Minnesota,23.1,29.3,48.0,25.5,20.0,24.5,2015,8
41,42,Arkansas,23.2,25.0,27.0,24.0,22.8,20.3,2015,8
42,43,Baylor,23.6,26.7,38.0,27.5,21.0,27.2,2015,8
43,43,Illinois,23.6,22.3,29.0,13.7,38.5,35.4,2015,8
44,45,W Kentucky,24.0,22.0,28.0,26.7,22.0,39.9,2015,8
45,45,Nebraska,24.0,20.7,25.0,23.3,25.0,26.6,2015,8
46,47,Texas A&M,24.3,26.3,41.0,27.0,19.0,30.2,2015,8
47,48,N Illinois,24.8,27.3,12.0,35.5,19.5,27.4,2015,8
48,48,Wake Forest,24.8,24.7,50.0,27.5,23.5,28.2,2015,8
49,50,Mississippi,25.3,26.0,37.0,13.3,37.3,17.3,2015,8
50,51,Florida Intl,25.8,26.0,42.0,12.0,28.6,28.1,2015,8
51,52,BYU,26.0,25.0,24.0,24.8,27.7,29.8,2015,8
52,53,S Carolina,26.3,26.3,10.0,23.8,29.7,32.1,2015,8
53,54,Central Mich,26.3,24.7,14.0,19.0,33.7,25.9,2015,8
54,55,California,26.6,27.3,30.0,17.5,32.7,42.1,2015,8
55,56,Kent State,26.7,20.7,10.0,25.0,27.5,29.0,2015,8
