,Rank,Team,2015,Last 3,Last 1,Home,Away,2014,Season,Week
0,1,Baylor,63.0,63.0,63.0,70.0,59.5,46.4,2015,6
1,2,Texas Tech,47.8,40.7,35.0,60.5,35.0,29.5,2015,6
2,3,USC,46.8,44.0,42.0,48.3,42.0,35.8,2015,6
3,4,TX Christian,46.0,53.7,50.0,53.0,39.0,46.3,2015,6
4,5,Memphis,44.0,40.3,24.0,53.0,41.0,34.0,2015,6
5,6,Houston,43.7,43.7,38.0,59.0,36.0,28.3,2015,6
6,7,Oklahoma,42.0,42.3,44.0,45.7,31.0,36.4,2015,6
7,8,NC State,40.8,38.0,13.0,31.0,50.5,29.2,2015,6
8,9,Oklahoma St,39.8,45.0,36.0,52.5,27.0,26.6,2015,6
9,10,Texas A&M,39.2,34.0,30.0,43.3,33.0,32.1,2015,6
10,11,W Kentucky,39.0,46.7,49.0,48.5,32.7,44.4,2015,6
11,12,Utah,38.8,43.7,62.0,24.0,53.5,29.3,2015,6
12,13,Mississippi,38.3,26.7,10.0,50.0,26.5,26.7,2015,6
13,14,Boise State,37.8,45.0,55.0,35.5,40.0,39.7,2015,6
14,15,W Virginia,37.7,37.7,24.0,44.5,24.0,31.8,2015,6
15,16,Oregon,37.5,40.7,41.0,40.5,34.5,44.2,2015,6
16,17,Tulsa,37.3,34.0,24.0,35.5,39.0,24.7,2015,6
17,17,S Mississippi,37.3,44.3,49.0,32.5,42.0,18.4,2015,6
18,19,Notre Dame,37.2,38.0,22.0,43.3,28.0,32.8,2015,6
19,20,Bowling Grn,36.4,34.7,28.0,41.0,35.3,28.6,2015,6
20,21,Alabama,36.2,36.3,38.0,36.0,36.5,36.1,2015,6
21,22,California,36.0,36.3,34.0,34.5,37.5,36.7,2015,6
22,22,LSU,36.0,41.0,44.0,44.5,27.5,25.3,2015,6
23,22,Georgia,36.0,31.0,10.0,37.7,31.0,40.2,2015,6
24,25,Cincinnati,35.8,39.0,34.0,30.0,41.5,34.0,2015,6
25,26,Navy,35.3,35.3,33.0,39.0,28.0,30.3,2015,6
26,27,LA Tech,35.3,34.3,43.0,35.0,35.5,38.2,2015,6
27,28,Stanford,35.0,46.0,55.0,43.0,29.7,25.7,2015,6
28,29,UCLA,34.8,34.3,23.0,27.0,46.5,33.5,2015,6
29,30,GA Southern,34.5,46.0,51.0,43.0,31.7,35.1,2015,6
30,30,GA Tech,34.5,24.3,31.0,48.0,21.0,37.8,2015,6
31,32,Florida,34.4,26.7,38.0,39.5,14.0,28.3,2015,6
32,32,Ohio State,34.4,30.7,34.0,32.0,38.0,44.8,2015,6
33,34,Kansas St,34.3,34.3,34.0,39.0,32.0,34.2,2015,6
34,34,Miami (FL),34.3,34.3,23.0,36.0,33.5,28.3,2015,6
35,36,Arizona,33.3,30.3,17.0,36.0,30.5,34.5,2015,6
36,37,N Carolina,33.0,33.0,38.0,48.0,25.5,31.3,2015,6
37,37,Indiana,33.0,32.0,27.0,33.7,31.0,24.8,2015,6
38,39,Florida St,32.8,24.0,24.0,46.5,19.0,33.5,2015,6
39,40,Iowa,32.5,33.0,10.0,44.5,20.5,28.0,2015,6
40,40,Tennessee,32.5,23.7,20.0,22.0,43.0,27.6,2015,6
41,42,E Carolina,32.3,35.0,49.0,35.0,31.3,34.5,2015,6
42,43,Wash State,32.0,32.0,28.0,31.0,32.5,29.4,2015,6
43,44,Nebraska,31.6,27.3,13.0,37.3,23.0,38.3,2015,6
44,45,Michigan St,31.4,29.7,24.0,30.0,37.0,42.8,2015,6
45,45,E Michigan,31.4,25.0,22.0,29.0,35.0,13.7,2015,6
46,47,Temple,30.8,32.0,37.0,27.0,32.0,19.8,2015,6
47,48,N Mex State,30.3,36.0,29.0,39.5,21.0,24.2,2015,6
48,48,Middle Tenn,30.3,37.0,13.0,43.0,17.5,28.9,2015,6
49,50,App State,30.0,30.0,31.0,31.0,29.5,31.4,2015,6
50,51,Colorado,29.8,33.0,24.0,36.0,23.5,28.5,2015,6
51,52,VA Tech,29.0,30.7,13.0,18.5,39.5,23.3,2015,6
52,53,Marshall,28.5,24.3,27.0,34.0,23.0,45.4,2015,6
53,54,Clemson,28.3,28.3,24.0,32.5,20.0,27.3,2015,6
54,55,Syracuse,28.0,28.0,24.0,28.0,--,16.2,2015,6
55,55,S Methodist,28.0,30.3,23.0,25.0,37.0,11.1,2015,6
56,57,Michigan,27.8,29.0,28.0,31.3,22.5,20.9,2015,6
57,58,Wisconsin,27.4,20.7,6.0,30.0,17.0,34.4,2015,6
58,59,Georgia State,27.3,27.3,28.0,20.0,31.0,21.3,2015,6
59,60,New Mexico,26.8,28.7,38.0,29.5,24.0,27.7,2015,6
60,60,San Jose St,26.8,30.3,21.0,49.0,19.3,17.3,2015,6
61,60,Illinois,26.8,18.3,14.0,31.0,14.0,25.8,2015,6
62,60,Toledo,26.8,30.3,24.0,33.5,20.0,35.2,2015,6
63,64,Texas State,26.7,26.7,14.0,50.0,15.0,31.0,2015,6
64,65,Purdue,26.0,24.3,21.0,26.0,26.0,22.8,2015,6
65,65,Iowa State,26.0,26.0,38.0,27.5,23.0,24.0,2015,6
66,65,Ohio,26.0,19.7,14.0,21.0,27.7,19.3,2015,6
67,68,Arkansas,25.8,23.0,24.0,36.0,19.0,28.5,2015,6
68,69,Arizona St,25.8,28.7,38.0,24.0,27.5,36.3,2015,6
69,69,Army,25.8,28.7,14.0,14.0,29.7,21.4,2015,6
70,71,Texas,24.6,26.0,7.0,37.7,5.0,21.4,2015,6
71,72,Penn State,24.4,28.3,20.0,28.0,10.0,20.6,2015,6
72,73,BYU,24.2,17.7,30.0,32.5,18.7,34.8,2015,6
73,74,Auburn,24.0,21.7,35.0,22.0,26.0,35.8,2015,6
74,74,Kentucky,24.0,18.7,21.0,23.3,26.0,26.5,2015,6
75,74,Fla Atlantic,24.0,17.3,17.0,17.5,30.5,24.0,2015,6
76,77,Colorado St,23.8,25.0,18.0,20.0,25.0,32.7,2015,6
77,78,Rice,23.3,21.7,10.0,10.0,27.7,28.8,2015,6
78,79,Air Force,23.0,23.0,11.0,37.0,16.0,30.4,2015,6
79,79,Idaho,23.0,21.3,35.0,24.0,22.0,25.0,2015,6
80,79,Louisville,23.0,22.7,20.0,24.0,22.0,28.3,2015,6
81,82,Washington,22.7,22.7,24.0,27.5,13.0,28.0,2015,6
82,83,Duke,22.5,17.7,9.0,17.7,37.0,30.8,2015,6
83,83,Buffalo,22.5,25.3,22.0,21.5,23.5,31.2,2015,6
84,85,TX El Paso,22.3,25.3,6.0,6.0,27.7,26.6,2015,6
85,86,Oregon St,22.0,22.0,24.0,29.5,7.0,25.4,2015,6
86,86,Nevada,22.0,22.7,17.0,18.5,25.5,29.3,2015,6
87,86,U Mass,22.0,24.7,24.0,23.5,20.5,27.3,2015,6
88,89,Miss State,21.8,17.7,17.0,19.0,22.7,36.3,2015,6
89,90,Pittsburgh,21.7,21.7,17.0,--,21.7,29.3,2015,6
90,91,Northwestern,21.5,23.3,27.0,22.3,19.0,22.9,2015,6
91,92,Utah State,21.3,21.3,33.0,33.0,15.5,25.9,2015,6
92,92,Rutgers,21.3,21.3,27.0,30.5,3.0,25.8,2015,6
93,94,N Illinois,21.0,15.3,19.0,38.0,15.3,29.7,2015,6
94,94,TX-San Ant,21.0,23.3,25.0,17.0,23.7,17.1,2015,6
95,94,Wyoming,21.0,18.3,13.0,28.5,13.5,21.5,2015,6
96,97,Tulane,20.7,20.7,45.0,26.0,10.0,14.3,2015,6
97,98,Arkansas St,20.5,25.3,49.0,34.5,6.5,36.7,2015,6
98,99,LA Lafayette,20.3,20.3,14.0,14.0,23.5,28.2,2015,6
99,100,Ball State,20.0,19.0,10.0,10.0,23.3,28.2,2015,6
100,100,S Alabama,20.0,23.7,24.0,13.0,22.3,22.5,2015,6
101,100,S Carolina,20.0,20.3,10.0,26.5,15.7,31.9,2015,6
102,103,Central Mich,19.8,22.0,29.0,21.0,18.5,27.5,2015,6
103,104,San Diego St,19.0,23.0,21.0,24.0,14.0,23.9,2015,6
104,104,Virginia,19.0,19.0,14.0,20.5,16.0,24.1,2015,6
105,106,Fresno St,18.8,18.0,7.0,24.0,17.0,24.2,2015,6
106,107,Wake Forest,18.5,19.0,16.0,20.0,17.0,14.1,2015,6
107,108,Missouri,18.3,15.3,24.0,16.5,20.0,27.0,2015,6
108,109,W Michigan,17.7,17.7,12.0,24.0,14.5,32.8,2015,6
109,110,Maryland,17.0,13.7,0.0,20.7,6.0,26.5,2015,6
110,110,Florida Intl,17.0,17.7,14.0,--,17.0,23.0,2015,6
111,112,North Texas,16.8,18.0,14.0,24.0,14.3,22.6,2015,6
112,113,Kansas,16.7,16.7,13.0,23.0,13.5,16.4,2015,6
113,114,Central FL,16.5,17.3,31.0,14.0,17.3,27.0,2015,6
114,115,S Florida,16.0,16.0,17.0,17.0,15.5,15.5,2015,6
115,116,UNLV,15.8,11.0,23.0,3.0,20.0,22.7,2015,6
116,117,Minnesota,15.4,12.3,0.0,18.0,11.5,27.3,2015,6
117,118,Miami (OH),15.3,20.3,14.0,33.0,9.3,23.5,2015,6
118,119,LA Monroe,15.0,15.0,31.0,31.0,7.0,20.1,2015,6
119,120,Old Dominion,14.8,7.0,7.0,7.0,22.5,31.9,2015,6
120,120,Connecticut,14.8,12.3,13.0,20.0,9.5,15.2,2015,6
121,120,Vanderbilt,14.8,15.7,17.0,13.0,16.5,16.8,2015,6
122,120,Kent State,14.8,18.7,20.0,24.5,5.0,16.4,2015,6
123,124,Akron,14.3,18.0,12.0,9.5,19.0,20.9,2015,6
124,125,Troy,14.0,14.0,18.0,18.0,12.0,20.6,2015,6
125,126,Charlotte,11.8,8.0,3.0,5.0,18.5,--,2015,6
126,127,Boston Col,8.0,8.0,7.0,8.5,7.0,25.1,2015,6
