,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,BYU,14.7,1,55,3,2015,5
1,2,Alabama,11.1,1,20,1,2015,5
2,3,Mississippi,10.3,2,71,2,2015,5
3,4,LSU,9.2,2,30,5,2015,5
4,5,Stanford,8.8,4,33,4,2015,5
5,6,GA Tech,8.4,4,104,8,2015,5
6,7,Texas,6.4,2,35,11,2015,5
7,8,Tennessee,5.9,1,64,24,2015,5
8,9,Auburn,5.8,7,55,18,2015,5
9,10,Michigan,5.8,10,45,37,2015,5
10,11,Oklahoma,5.5,1,73,15,2015,5
11,12,Miss State,5.1,5,58,21,2015,5
12,13,U Mass,4.7,10,113,27,2015,5
13,14,Vanderbilt,4.6,14,78,44,2015,5
14,15,Arkansas,4.5,1,75,40,2015,5
15,16,S Carolina,4.2,5,49,6,2015,5
16,17,Utah,4.0,11,50,50,2015,5
17,18,USC,3.9,3,74,23,2015,5
18,19,Wisconsin,3.8,1,60,12,2015,5
19,20,UCLA,3.4,12,66,34,2015,5
20,21,Notre Dame,2.9,4,45,10,2015,5
21,22,TX Christian,2.7,3,47,47,2015,5
22,23,Texas Tech,2.6,11,126,51,2015,5
23,24,Ohio State,2.3,1,57,13,2015,5
24,25,Northwestern,2.1,16,64,16,2015,5
25,26,Washington,2.1,5,51,39,2015,5
26,27,Louisville,1.9,14,42,17,2015,5
27,28,Boise State,1.9,13,75,20,2015,5
28,29,TX-San Ant,1.8,6,119,7,2015,5
29,30,Florida,1.3,6,96,60,2015,5
30,31,California,1.3,6,89,48,2015,5
31,32,Clemson,1.3,4,83,41,2015,5
32,33,VA Tech,1.2,4,44,19,2015,5
33,34,Nebraska,1.1,14,55,14,2015,5
34,35,Kentucky,1.0,25,69,25,2015,5
35,36,Arizona St,0.9,7,49,49,2015,5
36,37,Middle Tenn,0.9,33,114,33,2015,5
37,38,Utah State,0.9,30,122,38,2015,5
38,39,Oregon,0.7,3,86,29,2015,5
39,40,Duke,0.6,39,115,71,2015,5
40,41,E Carolina,0.4,36,101,57,2015,5
41,42,Virginia,0.3,1,67,28,2015,5
42,43,Texas A&M,0.3,8,59,59,2015,5
43,44,N Illinois,0.2,44,125,63,2015,5
44,45,Bowling Grn,0.2,16,99,22,2015,5
45,46,Central Mich,-0.6,32,98,64,2015,5
46,47,W Michigan,-0.7,20,80,69,2015,5
47,48,Georgia,-0.8,5,71,36,2015,5
48,49,LA Tech,-0.8,31,96,31,2015,5
49,50,UNLV,-0.9,9,127,9,2015,5
50,51,W Kentucky,-1.5,29,83,30,2015,5
51,52,Toledo,-1.8,5,92,35,2015,5
52,53,Arkansas St,-1.9,3,106,52,2015,5
53,54,Michigan St,-2.1,7,78,26,2015,5
54,55,Minnesota,-2.1,4,66,32,2015,5
55,56,Temple,-2.1,35,95,46,2015,5
56,57,Florida St,-2.2,20,93,43,2015,5
57,58,Pittsburgh,-2.2,19,103,68,2015,5
58,59,Arizona,-2.2,27,110,110,2015,5
59,60,Air Force,-2.5,54,110,58,2015,5
60,61,Hawaii,-2.5,28,112,75,2015,5
61,62,LA Monroe,-2.6,9,124,83,2015,5
62,63,Oklahoma St,-2.8,14,100,99,2015,5
63,64,Tulsa,-2.9,56,92,56,2015,5
64,65,App State,-3.0,54,102,61,2015,5
65,66,Oregon St,-3.1,56,125,95,2015,5
66,67,Illinois,-3.6,49,120,67,2015,5
67,68,Iowa State,-3.7,30,115,76,2015,5
68,69,Nevada,-4.1,62,125,62,2015,5
69,70,Miami (FL),-4.4,22,95,55,2015,5
70,71,Boston Col,-4.5,40,126,70,2015,5
71,72,Akron,-4.6,6,102,82,2015,5
72,73,Penn State,-4.8,24,90,53,2015,5
73,74,S Mississippi,-4.8,25,108,88,2015,5
74,75,Syracuse,-5.3,40,121,112,2015,5
75,76,N Carolina,-5.5,26,79,54,2015,5
76,77,Houston,-5.5,58,120,65,2015,5
77,78,Missouri,-5.5,22,99,98,2015,5
78,79,Central FL,-5.7,45,115,94,2015,5
79,80,Florida Intl,-6.1,45,119,102,2015,5
80,81,Cincinnati,-6.5,50,106,106,2015,5
81,82,Rice,-6.6,64,124,84,2015,5
82,83,Ball State,-6.8,73,123,105,2015,5
83,84,Purdue,-6.9,28,86,66,2015,5
84,85,Iowa,-7.0,44,103,74,2015,5
85,86,North Texas,-7.0,64,113,73,2015,5
86,87,GA Southern,-7.2,5,98,72,2015,5
87,88,S Florida,-7.3,61,128,77,2015,5
88,89,Fresno St,-7.6,81,126,81,2015,5
89,90,Fla Atlantic,-7.8,27,121,45,2015,5
90,91,Kansas St,-7.8,16,104,85,2015,5
91,92,Memphis,-8.1,43,114,96,2015,5
92,93,Troy,-8.2,35,122,90,2015,5
93,94,Kent State,-8.3,31,118,97,2015,5
94,95,Indiana,-8.3,51,112,111,2015,5
95,96,Maryland,-8.7,27,122,113,2015,5
96,97,San Diego St,-8.8,56,117,108,2015,5
97,98,Colorado St,-8.9,65,116,78,2015,5
98,99,Baylor,-9.1,3,100,92,2015,5
99,100,W Virginia,-9.2,2,102,101,2015,5
100,101,San Jose St,-9.3,85,127,89,2015,5
101,102,Wake Forest,-9.4,56,128,107,2015,5
102,103,Ohio,-9.4,77,114,114,2015,5
103,104,Buffalo,-9.9,87,127,87,2015,5
104,105,LA Lafayette,-10.3,36,123,80,2015,5
105,106,Marshall,-10.3,40,123,100,2015,5
106,107,Colorado,-10.5,51,108,79,2015,5
107,108,S Methodist,-10.6,6,113,42,2015,5
108,109,Texas State,-10.7,14,128,109,2015,5
109,110,Tulane,-11.0,12,115,103,2015,5
110,111,Connecticut,-11.3,81,127,118,2015,5
111,112,Navy,-11.5,46,128,115,2015,5
112,113,S Alabama,-11.8,104,119,104,2015,5
113,114,Rutgers,-12.2,64,117,93,2015,5
114,115,Kansas,-12.3,79,120,119,2015,5
115,116,New Mexico,-12.7,82,124,91,2015,5
116,117,Idaho ,-13.2,48,123,116,2015,5
117,118,Miami (OH),-14.3,114,124,117,2015,5
118,119,TX El Paso,-14.9,4,128,86,2015,5
119,120,Wash State,-16.4,39,121,120,2015,5
120,121,Army,-16.6,103,123,121,2015,5
121,122,Old Dominion,-16.8,81,127,122,2015,5
122,123,Georgia State,-18.4,86,128,124,2015,5
123,124,NC State,-18.8,47,124,123,2015,5
124,125,N Mex State,-19.2,29,127,125,2015,5
125,126,E Michigan,-19.9,76,128,126,2015,5
126,127,Charlotte,-20.0,78,128,127,2015,5
127,128,Wyoming,-20.4,97,128,128,2015,5
