,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Alabama,26.8,1,21,4,2015,6
1,2,USC,26.6,1,49,3,2015,6
2,3,Baylor,25.9,1,116,2,2015,6
3,4,Oklahoma,22.5,1,40,9,2015,6
4,5,Utah,21.2,4,55,7,2015,6
5,6,Stanford,20.8,2,75,18,2015,6
6,7,Mississippi,20.5,1,56,1,2015,6
7,8,Michigan,20.4,2,47,11,2015,6
8,9,Texas A&M,18.5,6,76,17,2015,6
9,10,Boise State,18.2,4,89,27,2015,6
10,11,Notre Dame,17.8,2,26,13,2015,6
11,12,TX Christian,17.6,2,39,24,2015,6
12,13,W Virginia,17.5,4,91,6,2015,6
13,14,Florida,17.3,5,82,35,2015,6
14,15,Clemson,16.7,2,44,15,2015,6
15,16,Ohio State,16.1,2,60,12,2015,6
16,17,Georgia,15.8,2,62,5,2015,6
17,18,Florida St,14.6,6,30,16,2015,6
18,19,GA Tech,14.6,1,68,14,2015,6
19,20,Northwestern,14.3,16,84,30,2015,6
20,21,LSU,14.1,5,62,10,2015,6
21,22,Tennessee,13.3,12,29,22,2015,6
22,23,Miss State,13.0,15,55,21,2015,6
23,24,UCLA,12.8,8,47,8,2015,6
24,25,Houston,12.3,10,90,32,2015,6
25,26,W Kentucky,12.3,9,55,47,2015,6
26,27,Duke,12.2,3,108,23,2015,6
27,28,N Carolina,12.0,3,75,39,2015,6
28,29,Navy,11.8,13,101,43,2015,6
29,30,Toledo,11.3,23,99,34,2015,6
30,31,Oklahoma St,11.3,7,118,28,2015,6
31,32,Wisconsin,11.2,12,51,20,2015,6
32,33,California,10.7,10,53,19,2015,6
33,34,NC State,10.6,25,85,26,2015,6
34,35,Middle Tenn,9.8,13,99,25,2015,6
35,36,Iowa,9.7,13,96,44,2015,6
36,37,Kansas St,9.7,32,95,42,2015,6
37,38,Washington,9.5,4,40,38,2015,6
38,39,BYU,9.3,9,54,31,2015,6
39,40,Texas Tech,8.7,14,100,29,2015,6
40,41,Temple,8.2,23,82,48,2015,6
41,42,LA Tech,7.9,35,77,49,2015,6
42,43,Memphis,7.4,16,69,40,2015,6
43,44,Arkansas,6.9,5,60,54,2015,6
44,45,Louisville,6.7,30,80,57,2015,6
45,46,Michigan St,6.2,5,57,37,2015,6
46,47,Miami (FL),5.8,15,85,33,2015,6
47,48,Nebraska,5.7,30,70,46,2015,6
48,49,Boston Col,5.3,31,89,52,2015,6
49,50,Illinois,5.3,8,85,50,2015,6
50,51,VA Tech,5.3,27,62,45,2015,6
51,52,Pittsburgh,4.9,29,110,64,2015,6
52,53,Vanderbilt,4.5,44,118,56,2015,6
53,54,App State,3.7,12,85,41,2015,6
54,55,Air Force,3.5,19,105,36,2015,6
55,56,Arizona St,3.4,19,90,82,2015,6
56,57,Syracuse,2.7,9,90,59,2015,6
57,58,GA Southern,2.1,29,115,67,2015,6
58,59,E Carolina,0.8,50,111,79,2015,6
59,60,S Mississippi,0.5,14,111,68,2015,6
60,61,Bowling Grn,0.5,6,103,66,2015,6
61,62,N Illinois,0.5,40,98,53,2015,6
62,63,Penn State,0.5,33,86,58,2015,6
63,64,Cincinnati,0.4,31,96,77,2015,6
64,65,Missouri,-0.1,16,76,73,2015,6
65,66,Arizona,-0.1,32,119,51,2015,6
66,67,UNLV,-0.3,63,112,63,2015,6
67,68,Indiana,-0.4,44,119,75,2015,6
68,69,Oregon,-0.6,6,84,80,2015,6
69,70,Kentucky,-0.7,44,93,55,2015,6
70,71,Auburn,-1.1,22,109,70,2015,6
71,72,Tulsa,-1.2,54,98,61,2015,6
72,73,Ohio,-1.3,50,114,69,2015,6
73,74,S Carolina,-1.7,6,91,62,2015,6
74,75,Colorado,-2.4,58,122,60,2015,6
75,76,Central Mich,-2.4,45,116,76,2015,6
76,77,Utah State,-2.5,14,125,85,2015,6
77,78,Iowa State,-3.2,43,100,87,2015,6
78,79,Marshall,-4.1,51,122,81,2015,6
79,80,Wake Forest,-4.2,11,90,90,2015,6
80,81,Minnesota,-4.6,5,92,71,2015,6
81,82,Oregon St,-4.9,45,118,86,2015,6
82,83,Akron,-5.1,67,111,78,2015,6
83,84,Colorado St,-5.2,29,115,72,2015,6
84,85,Texas,-5.5,40,91,65,2015,6
85,86,Buffalo,-5.8,57,114,74,2015,6
86,87,S Florida,-5.9,10,104,84,2015,6
87,88,San Jose St,-7.1,71,117,88,2015,6
88,89,Rutgers,-7.5,31,103,91,2015,6
89,90,Ball State,-7.9,90,124,97,2015,6
90,91,Connecticut,-8.4,70,126,100,2015,6
91,92,Purdue,-8.5,57,105,105,2015,6
92,93,Arkansas St,-8.6,7,116,96,2015,6
93,94,W Michigan,-8.6,28,109,92,2015,6
94,95,Wash State,-8.7,20,126,111,2015,6
95,96,Army,-9.5,96,128,107,2015,6
96,97,New Mexico,-9.6,11,123,98,2015,6
97,98,Florida Intl,-9.8,12,123,93,2015,6
98,99,LA Monroe,-10.2,42,128,83,2015,6
99,100,Nevada,-11.3,81,123,94,2015,6
100,101,Virginia,-11.6,33,101,101,2015,6
101,102,Maryland,-12.5,68,112,102,2015,6
102,103,San Diego St,-12.6,7,107,106,2015,6
103,104,U Mass,-12.6,62,127,112,2015,6
104,105,Hawaii,-14.6,69,128,89,2015,6
105,106,TX-San Ant,-14.8,13,122,113,2015,6
106,107,LA Lafayette,-15.4,52,116,103,2015,6
107,108,Rice,-15.5,50,124,95,2015,6
108,109,Tulane,-15.8,102,127,116,2015,6
109,110,Troy,-15.9,1,113,99,2015,6
110,111,Kent State,-16.1,82,128,110,2015,6
111,112,S Methodist,-16.3,85,122,104,2015,6
112,113,Fla Atlantic,-16.4,84,118,109,2015,6
113,114,Central FL,-16.5,70,128,108,2015,6
114,115,Texas State,-18.5,71,124,114,2015,6
115,116,E Michigan,-18.6,103,128,118,2015,6
116,117,Fresno St,-20.1,65,122,115,2015,6
117,118,S Alabama,-20.4,32,119,117,2015,6
118,119,Miami (OH),-23.3,99,125,121,2015,6
119,120,Idaho ,-23.8,60,128,123,2015,6
120,121,Old Dominion,-25.2,99,126,125,2015,6
121,122,Kansas,-25.5,62,127,122,2015,6
122,123,N Mex State,-25.8,85,126,126,2015,6
123,124,Georgia State,-26.6,63,125,120,2015,6
124,125,Wyoming,-27.5,94,128,128,2015,6
125,126,TX El Paso,-27.6,99,127,119,2015,6
126,127,Charlotte,-28.6,97,128,124,2015,6
127,128,North Texas,-32.5,61,128,127,2015,6
