,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Baylor,37.6,1,124,1,2013,11
1,2,Florida St,37.3,1,61,2,2013,11
2,3,Alabama,32.7,1,52,3,2013,11
3,4,Oregon,31.2,1,44,4,2013,11
4,5,Arizona St,27.5,4,60,7,2013,11
5,6,Ohio State,27.1,3,42,5,2013,11
6,7,Missouri,24.5,5,38,8,2013,11
7,8,BYU,21.0,8,73,9,2013,11
8,9,Wisconsin,20.9,5,30,10,2013,11
9,10,Stanford,20.9,3,61,6,2013,11
10,11,Auburn,20.6,2,71,11,2013,11
11,12,S Carolina,18.0,2,31,13,2013,11
12,13,LSU,17.8,4,29,12,2013,11
13,14,Texas A&M,17.8,14,53,15,2013,11
14,15,Louisville,17.7,4,94,14,2013,11
15,16,Clemson,17.4,7,33,16,2013,11
16,17,Michigan St,17.4,7,71,19,2013,11
17,18,Texas,15.8,7,62,23,2013,11
18,19,Kansas St,15.6,10,125,32,2013,11
19,20,USC,15.2,3,52,29,2013,11
20,21,Oklahoma St,15.0,2,40,21,2013,11
21,22,Oregon St,13.9,11,113,17,2013,11
22,23,Houston,13.5,4,84,18,2013,11
23,24,Central FL,12.9,6,60,22,2013,11
24,25,Boise State,12.2,18,96,26,2013,11
25,26,GA Tech,12.1,3,44,34,2013,11
26,27,UCLA,11.6,4,29,24,2013,11
27,28,Utah State,11.5,8,48,39,2013,11
28,29,Washington,11.5,2,38,30,2013,11
29,30,Mississippi,11.4,4,55,28,2013,11
30,31,Notre Dame,10.7,5,58,25,2013,11
31,32,Miami (FL),10.4,8,78,20,2013,11
32,33,Utah,10.1,7,55,37,2013,11
33,34,Florida,9.7,14,77,35,2013,11
34,35,Oklahoma,9.0,5,84,38,2013,11
35,36,Arizona,8.1,11,53,36,2013,11
36,37,Texas Tech,8.1,2,80,31,2013,11
37,38,Georgia,7.9,8,43,40,2013,11
38,39,Fresno St,6.8,20,113,42,2013,11
39,40,Nebraska,6.6,27,80,48,2013,11
40,41,Duke,6.0,20,113,43,2013,11
41,42,Iowa,6.0,26,80,27,2013,11
42,43,North Texas,5.6,31,97,51,2013,11
43,44,VA Tech,5.5,28,58,41,2013,11
44,45,Buffalo,5.4,38,111,46,2013,11
45,46,E Carolina,5.2,31,97,45,2013,11
46,47,N Illinois,4.5,21,101,49,2013,11
