,Rank,Team,2013,Last 3,Last 1,Home,Away,2012,Season,Week
0,1,Alabama,9.7,3.3,0.0,2.3,19.7,11.8,2013,9
1,2,Louisville,12.5,18.3,38.0,13.8,10.0,25.2,2013,9
2,3,Michigan St,13.0,14.0,0.0,11.8,15.5,16.3,2013,9
3,4,Florida St,13.6,16.0,14.0,3.5,20.3,16.9,2013,9
4,5,Florida,16.3,21.0,36.0,11.0,20.3,15.7,2013,9
5,6,VA Tech,17.0,12.0,9.0,15.7,18.3,24.2,2013,9
6,7,Oklahoma,17.1,24.0,19.0,11.0,25.3,26.5,2013,9
7,8,Wisconsin,18.5,23.0,32.0,5.3,31.7,19.0,2013,9
8,9,Baylor,18.8,24.7,7.0,17.3,25.0,38.4,2013,9
9,10,Bowling Grn,18.8,14.0,21.0,9.3,28.3,17.5,2013,9
10,11,Cincinnati,19.0,20.7,16.0,14.3,23.7,19.6,2013,9
11,12,UCLA,19.2,20.3,24.0,14.3,24.0,27.6,2013,9
12,13,Miami (FL),19.2,24.7,23.0,17.3,22.0,32.4,2013,9
13,14,Oregon,19.7,26.0,38.0,22.7,16.7,22.3,2013,9
14,14,Central FL,19.7,26.7,35.0,17.5,20.8,22.1,2013,9
15,14,Texas Tech,19.7,26.0,27.0,17.3,22.0,33.9,2013,9
16,17,Iowa,20.2,22.3,34.0,19.7,20.7,23.5,2013,9
17,18,Stanford,20.4,21.7,10.0,19.8,21.3,17.2,2013,9
18,19,E Carolina,21.0,22.3,14.0,14.0,28.0,33.2,2013,9
19,20,NC State,21.2,22.0,24.0,19.5,28.0,26.6,2013,9
20,21,North Texas,21.3,14.7,13.0,13.3,27.3,29.7,2013,9
21,22,Oklahoma St,21.4,23.0,10.0,19.5,22.7,30.6,2013,9
22,23,BYU,21.4,26.7,46.0,17.8,26.3,14.1,2013,9
23,24,USC,21.6,35.7,14.0,15.5,29.7,24.3,2013,9
24,25,Utah State,22.0,25.0,10.0,32.5,17.8,16.4,2013,9
25,25,Marshall,22.0,20.7,23.0,12.0,28.7,44.8,2013,9
26,27,GA Tech,22.3,27.7,0.0,12.3,32.3,30.2,2013,9
27,28,TX Christian,22.5,20.3,24.0,17.0,25.3,24.5,2013,9
28,28,Wake Forest,22.5,26.3,10.0,14.7,30.3,33.2,2013,9
29,28,Clemson,22.5,26.3,51.0,26.8,14.0,26.3,2013,9
30,28,Memphis,22.5,27.7,34.0,23.3,21.0,31.2,2013,9
31,32,LSU,22.6,19.7,27.0,14.3,31.0,17.2,2013,9
