,Rank,Team,Rating,Hi,Low,Last,Season,Week
52,53,S Methodist,-3.8,33,86,85,2013,5
53,54,California,-3.9,31,66,53,2013,5
54,55,North Texas,-4.1,55,107,92,2013,5
55,56,Navy,-4.4,36,75,50,2013,5
56,57,Duke,-4.4,48,124,66,2013,5
57,58,Nevada,-4.4,9,93,52,2013,5
58,59,LA Lafayette,-4.6,14,104,42,2013,5
59,60,San Jose St,-4.7,48,123,65,2013,5
60,61,Connecticut,-4.8,56,119,93,2013,5
61,62,LA Monroe,-4.8,3,106,64,2013,5
62,63,Purdue,-5.3,14,90,75,2013,5
63,64,Texas Tech,-5.3,32,77,54,2013,5
64,65,Kentucky,-5.4,22,88,76,2013,5
65,66,Kansas St,-5.6,16,112,108,2013,5
66,67,New Mexico,-5.7,62,123,62,2013,5
67,68,Fla Atlantic,-6.2,24,117,55,2013,5
68,69,Michigan,-6.3,20,94,63,2013,5
69,70,Ohio,-6.4,14,114,47,2013,5
70,71,Baylor,-6.7,7,107,106,2013,5
71,72,Fresno St,-7.0,54,100,97,2013,5
72,73,Colorado St,-7.0,53,109,101,2013,5
73,74,Air Force,-7.1,59,117,59,2013,5
74,75,Memphis,-7.1,54,112,67,2013,5
75,76,Louisville,-7.3,39,109,79,2013,5
76,77,W Virginia,-7.4,35,110,70,2013,5
77,78,Temple,-7.4,7,106,71,2013,5
78,79,Kent State,-7.4,79,119,88,2013,5
79,80,Marshall,-7.4,71,125,115,2013,5
80,81,W Kentucky,-7.5,29,103,51,2013,5
81,82,Wyoming,-7.5,17,117,86,2013,5
82,83,Northwestern,-7.8,34,87,61,2013,5
83,84,N Illinois,-7.8,39,114,69,2013,5
84,85,Arkansas,-7.9,37,101,100,2013,5
85,86,Buffalo,-8.0,2,113,87,2013,5
86,87,Akron,-8.0,20,124,81,2013,5
87,88,Rutgers,-8.4,38,96,95,2013,5
88,89,Arkansas St,-8.4,50,115,58,2013,5
89,90,N Mex State,-8.5,29,125,83,2013,5
90,91,Bowling Grn,-8.7,57,117,57,2013,5
91,92,Michigan St,-9.0,29,124,123,2013,5
92,93,Ohio State,-9.1,8,97,84,2013,5
93,94,U Mass,-9.1,20,123,110,2013,5
94,95,Boston Col,-9.5,46,114,89,2013,5
95,96,Middle Tenn,-9.7,72,120,103,2013,5
96,97,Houston,-9.8,51,122,102,2013,5
97,98,Iowa,-9.8,37,98,77,2013,5
98,99,Cincinnati,-10.2,40,119,73,2013,5
99,100,NC State,-10.2,68,124,124,2013,5
100,101,Maryland,-10.3,63,122,113,2013,5
101,102,Troy,-10.5,79,115,90,2013,5
102,103,Army,-10.5,78,118,78,2013,5
103,104,Iowa State,-10.7,38,120,111,2013,5
104,105,Oklahoma,-10.9,8,111,72,2013,5
105,106,Texas State,-10.9,72,122,120,2013,5
106,107,W Michigan,-10.9,22,123,80,2013,5
107,108,UAB,-11.4,9,120,9,2013,5
108,109,Florida Intl,-11.7,16,125,96,2013,5
109,110,Arizona,-11.8,21,114,112,2013,5
110,111,E Carolina,-11.9,67,121,94,2013,5
111,112,E Michigan,-12.7,104,123,107,2013,5
112,113,S Florida,-13.0,64,113,105,2013,5
113,114,Ball State,-13.1,86,122,98,2013,5
114,115,Wake Forest,-13.4,64,123,109,2013,5
115,116,LA Tech,-14.4,37,125,116,2013,5
116,117,Tulane,-14.5,95,125,119,2013,5
117,118,Kansas,-14.8,59,124,99,2013,5
118,119,UNLV,-14.9,18,122,91,2013,5
119,120,Central Mich,-15.3,16,122,117,2013,5
120,121,TX El Paso,-16.0,74,124,122,2013,5
121,122,S Alabama,-16.2,94,122,114,2013,5
122,123,Colorado,-16.9,61,123,118,2013,5
123,124,Minnesota,-19.1,54,125,125,2013,5
124,125,Georgia State,-23.7,105,125,121,2013,5
