,Rank,Team,2013,Last 3,Last 1,Home,Away,2012,Season,Week
0,1,Michigan St,234.2,229.3,392.0,220.8,251.0,275.3,2013,13
1,2,Louisville,242.8,188.3,195.0,236.8,250.3,347.9,2013,13
2,3,Alabama,272.8,267.7,197.0,253.5,301.8,256.7,2013,13
3,4,Florida St,274.7,229.3,247.0,257.2,296.5,280.8,2013,13
4,5,VA Tech,278.8,320.0,319.0,292.8,264.8,342.5,2013,13
5,6,Florida,288.6,324.7,377.0,220.8,333.8,290.4,2013,13
6,7,Wisconsin,307.2,294.3,224.0,245.4,384.5,323.9,2013,13
7,8,Cincinnati,318.8,346.7,357.0,357.5,287.8,407.3,2013,13
8,9,E Carolina,324.3,328.0,354.0,308.6,344.0,433.0,2013,13
9,10,Oklahoma,326.4,403.3,291.0,305.8,357.3,411.9,2013,13
10,11,Bowling Grn,327.3,257.3,172.0,278.6,388.3,307.1,2013,13
11,12,Iowa,332.8,319.0,266.0,350.0,311.3,385.5,2013,13
12,13,Baylor,334.4,333.0,454.0,293.6,402.3,509.8,2013,13
13,14,USC,338.8,396.3,337.0,289.5,398.0,394.7,2013,13
14,15,Memphis,344.0,407.3,325.0,379.2,285.3,381.3,2013,13
15,16,Stanford,345.6,303.7,311.0,347.0,344.2,335.5,2013,13
16,17,Michigan,347.6,329.7,322.0,360.7,328.0,318.2,2013,13
17,18,Fla Atlantic,347.7,328.0,189.0,322.7,358.4,422.7,2013,13
18,19,S Carolina,349.4,365.3,307.0,310.8,388.0,314.3,2013,13
19,20,Ohio State,349.4,297.7,420.0,333.8,369.0,361.0,2013,13
20,21,Oregon,356.1,319.0,297.0,356.0,356.3,390.6,2013,13
21,22,S Florida,356.8,371.7,242.0,369.0,336.3,424.8,2013,13
22,23,TX Christian,356.8,369.7,411.0,330.0,374.7,345.1,2013,13
23,24,North Texas,357.2,262.7,184.0,321.8,392.6,436.1,2013,13
24,25,Arizona St,357.6,313.0,390.0,370.6,341.3,360.3,2013,13
25,26,Oregon St,361.4,367.0,339.0,325.3,390.4,364.9,2013,13
26,27,GA Tech,362.7,407.7,551.0,257.8,446.6,384.1,2013,13
27,28,Nebraska,363.3,287.3,361.0,408.2,273.7,372.6,2013,13
28,29,W Kentucky,365.2,384.7,347.0,308.0,393.8,364.8,2013,13
29,30,Pittsburgh,366.8,379.3,322.0,353.8,383.0,344.5,2013,13
30,31,Notre Dame,369.0,371.0,355.0,363.0,375.0,305.5,2013,13
31,32,Central FL,369.8,372.7,518.0,335.0,397.6,373.7,2013,13
32,33,LSU,371.0,379.0,372.0,305.3,423.6,311.6,2013,13
33,34,Kansas St,371.1,352.0,348.0,349.8,413.7,372.3,2013,13
34,35,Utah State,371.7,340.3,402.0,401.3,356.8,331.5,2013,13
35,35,Tulane,371.7,330.0,315.0,428.0,326.6,482.6,2013,13
36,37,Maryland,372.4,399.0,264.0,402.3,348.6,346.8,2013,13
37,38,Rice,373.7,314.7,327.0,331.8,401.7,426.0,2013,13
38,39,Penn State,375.7,352.0,264.0,324.0,453.3,354.3,2013,13
39,40,Buffalo,376.2,382.3,551.0,257.3,471.4,363.5,2013,13
40,41,Marshall,377.3,402.0,345.0,338.5,408.4,468.9,2013,13
41,42,Wake Forest,384.7,346.3,296.0,368.8,397.4,439.2,2013,13
42,43,Clemson,386.0,360.3,440.0,411.6,354.0,400.4,2013,13
43,44,Mississippi,387.2,318.3,313.0,386.0,388.8,377.4,2013,13
44,45,BYU,387.3,469.0,425.0,391.6,382.0,267.1,2013,13
45,45,Oklahoma St,387.3,418.0,389.0,325.7,418.2,445.3,2013,13
46,47,Akron,387.8,352.3,323.0,389.0,387.0,472.7,2013,13
47,48,San Diego St,389.0,386.7,355.0,433.0,353.8,359.3,2013,13
48,49,Texas,392.3,361.7,380.0,374.6,410.0,403.4,2013,13
49,50,UCLA,393.6,412.7,432.0,363.8,423.4,416.0,2013,13
50,51,Missouri,395.7,400.3,369.0,359.0,441.5,405.9,2013,13
51,52,Miss State,397.3,409.0,383.0,368.2,433.8,398.1,2013,13
52,53,Minnesota,397.6,392.3,353.0,410.0,382.0,369.3,2013,13
53,54,Ohio,398.1,373.7,460.0,363.3,426.0,402.3,2013,13
54,55,Vanderbilt,398.4,388.0,262.0,371.4,432.3,349.3,2013,13
55,56,TX-San Ant,399.4,410.7,348.0,459.0,339.8,429.4,2013,13
56,57,Texas State,399.9,386.3,424.0,331.3,454.8,482.9,2013,13
57,58,NC State,400.0,407.0,473.0,371.6,435.5,419.6,2013,13
58,59,Arizona,401.0,438.3,420.0,401.0,401.0,527.8,2013,13
59,60,Georgia,401.8,407.3,566.0,380.8,418.6,360.8,2013,13
60,61,Connecticut,404.3,452.0,460.0,348.0,460.5,309.6,2013,13
61,62,N Carolina,405.9,354.3,359.0,427.4,384.4,409.5,2013,13
62,63,LA Lafayette,407.3,466.7,481.0,371.7,425.2,447.6,2013,13
63,64,Utah,407.6,328.7,433.0,412.8,401.0,386.1,2013,13
64,65,Washington,408.2,396.0,406.0,415.4,399.3,365.6,2013,13
65,66,Army,408.8,383.0,334.0,379.8,432.0,427.6,2013,13
66,67,Navy,408.9,423.3,300.0,353.8,453.0,424.4,2013,13
67,68,N Illinois,409.4,385.0,494.0,401.0,413.7,371.3,2013,13
68,69,LA Tech,410.4,378.7,582.0,369.0,431.2,526.1,2013,13
69,70,W Michigan,411.6,339.0,285.0,410.5,412.3,400.6,2013,13
70,71,Syracuse,415.3,337.7,523.0,384.0,431.0,382.9,2013,13
71,72,Fresno St,416.1,409.0,296.0,455.5,376.8,345.1,2013,13
72,73,Northwestern,416.2,380.7,365.0,378.8,463.0,388.7,2013,13
73,74,Toledo,419.3,417.7,601.0,449.8,395.0,475.8,2013,13
74,75,Arkansas,419.4,477.3,534.0,390.8,455.3,418.7,2013,13
75,76,Texas Tech,421.2,511.3,675.0,362.2,480.2,390.9,2013,13
76,77,Houston,422.2,364.7,332.0,522.5,393.6,483.2,2013,13
77,78,Kentucky,423.3,395.3,313.0,422.0,425.0,417.3,2013,13
78,79,Middle Tenn,423.8,345.7,233.0,385.5,454.4,440.5,2013,13
79,80,Florida Intl,424.2,445.3,407.0,375.3,463.4,402.9,2013,13
80,81,Miami (FL),424.7,536.3,543.0,394.8,462.0,498.5,2013,13
81,82,Tulsa,426.9,508.0,619.0,414.4,439.4,346.1,2013,13
82,83,Boise State,427.4,486.3,265.0,297.8,531.2,315.6,2013,13
83,84,Duke,429.1,454.7,565.0,479.2,329.0,479.9,2013,13
84,85,Auburn,430.3,410.7,532.0,424.0,439.8,439.8,2013,13
85,86,S Alabama,432.9,440.0,519.0,401.3,451.8,406.7,2013,13
86,87,U Mass,436.2,448.7,341.0,408.4,471.0,460.5,2013,13
87,88,S Mississippi,437.7,491.0,368.0,361.3,488.7,426.5,2013,13
88,89,Central Mich,440.0,484.0,311.0,505.0,421.4,444.5,2013,13
89,90,Boston Col,440.6,454.7,360.0,399.6,491.8,479.7,2013,13
90,91,Ball State,441.2,467.7,569.0,414.5,459.0,462.6,2013,13
91,92,LA Monroe,443.3,416.3,494.0,396.5,480.8,418.8,2013,13
92,93,Arkansas St,445.0,355.7,368.0,459.5,433.4,404.8,2013,13
93,94,Kansas,448.0,387.7,386.0,501.0,381.8,486.3,2013,13
94,95,Kent State,449.3,323.7,176.0,485.3,425.3,417.5,2013,13
95,96,TX El Paso,450.9,411.7,200.0,392.2,509.6,440.8,2013,13
96,97,S Methodist,451.4,480.0,385.0,478.3,424.5,391.4,2013,13
97,98,Virginia,455.1,510.7,415.0,502.3,360.7,361.5,2013,13
98,99,San Jose St,456.6,414.0,482.0,509.3,430.2,352.4,2013,13
99,100,W Virginia,457.9,421.7,376.0,415.3,486.3,487.9,2013,13
100,101,Colorado St,458.8,458.3,527.0,488.3,439.2,409.2,2013,13
101,102,Tennessee,459.1,486.7,479.0,416.4,512.5,490.5,2013,13
102,103,Purdue,461.3,550.0,501.0,477.2,441.5,435.1,2013,13
103,104,Texas A&M,461.6,361.0,556.0,458.4,472.5,406.2,2013,13
104,105,Rutgers,470.5,517.3,619.0,441.6,518.7,328.1,2013,13
105,106,Miami (OH),470.9,476.3,447.0,371.0,537.5,478.5,2013,13
106,107,Wash State,472.7,557.0,395.0,492.0,457.2,421.5,2013,13
107,107,Iowa State,472.7,446.3,523.0,382.3,545.0,464.2,2013,13
108,109,Hawaii,473.7,491.3,499.0,467.0,480.4,395.5,2013,13
109,110,UNLV,474.7,473.3,441.0,448.6,507.3,458.3,2013,13
