,Rank,Team,2013,Last 3,Last 1,Home,Away,2012,Season,Week
0,1,Baylor,725.0,637.7,743.0,787.8,599.5,574.6,2013,11
1,2,Oregon,612.3,635.0,555.0,585.5,648.0,528.1,2013,11
2,3,Texas A&M,566.1,574.7,564.0,569.8,555.0,571.5,2013,11
3,4,Fresno St,564.1,543.0,647.0,586.8,534.0,474.6,2013,11
4,5,Florida St,557.3,549.3,517.0,578.5,529.0,464.7,2013,11
5,6,N Illinois,538.4,620.7,612.0,528.5,541.7,472.8,2013,11
6,7,Wyoming,527.3,515.7,599.0,504.0,544.8,402.9,2013,11
7,8,Ohio State,523.1,607.0,640.0,495.2,569.7,424.2,2013,11
8,9,Texas Tech,514.4,527.3,549.0,525.8,503.0,495.5,2013,11
9,10,Arizona St,514.0,558.0,557.0,549.3,467.0,459.1,2013,11
10,11,BYU,511.3,560.7,568.0,521.8,493.7,389.6,2013,11
11,12,Clemson,507.8,495.7,610.0,465.5,550.0,513.7,2013,11
12,13,Louisville,498.7,463.7,485.0,496.3,502.0,414.1,2013,11
13,14,Indiana,494.6,473.0,496.0,507.8,461.5,440.3,2013,11
14,15,S Methodist,493.7,582.0,728.0,592.0,395.3,370.6,2013,11
15,16,San Jose St,492.9,580.7,492.0,539.5,474.2,441.4,2013,11
16,17,Boise State,490.6,497.7,437.0,545.0,458.0,391.3,2013,11
17,18,Wisconsin,478.7,455.7,362.0,557.0,420.0,394.4,2013,11
18,19,Washington,476.4,410.0,642.0,504.8,438.7,348.9,2013,11
19,20,Missouri,475.8,468.7,502.0,457.0,507.0,347.7,2013,11
20,21,Ball State,473.5,446.7,434.0,442.0,492.4,457.2,2013,11
21,22,Arizona,473.1,528.7,448.0,445.0,484.4,512.6,2013,11
22,23,Troy,473.1,514.0,511.0,480.7,468.6,498.8,2013,11
23,24,Marshall,468.1,479.7,636.0,543.7,411.5,526.9,2013,11
24,25,Auburn,467.8,536.3,366.0,464.8,472.7,286.2,2013,11
25,26,Oregon St,467.6,409.0,369.0,426.3,509.0,410.5,2013,11
26,27,Georgia,467.4,363.0,414.0,531.3,403.5,467.2,2013,11
27,28,Alabama,462.8,559.7,479.0,452.0,480.7,445.2,2013,11
28,29,W Kentucky,462.6,482.3,444.0,473.3,456.2,369.4,2013,11
29,30,Houston,462.6,494.0,388.0,435.5,473.4,480.8,2013,11
30,31,UCLA,462.0,320.3,412.0,559.8,364.3,466.5,2013,11
31,32,S Carolina,456.4,396.3,307.0,436.3,472.6,383.5,2013,11
