,Rank,Team,Rating,v 1-10,v 11-25,v 26-40,Hi,Low,Last,Season,Week
44,45,Florida,--,0-0,0-0,0-0,7,46,44,2013,10
45,46,Utah,--,0-0,0-0,0-0,10,55,35,2013,10
46,47,Georgia,--,0-0,0-0,0-0,6,48,47,2013,10
47,48,Nebraska,--,0-0,0-0,0-0,14,72,20,2013,10
48,49,Fresno St,--,0-0,0-0,0-0,41,119,43,2013,10
49,50,E Carolina,--,0-0,0-0,0-0,16,88,49,2013,10
50,51,USC,--,0-0,0-0,0-0,1,56,50,2013,10
51,52,Ball State,--,0-0,0-0,0-0,46,118,51,2013,10
52,53,N Illinois,--,0-0,0-0,0-0,16,122,53,2013,10
53,54,Boise State,--,0-0,0-0,0-0,26,114,52,2013,10
54,55,N Carolina,--,0-0,0-0,0-0,5,57,55,2013,10
55,56,Pittsburgh,--,0-0,0-0,0-0,21,82,54,2013,10
56,57,Rutgers,--,0-0,0-0,0-0,4,106,58,2013,10
57,58,Ohio,--,0-0,0-0,0-0,56,122,57,2013,10
58,59,Toledo,--,0-0,0-0,0-0,56,100,60,2013,10
59,60,Buffalo,--,0-0,0-0,0-0,60,123,71,2013,10
60,61,Northwestern,--,0-0,0-0,0-0,11,62,61,2013,10
61,62,North Texas,--,0-0,0-0,0-0,26,97,76,2013,10
62,63,Vanderbilt,--,0-0,0-0,0-0,11,66,56,2013,10
63,64,San Jose St,--,0-0,0-0,0-0,58,114,64,2013,10
64,65,LA Lafayette,--,0-0,0-0,0-0,63,114,77,2013,10
65,66,Wyoming,--,0-0,0-0,0-0,15,108,59,2013,10
66,67,Indiana,--,0-0,0-0,0-0,12,87,74,2013,10
67,68,Marshall,--,0-0,0-0,0-0,21,104,62,2013,10
68,69,Tennessee,--,0-0,0-0,0-0,42,82,67,2013,10
69,70,Bowling Grn,--,0-0,0-0,0-0,6,83,65,2013,10
70,71,Virginia,--,0-0,0-0,0-0,52,90,66,2013,10
71,72,Iowa State,--,0-0,0-0,0-0,29,95,68,2013,10
72,73,Michigan,--,0-0,0-0,0-0,22,112,63,2013,10
73,74,Kansas,--,0-0,0-0,0-0,63,93,70,2013,10
74,75,Minnesota,--,0-0,0-0,0-0,8,114,75,2013,10
75,76,S Alabama,--,0-0,0-0,0-0,63,121,72,2013,10
76,77,Navy,--,0-0,0-0,0-0,13,82,79,2013,10
77,78,S Florida,--,0-0,0-0,0-0,61,99,80,2013,10
78,79,Fla Atlantic,--,0-0,0-0,0-0,60,122,69,2013,10
79,80,California,--,0-0,0-0,0-0,58,100,78,2013,10
80,81,Wake Forest,--,0-0,0-0,0-0,62,117,91,2013,10
81,82,TX-San Ant,--,0-0,0-0,0-0,57,104,81,2013,10
82,83,NC State,--,0-0,0-0,0-0,38,104,104,2013,10
83,84,Akron,--,0-0,0-0,0-0,71,124,82,2013,10
84,85,Boston Col,--,0-0,0-0,0-0,60,116,73,2013,10
85,86,S Methodist,--,0-0,0-0,0-0,61,114,83,2013,10
86,87,Tulane,--,0-0,0-0,0-0,70,121,85,2013,10
87,88,UNLV,--,0-0,0-0,0-0,63,125,97,2013,10
88,89,San Diego St,--,0-0,0-0,0-0,11,102,86,2013,10
89,90,Middle Tenn,--,0-0,0-0,0-0,75,122,88,2013,10
90,91,Air Force,--,0-0,0-0,0-0,67,102,84,2013,10
91,92,LA Monroe,--,0-0,0-0,0-0,72,109,90,2013,10
92,93,Kent State,--,0-0,0-0,0-0,67,120,87,2013,10
93,94,New Mexico,--,0-0,0-0,0-0,81,116,89,2013,10
94,95,Troy,--,0-0,0-0,0-0,55,112,103,2013,10
95,96,Arkansas St,--,0-0,0-0,0-0,36,105,96,2013,10
96,97,Tulsa,--,0-0,0-0,0-0,45,123,93,2013,10
97,98,Hawaii,--,0-0,0-0,0-0,72,115,95,2013,10
98,99,Purdue,--,0-0,0-0,0-0,79,117,99,2013,10
99,100,Nevada,--,0-0,0-0,0-0,55,114,94,2013,10
100,101,Texas State,--,0-0,0-0,0-0,76,110,98,2013,10
101,102,Temple,--,0-0,0-0,0-0,62,106,100,2013,10
102,103,Cincinnati,--,0-0,0-0,0-0,8,111,101,2013,10
103,104,UAB,--,0-0,0-0,0-0,88,114,102,2013,10
104,105,Central Mich,--,0-0,0-0,0-0,85,121,106,2013,10
105,106,TX El Paso,--,0-0,0-0,0-0,64,110,92,2013,10
106,107,W Michigan,--,0-0,0-0,0-0,80,121,108,2013,10
107,108,U Mass,--,0-0,0-0,0-0,90,123,107,2013,10
108,109,Georgia State,--,0-0,0-0,0-0,78,119,105,2013,10
109,110,Connecticut,--,0-0,0-0,0-0,56,122,109,2013,10
110,111,E Michigan,--,0-0,0-0,0-0,88,119,110,2013,10
111,112,Miami (OH),--,0-0,0-0,0-0,93,123,111,2013,10
112,113,Idaho ,--,0-0,0-0,0-0,92,122,113,2013,10
113,114,S Mississippi,--,0-0,0-0,0-0,84,116,112,2013,10
114,115,Florida Intl,--,0-0,0-0,0-0,89,119,114,2013,10
115,116,N Mex State,--,0-0,0-0,0-0,95,125,115,2013,10
116,117,Memphis,-2.3,0-1,0-0,0-0,65,119,119,2013,10
117,118,Miss State,-2.3,0-1,0-0,0-0,9,120,118,2013,10
118,119,Oklahoma,-4.5,0-1,0-0,0-0,10,121,120,2013,10
119,120,Syracuse,-5.5,0-0,0-1,0-0,13,124,117,2013,10
120,121,Arkansas,-13.0,0-0,0-0,0-0,40,123,121,2013,10
121,122,Kentucky,-15.0,0-0,0-1,0-0,69,125,122,2013,10
122,123,Colorado St,-24.3,0-1,0-0,0-0,65,125,123,2013,10
123,124,LA Tech,-31.5,0-0,0-1,0-0,77,125,124,2013,10
124,125,W Virginia,-39.6,0-1,0-0,0-0,24,125,125,2013,10
