,Rank,Team,2013,Last 3,Last 1,Home,Away,2012,Season,Week
0,1,Baylor,63.0,55.0,59.0,71.0,47.0,44.2,2013,11
1,2,Oregon,54.1,49.7,42.0,54.5,53.7,48.5,2013,11
2,3,Florida St,50.7,47.0,41.0,53.8,46.7,35.5,2013,11
3,4,Texas A&M,47.0,51.3,57.0,48.3,43.0,41.9,2013,11
4,5,Arizona St,45.4,54.0,55.0,50.3,39.0,36.3,2013,11
5,6,Ohio State,44.8,51.0,56.0,42.0,49.3,37.2,2013,11
6,7,N Illinois,44.4,53.3,63.0,43.0,44.8,38.8,2013,11
7,8,Fresno St,44.3,38.0,41.0,43.0,46.0,38.0,2013,11
8,9,Alabama,41.3,48.3,45.0,39.6,44.0,37.9,2013,11
9,10,LSU,39.3,33.3,24.0,38.3,40.3,29.1,2013,11
10,11,Marshall,38.9,44.7,61.0,49.0,31.3,39.9,2013,11
11,12,Louisville,38.7,31.0,34.0,45.0,30.3,30.8,2013,11
12,13,Missouri,38.4,30.3,31.0,34.0,45.7,22.5,2013,11
13,14,Clemson,38.3,37.7,59.0,33.0,43.5,41.0,2013,11
14,15,Houston,38.1,43.3,35.0,40.5,37.2,32.4,2013,11
15,16,Ball State,38.0,35.7,42.0,32.7,41.2,33.6,2013,11
16,17,Michigan,37.9,36.3,6.0,46.6,23.3,29.8,2013,11
17,18,Oklahoma St,37.9,44.7,52.0,28.5,41.6,42.5,2013,11
18,19,Indiana,37.6,38.0,39.0,37.6,37.5,31.4,2013,11
19,20,UCLA,37.3,23.0,45.0,49.8,24.8,34.4,2013,11
20,21,Central FL,37.0,41.3,62.0,41.7,33.5,35.4,2013,11
21,21,Wisconsin,37.0,39.7,28.0,40.3,34.5,29.8,2013,11
22,23,Wyoming,36.7,34.7,44.0,34.0,38.8,27.3,2013,11
23,24,Texas Tech,36.4,33.7,34.0,32.3,40.5,36.9,2013,11
24,25,Oregon St,36.1,25.0,14.0,25.8,46.5,28.8,2013,11
25,26,Arizona,36.0,37.3,33.0,36.5,35.8,36.7,2013,11
26,27,Nebraska,35.3,31.3,27.0,36.0,33.5,31.8,2013,11
27,28,Boise State,34.8,32.0,42.0,45.3,28.4,30.2,2013,11
28,29,E Carolina,34.6,40.7,34.0,32.0,36.5,31.2,2013,11
29,30,Georgia,34.4,25.3,23.0,39.0,29.8,37.2,2013,11
30,31,Kansas St,33.7,33.7,41.0,37.2,25.0,37.8,2013,11
31,32,Auburn,33.6,41.7,35.0,33.6,33.7,15.7,2013,11
32,33,LA Lafayette,33.3,36.3,49.0,48.5,27.2,35.1,2013,11
33,34,Toledo,33.3,42.7,55.0,49.0,23.8,31.0,2013,11
34,35,Ohio,33.0,40.0,41.0,31.3,35.3,30.7,2013,11
35,35,S Methodist,33.0,48.3,59.0,44.7,21.3,28.8,2013,11
36,37,Texas,32.9,33.7,35.0,36.3,29.5,35.7,2013,11
37,37,Colorado St,32.9,39.0,30.0,38.7,29.4,22.5,2013,11
38,39,Mississippi,32.7,41.3,59.0,41.3,26.3,30.0,2013,11
39,40,Stanford,32.6,21.7,20.0,32.8,32.5,27.9,2013,11
40,40,Utah State,32.6,38.3,47.0,28.0,35.4,35.0,2013,11
41,40,New Mexico,32.6,23.7,30.0,32.8,32.5,22.4,2013,11
42,43,BYU,32.4,40.7,37.0,33.0,31.3,27.3,2013,11
43,44,S Carolina,32.1,27.3,34.0,32.8,31.6,32.2,2013,11
