,Rank,Team,Rating,Hi,Low,Last,Season,Week
0,1,Georgia,10.4,1,13,4,2013,6
1,2,Alabama,10.3,1,34,1,2013,6
2,3,Arizona St,9.6,1,96,2,2013,6
3,4,Mississippi,8.6,1,45,16,2013,6
4,5,S Carolina,8.2,4,63,5,2013,6
5,6,Wisconsin,7.0,6,98,22,2013,6
6,7,LSU,6.3,5,45,23,2013,6
7,8,VA Tech,5.9,1,37,27,2013,6
8,9,Auburn,4.8,3,68,8,2013,6
9,10,Utah,4.6,1,54,13,2013,6
10,11,Miss State,4.2,5,44,7,2013,6
11,12,TX Christian,4.2,2,37,6,2013,6
12,13,Texas A&M,4.1,3,82,15,2013,6
13,14,Florida,3.6,6,67,9,2013,6
14,15,Stanford,3.2,1,83,30,2013,6
15,16,Utah State,3.1,10,55,10,2013,6
16,17,USC,2.9,12,74,33,2013,6
17,18,N Carolina,2.3,3,52,3,2013,6
18,19,Texas,2.2,10,87,19,2013,6
19,20,Washington,2.0,2,56,46,2013,6
20,21,Oregon,1.5,2,63,18,2013,6
21,22,Miami (OH),1.4,22,121,24,2013,6
22,23,Oklahoma St,1.3,4,46,11,2013,6
23,24,Central FL,1.2,23,117,43,2013,6
24,25,UCLA,1.2,2,71,20,2013,6
25,26,Clemson,1.0,19,40,21,2013,6
26,27,Wash State,0.8,5,90,29,2013,6
27,28,Tennessee,0.8,12,112,12,2013,6
28,29,BYU,0.7,12,49,14,2013,6
29,30,Virginia,0.3,3,80,31,2013,6
30,31,California,0.2,31,66,54,2013,6
31,32,Notre Dame,0.0,10,61,36,2013,6
32,33,Hawaii,0.0,4,96,17,2013,6
33,34,Arizona,0.0,21,114,110,2013,6
34,35,S Mississippi,-0.3,35,116,49,2013,6
35,36,Ohio State,-0.3,8,97,93,2013,6
36,37,Boise State,-1.2,10,50,37,2013,6
37,38,Kentucky,-1.6,22,88,65,2013,6
38,39,W Virginia,-1.7,35,110,77,2013,6
39,40,Syracuse,-1.8,9,61,44,2013,6
40,41,S Methodist,-1.9,33,86,53,2013,6
41,42,GA Tech,-2.1,15,107,42,2013,6
42,43,Pittsburgh,-2.1,6,53,25,2013,6
43,44,Toledo,-2.2,3,77,48,2013,6
44,45,Oklahoma,-2.2,8,111,105,2013,6
45,46,Tulsa,-2.5,32,89,32,2013,6
46,47,Penn State,-2.7,41,65,47,2013,6
47,48,San Jose St,-2.8,48,123,60,2013,6
48,49,Florida St,-2.9,13,50,40,2013,6
49,50,Vanderbilt,-3.1,16,60,35,2013,6
50,51,Nebraska,-3.1,14,81,39,2013,6
51,52,TX-San Ant,-3.2,17,97,28,2013,6
52,53,Miami (FL),-3.3,24,107,41,2013,6
53,54,Rice,-3.5,1,91,34,2013,6
54,55,North Texas,-3.7,55,107,55,2013,6
55,56,Arkansas,-4.0,37,101,85,2013,6
56,57,Illinois,-4.2,38,114,38,2013,6
57,58,Oregon St,-4.3,15,101,50,2013,6
58,59,Texas Tech,-4.3,32,77,64,2013,6
59,60,Indiana,-4.4,35,124,51,2013,6
60,61,Idaho ,-4.4,25,122,26,2013,6
61,62,Navy,-4.5,36,75,56,2013,6
62,63,Fla Atlantic,-4.6,24,117,68,2013,6
63,64,LA Lafayette,-4.9,14,104,59,2013,6
64,65,Iowa,-4.9,37,98,98,2013,6
65,66,Missouri,-5.3,12,105,52,2013,6
66,67,E Carolina,-5.3,67,121,111,2013,6
67,68,Boston Col,-5.4,46,114,95,2013,6
68,69,Arkansas St,-5.5,50,115,89,2013,6
69,70,W Kentucky,-5.6,29,103,81,2013,6
70,71,Kansas St,-5.6,16,112,66,2013,6
71,72,Fresno St,-6.2,54,100,72,2013,6
72,73,Air Force,-6.2,59,117,74,2013,6
73,74,Purdue,-6.2,14,90,63,2013,6
74,75,Ohio,-6.2,14,114,70,2013,6
75,76,Baylor,-6.5,7,107,71,2013,6
76,77,Marshall,-6.7,71,125,80,2013,6
77,78,Akron,-6.7,20,124,87,2013,6
78,79,N Illinois,-6.7,39,114,84,2013,6
79,80,Buffalo,-6.9,2,113,86,2013,6
80,81,Iowa State,-7.0,38,120,104,2013,6
81,82,Connecticut,-7.0,56,119,61,2013,6
82,83,San Diego St,-7.1,43,98,45,2013,6
83,84,Duke,-7.1,48,124,57,2013,6
84,85,Nevada,-7.3,9,93,58,2013,6
85,86,Northwestern,-7.4,34,87,83,2013,6
86,87,Middle Tenn,-7.5,72,120,96,2013,6
87,88,Louisville,-7.5,39,109,76,2013,6
88,89,Wyoming,-7.7,17,117,82,2013,6
89,90,Memphis,-8.1,54,112,75,2013,6
90,91,Rutgers,-8.5,38,96,88,2013,6
91,92,Michigan,-8.8,20,94,69,2013,6
92,93,Kent State,-8.8,79,119,79,2013,6
93,94,Texas State,-8.8,72,122,106,2013,6
94,95,Houston,-8.9,51,122,97,2013,6
95,96,UAB,-8.9,9,120,108,2013,6
96,97,Troy,-8.9,79,115,102,2013,6
97,98,U Mass,-9.0,20,123,94,2013,6
98,99,S Alabama,-9.4,94,122,122,2013,6
99,100,S Florida,-9.6,64,113,113,2013,6
100,101,LA Monroe,-9.6,3,106,62,2013,6
101,102,Colorado,-9.7,61,123,123,2013,6
102,103,Colorado St,-10.0,53,109,73,2013,6
