,Rank,Team,2013,Last 3,Last 1,Home,Away,2012,Season,Week
0,1,N Illinois,3.7,3.7,5.0,--,3.7,1.8,2013,6
1,2,Middle Tenn,3.5,4.0,5.0,2.0,4.0,2.5,2013,6
2,3,Maryland,3.3,3.3,6.0,2.0,4.0,1.6,2013,6
3,3,Oregon,3.3,3.3,5.0,3.0,4.0,3.3,2013,6
4,3,Texas State,3.3,3.3,1.0,1.0,4.5,2.1,2013,6
5,3,Houston,3.3,3.3,5.0,--,3.3,2.6,2013,6
6,7,Tennessee,3.3,2.0,3.0,5.0,1.5,1.4,2013,6
7,7,North Texas,3.3,3.3,2.0,4.0,2.5,1.4,2013,6
8,9,Ohio,3.0,3.0,4.0,4.0,1.0,1.7,2013,6
9,9,Baylor,3.0,3.0,4.0,3.0,--,1.8,2013,6
10,9,Miami (FL),3.0,3.0,3.0,3.0,3.0,1.8,2013,6
11,9,TX Christian,3.0,3.0,5.0,5.0,2.0,2.6,2013,6
12,13,Northwestern,2.7,2.7,1.0,2.5,3.0,2.3,2013,6
13,13,S Alabama,2.7,2.7,3.0,3.0,2.5,1.5,2013,6
14,13,Connecticut,2.7,2.7,1.0,3.5,1.0,1.0,2013,6
15,16,Tulane,2.5,2.3,5.0,3.0,2.3,2.0,2013,6
16,16,Kansas,2.5,2.5,3.0,3.0,2.0,1.4,2013,6
17,16,W Virginia,2.5,2.0,3.0,2.0,3.0,1.6,2013,6
18,16,Iowa State,2.5,2.5,4.0,1.0,4.0,2.2,2013,6
19,16,Ball State,2.5,2.3,2.0,2.5,2.5,1.1,2013,6
20,16,VA Tech,2.5,3.0,3.0,3.0,2.3,1.6,2013,6
21,16,Oregon St,2.5,3.0,4.0,2.5,2.5,2.3,2013,6
22,23,Nebraska,2.3,2.3,1.0,2.3,--,1.5,2013,6
23,23,NC State,2.3,2.3,3.0,2.3,--,1.8,2013,6
24,23,S Florida,2.3,2.3,4.0,2.5,2.0,0.8,2013,6
25,23,Missouri,2.3,2.3,1.0,2.0,3.0,1.7,2013,6
26,27,Florida,2.3,2.7,1.0,3.5,1.0,2.4,2013,6
27,27,Oklahoma,2.3,2.7,3.0,2.0,3.0,1.3,2013,6
28,27,Toledo,2.3,2.7,3.0,--,2.3,2.1,2013,6
29,27,Texas,2.3,2.0,3.0,2.3,2.0,1.6,2013,6
30,27,Nevada,2.3,2.7,1.0,3.5,1.0,1.3,2013,6
31,27,Iowa,2.3,2.7,2.0,2.5,2.0,2.0,2013,6
32,27,Hawaii,2.3,2.3,5.0,3.5,1.0,1.5,2013,6
33,34,Texas A&M,2.0,2.0,2.0,2.0,2.0,1.1,2013,6
34,34,Ohio State,2.0,2.3,1.0,2.0,2.0,1.8,2013,6
35,34,Colorado,2.0,2.0,2.0,--,2.0,1.4,2013,6
36,34,Michigan St,2.0,2.0,0.0,3.0,0.0,1.5,2013,6
37,34,Cincinnati,2.0,2.0,2.0,4.0,1.0,2.3,2013,6
38,34,Central FL,2.0,2.0,4.0,3.0,1.0,1.9,2013,6
39,34,Arizona,2.0,2.0,1.0,2.0,2.0,2.2,2013,6
40,34,Arizona St,2.0,2.0,4.0,2.5,1.0,2.3,2013,6
41,34,Buffalo,2.0,2.0,4.0,4.0,1.0,1.5,2013,6
42,34,Oklahoma St,2.0,2.0,2.0,--,2.0,1.7,2013,6
43,34,Syracuse,2.0,2.0,2.0,2.0,2.0,1.4,2013,6
44,34,Rice,2.0,2.3,4.0,3.0,1.0,2.1,2013,6
45,34,Clemson,2.0,2.0,2.0,2.0,2.0,1.8,2013,6
46,34,Fresno St,2.0,2.0,2.0,2.0,2.0,2.8,2013,6
47,34,N Mex State,2.0,2.0,1.0,1.3,3.0,0.5,2013,6
48,34,California,2.0,2.0,2.0,2.0,2.0,1.9,2013,6
49,50,Fla Atlantic,1.8,2.0,1.0,2.0,1.8,1.5,2013,6
50,50,Idaho,1.8,2.0,0.0,1.0,2.3,1.9,2013,6
51,52,Arkansas St,1.8,2.0,1.0,4.0,1.0,1.8,2013,6
52,52,Arkansas,1.8,1.7,0.0,1.3,3.0,1.0,2013,6
53,52,Utah State,1.8,2.0,4.0,--,1.8,1.6,2013,6
54,52,Army,1.8,2.0,2.0,2.0,1.5,1.2,2013,6
55,52,Minnesota,1.8,1.7,1.0,2.0,1.0,1.5,2013,6
56,52,Pittsburgh,1.8,2.3,2.0,1.0,4.0,1.7,2013,6
57,52,S Carolina,1.8,2.0,4.0,1.5,2.0,1.8,2013,6
58,52,Michigan,1.8,1.7,1.0,2.0,1.0,1.4,2013,6
59,52,LA Tech,1.8,2.0,0.0,4.0,1.0,2.2,2013,6
60,52,W Michigan,1.8,2.0,2.0,2.0,1.7,1.4,2013,6
61,52,Miami (OH),1.8,2.0,2.0,3.0,1.3,1.1,2013,6
62,63,U Mass,1.7,1.7,2.0,2.0,1.5,1.6,2013,6
63,63,Louisville,1.7,1.7,1.0,1.0,3.0,1.8,2013,6
64,63,Florida St,1.7,1.7,2.0,1.0,2.0,1.5,2013,6
65,63,LA Lafayette,1.7,1.7,2.0,--,1.7,1.4,2013,6
66,63,Memphis,1.7,1.7,1.0,2.0,1.0,1.8,2013,6
67,63,Indiana,1.7,1.7,3.0,1.7,--,1.0,2013,6
68,63,E Carolina,1.7,1.7,1.0,2.0,1.0,1.6,2013,6
69,63,Miss State,1.7,1.7,2.0,2.0,1.5,2.5,2013,6
70,63,Texas Tech,1.7,1.7,3.0,2.5,0.0,0.9,2013,6
71,72,USC,1.6,0.3,1.0,1.0,2.5,2.5,2013,6
72,73,TX El Paso,1.5,1.7,1.0,0.5,2.5,1.5,2013,6
73,73,New Mexico,1.5,1.7,1.0,1.0,2.0,1.8,2013,6
74,73,Wyoming,1.5,1.3,1.0,2.0,1.3,1.7,2013,6
75,73,Stanford,1.5,1.7,2.0,1.5,1.5,1.9,2013,6
76,73,UNLV,1.5,1.7,2.0,1.5,1.5,1.4,2013,6
77,73,Central Mich,1.5,1.0,1.0,1.0,1.7,1.5,2013,6
78,73,Wash State,1.5,1.7,1.0,1.5,1.5,1.7,2013,6
79,73,Air Force,1.5,1.3,1.0,1.5,1.5,1.3,2013,6
80,73,Auburn,1.5,1.0,2.0,1.3,2.0,1.1,2013,6
81,73,Alabama,1.5,1.7,2.0,1.5,1.5,2.2,2013,6
82,73,N Carolina,1.5,2.0,1.0,2.5,0.5,1.9,2013,6
83,73,Navy,1.5,1.5,2.0,--,1.5,1.4,2013,6
84,73,Vanderbilt,1.5,2.0,2.0,1.0,2.0,1.3,2013,6
85,73,Purdue,1.5,1.0,1.0,1.0,2.0,1.8,2013,6
86,87,LSU,1.4,1.3,1.0,1.3,1.5,2.5,2013,6
87,88,UAB,1.3,1.3,1.0,--,1.3,1.5,2013,6
88,88,Mississippi,1.3,1.3,1.0,--,1.3,2.2,2013,6
89,88,Washington,1.3,1.3,2.0,1.5,1.0,2.6,2013,6
90,88,San Diego St,1.3,1.3,1.0,2.0,1.0,2.1,2013,6
91,88,Virginia,1.3,1.3,3.0,0.5,3.0,1.1,2013,6
92,88,Boston Col,1.3,1.3,1.0,2.0,0.0,1.5,2013,6
93,88,Rutgers,1.3,1.3,0.0,0.5,3.0,2.6,2013,6
94,95,W Kentucky,1.3,1.3,2.0,2.0,1.0,1.7,2013,6
95,95,Wake Forest,1.3,1.3,0.0,2.0,1.0,1.9,2013,6
96,95,Colorado St,1.3,1.7,1.0,1.0,1.3,1.8,2013,6
97,95,Tulsa,1.3,1.3,1.0,2.0,0.5,1.8,2013,6
98,95,Akron,1.3,1.7,0.0,1.0,1.3,1.0,2013,6
99,95,Bowling Grn,1.3,1.0,0.0,1.0,1.5,1.8,2013,6
100,95,Wisconsin,1.3,1.0,0.0,1.5,1.0,1.2,2013,6
101,95,Penn State,1.3,0.7,1.0,0.7,3.0,1.8,2013,6
102,95,Boise State,1.3,1.3,3.0,2.0,0.5,2.8,2013,6
103,104,S Mississippi,1.0,1.0,1.0,1.0,1.0,1.0,2013,6
104,104,Marshall,1.0,1.0,2.0,1.0,1.0,1.5,2013,6
105,104,S Methodist,1.0,1.0,2.0,0.0,1.5,2.3,2013,6
106,104,Georgia,1.0,1.0,1.0,1.0,1.0,2.2,2013,6
107,104,Kentucky,1.0,0.7,1.0,0.7,2.0,1.1,2013,6
108,104,UCLA,1.0,1.0,2.0,1.0,1.0,2.3,2013,6
109,104,E Michigan,1.0,1.0,1.0,1.0,1.0,1.3,2013,6
110,104,Illinois,1.0,1.0,0.0,0.5,2.0,1.5,2013,6
111,104,Georgia State,1.0,1.0,1.0,--,1.0,1.0,2013,6
112,104,Kansas St,1.0,1.0,0.0,1.5,0.0,2.5,2013,6
113,104,LA Monroe,1.0,1.0,1.0,1.0,1.0,2.0,2013,6
114,104,Duke,1.0,0.7,1.0,0.7,2.0,1.7,2013,6
115,104,Kent State,1.0,1.3,2.0,0.0,1.3,2.5,2013,6
116,117,Notre Dame,0.8,0.7,0.0,0.7,1.0,1.8,2013,6
117,118,BYU,0.8,0.3,1.0,0.3,2.0,1.7,2013,6
118,119,Florida Intl,0.7,0.7,0.0,0.0,1.0,1.5,2013,6
119,119,Temple,0.7,0.7,0.0,2.0,0.0,1.5,2013,6
120,119,Utah,0.7,0.7,1.0,0.5,1.0,1.7,2013,6
121,122,San Jose St,0.3,0.3,0.0,0.0,0.5,2.3,2013,6
122,122,GA Tech,0.3,0.3,0.0,0.5,0.0,1.7,2013,6
123,124,Troy,0.3,0.3,1.0,0.0,0.3,1.7,2013,6
124,125,TX-San Ant,0.2,0.3,0.0,0.0,0.3,2.4,2013,6
